PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
7,404702162,1551170,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CN3CCOCC3,Unspecified,,,,24.9,IC50,=,24900,nM,
8,404704960,145985404,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN3CCN(CC3)C,Active,,,,0.3,IC50,=,300,nM,
9,404710722,145989185,CCOC(=O)N1CCN(CC1)CCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Unspecified,,,,28.3,IC50,=,28300,nM,
10,404711160,92325485,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CN3CCCCC3,Unspecified,,,,15.7,IC50,=,15700,nM,
11,404712068,145990056,CCOC(=O)N1CCN(CC1)CC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Unspecified,,,,19.9,IC50,=,19900,nM,
12,404712411,145990267,CC1CCN(CC1)CCC(=O)N[C@@H]2C[C@H]3CC[C@@]2(C3(C)C)C,Active,,,,2.6,IC50,=,2600,nM,
13,404712812,145990523,CC1CCN(CC1)CCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Active,,,,0.3,IC50,=,300,nM,
14,404715839,145992466,CCN1CCN(CC1)CC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Active,,,,1.6,IC50,=,1600,nM,
15,440139260,142772675,CC1CCN(CC1)CC(=O)N[C@@H]2C[C@H]3CC[C@@]2(C3(C)C)C,Unspecified,,,,27,IC50,=,27000,nM,
16,461516625,162644461,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCOCC3,Active,,,,6.5,IC50,=,6500,nM,
17,461516680,162644501,CCN1CCN(CC1)CC(=O)N[C@@H]2C[C@H]3CC[C@@]2(C3(C)C)C,Active,,,,8.5,IC50,=,8500,nM,
18,461518253,162645625,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN(C)C,Active,,,,1.5,IC50,=,1500,nM,
19,461520263,162647093,CC1CCN(CC1)CC(=O)O[C@@H]2C[C@H]3CC[C@@]2(C3(C)C)C,Active,,,,3.1,IC50,=,3100,nM,
20,461522092,162648366,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CN3CCN(CC3)CCO,Unspecified,,,,13.9,IC50,=,13900,nM,
21,461522755,162648817,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN3CCCCCC3,Active,,,,5.1,IC50,=,5100,nM,
22,461523317,162649203,CC1CCN(CC1)CCCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Active,,,,9.3,IC50,=,9300,nM,
23,461524317,162649895,CCOC(=O)N1CCN(CC1)CCCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Active,,,,2.6,IC50,=,2600,nM,
24,461524970,93233667,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CN3CCN(CC3)C,Unspecified,,,,13.3,IC50,=,13300,nM,
25,461525352,162650631,CCN(CC)CCC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,Unspecified,,,,12.4,IC50,=,12400,nM,
26,461526146,162651160,CCN1CCN(CC1)CCCC(=O)N[C@@H]2C[C@H]3CC[C@@]2(C3(C)C)C,Active,,,,2.1,IC50,=,2100,nM,
27,461527177,162651863,CC1CCN(CC1)CCCC(=O)N[C@@H]2C[C@H]3CC[C@@]2(C3(C)C)C,Active,,,,3.4,IC50,=,3400,nM,
28,461528993,916253,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CN3CCCCCC3,Active,,,,1,IC50,=,1000,nM,
29,461529400,162653459,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCCCCC3,Active,,,,0.2,IC50,=,200,nM,
30,461529571,162653585,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CN3CCN(CC3)CC4=CC=CC=C4,Active,,,,1.3,IC50,=,1300,nM,
31,461529698,13755927,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)CN3CCCCC3,Active,,,,2.9,IC50,=,2900,nM,
32,461530719,929233,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CN(C)C,Unspecified,,,,250.7,IC50,=,250700,nM,Outside typical range
33,461532526,162655638,CCN1CCN(CC1)CCC(=O)N[C@@H]2C[C@H]3CC[C@@]2(C3(C)C)C,Active,,,,0.6,IC50,=,600,nM,
34,461533113,162656042,CC1CCN(CC1)CCCCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Active,,,,0.2,IC50,=,200,nM,
35,461534680,162657160,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CN3CCOCC3,Active,,,,5.7,IC50,=,5700,nM,
36,461534701,162657174,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CCCN3CCOCC3,Active,,,,9.4,IC50,=,9400,nM,
37,461535563,162657777,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCN(CC3)CCN,Active,,,,0.6,IC50,=,600,nM,
38,461536651,162658565,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCN(CC3)C,Active,,,,0.6,IC50,=,600,nM,
39,461536676,162658580,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN3CCCCC3.Cl,Active,,,,0.8,IC50,=,800,nM,
40,461537491,162659140,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCCCC3,Active,,,,0.3,IC50,=,300,nM,
41,461537555,162659188,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCCN3CCCCC3,Active,,,,0.6,IC50,=,600,nM,
42,461539010,162660244,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCN(CC3)CCO,Active,,,,0.3,IC50,=,300,nM,
43,461540665,162661366,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN3CCN(CC3)CC4=CC=CC=C4,Active,,,,0.3,IC50,=,300,nM,
44,461542016,162662311,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CCCN3CCN(CC3)C,Active,,,,2.5,IC50,=,2500,nM,
45,461542646,162662735,CCN(CC)CCCC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,Active,,,,0.3,IC50,=,300,nM,
46,461542926,917469,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN(C)C,Unspecified,,,,30,IC50,=,30000,nM,
47,461544682,162664197,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CCN3CCN(CC3)C,Active,,,,2.6,IC50,=,2600,nM,
48,461545266,162664619,C[C@]12CC[C@H](C1(C)C)C[C@@H]2OC(=O)CN3CCCCC3,Active,,,,3.6,IC50,=,3600,nM,
49,461547864,162666404,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CN3CCN(CC3)CCN,Active,,,,2.2,IC50,=,2200,nM,
50,461553383,162670260,CCN1CCN(CC1)CCCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Active,,,,0.1,IC50,=,100,nM,
51,461555771,162671952,CC1CCN(CC1)CCC(=O)O[C@@H]2C[C@@H]3CC[C@]2(C3(C)C)C.Cl,Active,,,,0.4,IC50,=,400,nM,
52,461557692,162673349,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCN3CCN(CC3)CCO,Active,,,,1.8,IC50,=,1800,nM,
53,461558160,929702,CCN(CC)CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,Active,,,,5.6,IC50,=,5600,nM,
54,461559940,6347575,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2NC(=O)CCN3CCOCC3,Unspecified,,,,22.1,IC50,=,22100,nM,
55,461561333,162675903,CC1CCN(CC1)CC(=O)O[C@H]2C[C@@H]3CC[C@]2(C3(C)C)C,Active,,,,4.4,IC50,=,4400,nM,
56,461562679,162676862,C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)CCCN3CCN(CC3)CC4=CC=CC=C4,Active,,,,0.3,IC50,=,300,nM,
