PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
30,163328066,51050538,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=C(C=CC=C2C)C,Unspecified,,,,Activity,=,59,%
31,163328067,51039200,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)I,Unspecified,,,,Activity,=,6,%
32,163328068,51050444,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)Br,Unspecified,,,,Activity,=,30,%
33,163331597,51039201,CCN(CC)CC(=O)NCC1=CN(N=N1)C2=CC=C(C=C2)I,Unspecified,,,,Activity,=,4,%
34,163331598,1477192,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)Cl,Unspecified,,,,Activity,=,17,%
35,163331599,51050743,COC1=CC=C(C=C1)C2=NOC(=C2)CNC(=O)[C@H](CC3=CC=CC=C3)N,Unspecified,,,,Activity,=,106,%
36,163331600,51050744,CC(C)[C@@H](C(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)OC)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,Activity,=,220,%
37,163331601,51050341,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)[N+](=O)[O-],Unspecified,,,,Activity,=,30,%
38,163331602,51050443,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC=CC=C2OC,Unspecified,,,,Activity,=,87,%
39,163335072,51050833,CCC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)Br,Unspecified,,,,Activity,=,99,%
40,163335073,51050633,CCN(CC)CC(=O)NCC1=CN(N=N1)C2=CC=CC=C2,Unspecified,,,,Activity,=,46,%
41,163335074,136045766,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)O,Unspecified,,,,Activity,=,132,%
42,163335075,51050442,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC(=C(C=C2)OC)OC,Unspecified,,,,Activity,=,160,%
43,163338483,51050634,CCN(CC)CC(=O)NCC1=CN(N=N1)C2=CC=CC=C2[N+](=O)[O-],Unspecified,,,,Activity,=,66,%
44,163338484,51050828,CC(=O)N[C@@H](CS)C(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)OC,Unspecified,,,,Activity,=,421,%
45,163338485,51050829,COC1=CC=C(C=C1)C2=NOC(=C2)CNC(=O)CNC(=O)OCC3=CC=CC=C3,Unspecified,,,,Activity,=,148,%
46,163338486,48165725,CCN(CC)CC(=O)NCC1=CC(=NO1)C2=CC=CC=C2,Unspecified,,,,Activity,=,181,%
