PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
7,520003594,177641560,CN(C)CCNC(=O)C1=CC2=CC=CC=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4,Active,,,,2.77,EC50,=,2770,nM,
8,520003636,177641584,C1CN(C1)CCNC(=O)C2=CC3=C(N2CC4=CC(=CC=C4)C(F)(F)F)C=CO3,Active,,,,1.94,EC50,=,1940,nM,
9,520004757,177642093,CN(C)C1CCN(CC1)C(=O)CN(CC2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,10.7,EC50,=,10700,nM,
10,520004807,177642113,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4CCCCC4,Active,,,,0.295,EC50,=,295,nM,
11,520005434,177642414,CC1CCN(CC1)C2=C(C=C(C=C2)NC(=O)C3=CC4=C(N3CC5=CC=C(C=C5)Cl)C=CO4)C(F)(F)F,Active,,,,4.03,EC50,=,4030,nM,
12,520005440,51043276,CN(C)CCNC(=O)C1=CC2=C(N1CC3=CC=C(C=C3)Cl)C=CS2,Active,,,,2.17,EC50,=,2170,nM,
13,520005780,45495254,C1=CC(=CC=C1CN2C3=C(C=C2C(=O)NCCCN4C=CN=C4)OC=C3)Cl,Active,,,,6.24,EC50,=,6240,nM,
14,520005856,177642608,CN(C)C1CCN(CC1)C(=O)C2=CN(C3=CC=CC=C32)CC4=CC=C(C=C4)F,Active,,,,2.54,EC50,=,2540,nM,
15,520005914,10805736,CN(C)CCNC(=O)C1=CC2=CC=CC=C2N1CC3=CC=CC=C3,Active,,,,2.74,EC50,=,2740,nM,
16,520005935,177642649,CCOC1=C(C=C(C=N1)NC(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3)F,Active,,,,2.43,EC50,=,2430,nM,
17,520006431,177642882,CN(C)CCCNC(=O)C1=CC2=C(N1CC3=CC=C(C=C3)Cl)C=CO2,Active,,,,2.01,EC50,=,2010,nM,
18,520006892,177643093,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)F,Active,,,,0.453,EC50,=,453,nM,
19,520007017,177643153,CN(C)CCNC(=O)C1=CC2=C(N1CC3=CC=C(C=C3)F)C=CO2,Active,,,,2.62,EC50,=,2620,nM,
20,520007562,177643404,CCN(CC)CCNC(=O)C1=CC2=C(N1CC3=CC=C(C=C3)Cl)C=CO2,Active,,,,1.61,EC50,=,1610,nM,
21,520007690,177643461,CC(C)N1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC(=CC=C4)C(F)(F)F)C=CO3,Active,,,,3.43,EC50,=,3430,nM,
22,520007771,177643498,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CS3,Active,,,,0.899,EC50,=,899,nM,
23,520007811,177643513,CN(C)CCNC(=O)C1=CC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl,Active,,,,3.49,EC50,=,3490,nM,
24,520008185,177643673,C1CCC(CC1)N2CCN(CC2)C(=O)C3=CC4=C(N3CC5=CC=C(C=C5)Cl)C=CS4,Unspecified,,,,10.9,EC50,=,10900,nM,
25,520008379,10710921,CN(C)CCNC(=O)C1=CN(C2=CC=CC=C21)CC3=CC=CC=C3,Active,,,,3.28,EC50,=,3280,nM,
26,520008384,177643761,C1CN(CCC1(F)F)C2=CC=C(C=C2)NC(=O)C3=CC4=C(N3CC5=CC=C(C=C5)Cl)C=CO4,Unspecified,,,,11.7,EC50,=,11700,nM,
27,520009003,177644047,CN1CCCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CS3,Active,,,,4.16,EC50,=,4160,nM,
28,520009562,45496049,CN(C)CCNC(=O)C1=CC2=C(N1CC3=CC=C(C=C3)Cl)C=CO2,Active,,,,1.26,EC50,=,1260,nM,
29,520009596,177644334,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=NC=C4,Unspecified,,,,162,EC50,=,162000,nM,Outside typical range
30,520010491,177644731,CN(C)CCNC(=O)C1=CC2=C(N1CC3=CC(=C(C=C3)Cl)C(F)(F)F)C=CO2,Active,,,,1.9,EC50,=,1900,nM,
31,520011146,177645039,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)F)C=CO3,Active,,,,3.93,EC50,=,3930,nM,
32,520011194,177645061,CN1C2=CC=CC=C2C=C1C(=O)N3CCC(CC3)N(C)C,Unspecified,,,,16.5,EC50,=,16500,nM,
33,520011210,177645068,C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC=C4,Active,,,,9.11,EC50,=,9110,nM,
34,520011267,177645090,CN1CCCN(CC1)C(=O)C2=CC3=C(N2CC4=CC(=CC=C4)C(F)(F)F)C=CO3,Active,,,,1.73,EC50,=,1730,nM,
35,520011699,177645295,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Active,,,,1.05,EC50,=,1050,nM,
36,520012400,177645622,CN1CCCN(CC1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Active,,,,1.41,EC50,=,1410,nM,
37,520012893,10521053,CN(C)CCNC(=O)C1=CN(C2=CC=CC=C21)CC3=CC=C(C=C3)F,Active,,,,3,EC50,=,3000,nM,
38,520013196,177645953,CN(C)CCNC(=O)C1=CC2=CC=CC=C2N1CC3=CC=C(C=C3)F,Active,,,,3.39,EC50,=,3390,nM,
39,520013466,177646073,CN1CCN(CC1)CCCNC(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Active,,,,1.86,EC50,=,1860,nM,
40,520013564,177646117,CN(C)C1CCN(CC1)C(=O)C2=CC=CN2CC3=CC=CC=C3,Active,,,,1.11,EC50,=,1110,nM,
41,520015995,177647060,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)C5=CC=CC=C5,Active,,,,1.06,EC50,=,1060,nM,
42,520016979,177647492,CN(C)C1CCN(CC1)C(=O)C2=CC3=C(N2CC4=CC(=CC=C4)C(F)(F)F)C=CO3,Active,,,,1.5,EC50,=,1500,nM,
43,520018439,42790937,CN(C)CCNC(=O)C1=CC2=C(N1CC3=CC(=CC=C3)C(F)(F)F)C=CO2,Active,,,,1.68,EC50,=,1680,nM,
44,520018495,177648217,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)OC,Active,,,,0.543,EC50,=,543,nM,
45,520019112,177648491,CN(C)C1CCN(CC1)C(=O)C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4,Active,,,,2.84,EC50,=,2840,nM,
46,520019608,177648726,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=CC=C4,Active,,,,0.55,EC50,=,550,nM,
47,520020171,177648986,C1=CC(=CC(=C1)C(F)(F)F)CN2C3=C(C=C2C(=O)NCCCN4C=CN=C4)OC=C3,Active,,,,4.32,EC50,=,4320,nM,
48,520020220,177649008,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC4=C(N3CC5=CC=C(C=C5)Cl)C=CO4,Unspecified,,,,100,EC50,>,100000,nM,
49,520020681,52023243,CN1C2=C(C=C1C(=O)NCCN(C)C)OC=C2,Unspecified,,,,100,EC50,>,100000,nM,
50,520021626,177649638,CN(C)CC1CN(C1)C(=O)C2=CC3=C(N2CC4=CC=C(C=C4)Cl)C=CO3,Active,,,,1.23,EC50,=,1230,nM,
51,520022097,177649871,CN(C)C1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl,Active,,,,1.38,EC50,=,1380,nM,
