SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CC(C)=CC(O)c1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(N)cc(C(O)=C2C=C(O)C(=O)O2)cc1O,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(O)cc(C=C2C=C(O)C(=O)O2)c(O)c1N,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(N)cc(C=C2C=C(O)C(=O)O2)c(O)c1O,False,C16H17NO5,303.1107,22
CC(C)=CCC(=O)C(O)=CC(=CC(N)=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CCC(C(N)=CC(=O)C=C1C=C(O)C(=O)O1)=C(O)C=O,False,C16H17NO6,319.1056,23
CC(C)=CCC(C(=O)O)=C(N)C=C(C=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CCC(=O)C(N)=CC(=CC(=O)O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=C(O)Cc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C16H17NO5,303.1107,22
CC(=CCc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O)CO,False,C16H17NO5,303.1107,22
CC1(C)OC1Cc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C16H17NO5,303.1107,22
CC(C)=CCC1(O)C(N)=CC(C=C2C=C(O)C(=O)O2)=CC1(O)O,False,C16H19NO6,321.1212,23
CC(C)=CCC1(O)C(O)=CC(C=C2C=C(O)C(=O)O2)=CC1(N)O,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(O)C=C(C=C2C=C(O)C(=O)O2)C(O)C1(N)O,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(N)C=C(C=C2C=C(O)C(=O)O2)C(O)C1(O)O,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(N)C(O)C(O)(C=C2C=C(O)C(=O)O2)C=C1O,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(O)C(O)C(O)(C=C2C=C(O)C(=O)O2)C=C1N,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(N)C2OC2(C=C2C=C(O)C(=O)O2)C=C1O,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(O)C2OC2(C=C2C=C(O)C(=O)O2)C=C1N,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(N)C=C(C=C2C=C(O)C(=O)O2)C2OC12O,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(O)C=C(C=C2C=C(O)C(=O)O2)C2OC12N,False,C16H17NO5,303.1107,22
CC(C)=CCC12OC1(O)C=C(C=C1C=C(O)C(=O)O1)C=C2N,False,C16H17NO5,303.1107,22
CC(C)=CCC12OC1(N)C=C(C=C1C=C(O)C(=O)O1)C=C2O,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(N)cc(C(O)C2C=C(O)C(=O)O2)cc1O,False,C16H19NO5,305.1263,22
CC(C)(O)CCc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C16H19NO5,305.1263,22
CC(C)C(O)Cc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C16H19NO5,305.1263,22
CC(C)=CC(O)c1c(N)cc(C=C2C=C(O)C(O)O2)cc1O,False,C16H19NO5,305.1263,22
CC(C)=C(O)Cc1c(N)cc(C=C2C=C(O)C(O)O2)cc1O,False,C16H19NO5,305.1263,22
CC(=CCc1c(N)cc(C=C2C=C(O)C(O)O2)cc1O)CO,False,C16H19NO5,305.1263,22
CC=C(C)C,False,C5H10,70.0783,5
CC(C)=CCc1c(N)cc(O)cc1O,False,C11H15NO2,193.1103,14
CC(C)=CCc1c(N)cc(CC(=O)C=C(O)C(=O)O)cc1O,False,C16H19NO5,305.1263,22
CC(C)=CCc1ccc(C=C2C=C(O)C(=O)O2)cc1N,False,C16H17NO3,271.1208,20
CC(C)=CCc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1C(=O)O,False,C17H17NO5,315.1107,23
CC=CCc1c(N)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C15H15NO4,273.1001,20
CC(C)=CCc1c(O)cc(C=C2C=C(O)C(=O)O2)c(C)c1N,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(N)cc(C=C2C=C(O)C(=O)O2)c(C)c1O,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(N)cc(C(C)=C2C=C(O)C(=O)O2)cc1O,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(N)cc(C=C2OC(=O)C(O)=C2C)cc1O,False,C17H19NO4,301.1314,22
CC=CC(C)c1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)=Cc1c(N)cc(C=C2C=C(O)C(=O)O2)c(C)c1O,False,C16H17NO4,287.1158,21
CC=CCc1c(C=C2C=C(O)C(=O)O2)cc(N)c(C)c1O,False,C16H17NO4,287.1158,21
CC(C)=CC(=C1C=C(O)C(=O)O1)c1cc(N)cc(O)c1C,False,C16H17NO4,287.1158,21
CC=CCc1c(O)cc(N)cc1C(C)=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)=Cc1c(N)cc(O)c(C)c1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC=CCc1c(O)cc(N)c(C)c1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)=CC1=C(O)C(=O)OC1=Cc1cc(N)cc(O)c1C,False,C16H17NO4,287.1158,21
CC=CCc1c(O)cc(N)cc1C=C1OC(=O)C(O)=C1C,False,C16H17NO4,287.1158,21
CC=C(C)Cc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CCC=CCc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)C=Cc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
C=C(C)CCc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)CCc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H19NO4,289.1314,21
CC(C)=CC(C)c1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CC(C)=C(C)Cc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CCC(C)=CCc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CC(C)=C(Cc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1)C(=O)O,False,C17H17NO6,331.1056,24
CC(C)=CC(C(=O)O)c1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C17H17NO6,331.1056,24
CC(C)=CCc1c(O)cc(N)cc1C(C(=O)O)=C1C=C(O)C(=O)O1,False,C17H17NO6,331.1056,24
CC(C)=CCc1c(C=C2C=C(O)C(=O)O2)cc(N)c(C(=O)O)c1O,False,C17H17NO6,331.1056,24
CC(C)=CCc1c(O)cc(N)c(C(=O)O)c1C=C1C=C(O)C(=O)O1,False,C17H17NO6,331.1056,24
CC(=CCc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1)CC(=O)O,False,C17H17NO6,331.1056,24
CC(C)=CC(O)c1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(O)cc(N)cc1C(O)=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(C=C2C=C(O)C(=O)O2)cc(N)c(O)c1O,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(O)cc(N)c(O)c1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCC(=O)C(O)=CC(N)=CC(=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CCC(C(C=C1C=C(O)C(=O)O1)=CC(N)=O)=C(O)C=O,False,C16H17NO6,319.1056,23
CC(C)=CCC(C(=O)O)=C(C=C(N)C=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CCC(=O)C(C=C1C=C(O)C(=O)O1)=CC(N)=CC(=O)O,False,C16H17NO6,319.1056,23
CC(C)=C(O)Cc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(=CCc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1)CO,False,C16H17NO5,303.1107,22
CC1(C)OC1Cc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCC1(O)C(O)=CC(N)=CC1(O)C=C1C=C(O)C(=O)O1,False,C16H19NO6,321.1212,23
CC(C)=CCC1(O)C(C=C2C=C(O)C(=O)O2)=CC(N)=CC1(O)O,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(C=C2C=C(O)C(=O)O2)C=C(N)C(O)C1(O)O,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(O)C=C(N)C(O)C1(O)C=C1C=C(O)C(=O)O1,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(O)C(O)C(N)(O)C=C1C=C1C=C(O)C(=O)O1,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(C=C2C=C(O)C(=O)O2)C(O)C(N)(O)C=C1O,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(O)C2OC2(N)C=C1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(C=C2C=C(O)C(=O)O2)C2OC2(N)C=C1O,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(O)C=C(N)C2OC12C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(C=C2C=C(O)C(=O)O2)C=C(N)C2OC12O,False,C16H17NO5,303.1107,22
CC(C)=CCC12OC1(C=C1C=C(O)C(=O)O1)C=C(N)C=C2O,False,C16H17NO5,303.1107,22
CC(C)=CCC12OC1(O)C=C(N)C=C2C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(O)cc(N)cc1C(O)C1C=C(O)C(=O)O1,False,C16H19NO5,305.1263,22
CC(C)(O)CCc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H19NO5,305.1263,22
CC(C)C(O)Cc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H19NO5,305.1263,22
CC(C)=CC(O)c1c(O)cc(N)cc1C=C1C=C(O)C(O)O1,False,C16H19NO5,305.1263,22
CC(C)=C(O)Cc1c(O)cc(N)cc1C=C1C=C(O)C(O)O1,False,C16H19NO5,305.1263,22
CC(=CCc1c(O)cc(N)cc1C=C1C=C(O)C(O)O1)CO,False,C16H19NO5,305.1263,22
CC(C)=CCc1c(O)cc(N)cc1O,False,C11H15NO2,193.1103,14
CC(C)=CCc1c(O)cc(N)cc1CC(=O)C=C(O)C(=O)O,False,C16H19NO5,305.1263,22
CC(C)=CCc1ccc(N)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO3,271.1208,20
CC(C)=CCc1c(C=C2C=C(O)C(=O)O2)cc(N)cc1C(=O)O,False,C17H17NO5,315.1107,23
CC=CCc1c(O)cc(N)cc1C=C1C=C(O)C(=O)O1,False,C15H15NO4,273.1001,20
CC(C)=CCc1c(C=C2C=C(O)C(=O)O2)cc(N)c(C)c1O,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(O)cc(N)cc1C(C)=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(O)cc(N)c(C)c1C=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(O)cc(N)cc1C=C1OC(=O)C(O)=C1C,False,C17H19NO4,301.1314,22
CC=CC(C)c1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)=Cc1c(O)cc(N)c(C)c1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC=CCc1c(N)cc(O)c(C)c1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)=CC(=C1C=C(O)C(=O)O1)c1cc(O)cc(N)c1C,False,C16H17NO4,287.1158,21
CC=CCc1c(N)cc(O)cc1C(C)=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)=Cc1c(O)cc(C=C2C=C(O)C(=O)O2)c(C)c1N,False,C16H17NO4,287.1158,21
CC=CCc1c(C=C2C=C(O)C(=O)O2)cc(O)c(C)c1N,False,C16H17NO4,287.1158,21
CC(C)=CC1=C(O)C(=O)OC1=Cc1cc(O)cc(N)c1C,False,C16H17NO4,287.1158,21
CC=CCc1c(N)cc(O)cc1C=C1OC(=O)C(O)=C1C,False,C16H17NO4,287.1158,21
CC=C(C)Cc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CCC=CCc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)C=Cc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
C=C(C)CCc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(C)CCc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H19NO4,289.1314,21
CC(C)=CC(C)c1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CC(C)=C(C)Cc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CCC(C)=CCc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CC(C)=C(Cc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1)C(=O)O,False,C17H17NO6,331.1056,24
CC(C)=CC(C(=O)O)c1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C17H17NO6,331.1056,24
CC(C)=CCc1c(N)cc(O)cc1C(C(=O)O)=C1C=C(O)C(=O)O1,False,C17H17NO6,331.1056,24
CC(C)=CCc1c(N)cc(O)c(C(=O)O)c1C=C1C=C(O)C(=O)O1,False,C17H17NO6,331.1056,24
CC(C)=CCc1c(C=C2C=C(O)C(=O)O2)cc(O)c(C(=O)O)c1N,False,C17H17NO6,331.1056,24
CC(=CCc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1)CC(=O)O,False,C17H17NO6,331.1056,24
CC(C)=CC(O)c1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(N)cc(O)cc1C(O)=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(N)cc(O)c(O)c1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(C=C2C=C(O)C(=O)O2)cc(O)c(O)c1N,False,C16H17NO5,303.1107,22
CC(C)=CCC(C(=O)C=C1C=C(O)C(=O)O1)=C(N)C=C(O)C=O,False,C16H17NO6,319.1056,23
CC(C)=CCC(C(N)=O)=C(C=C(O)C=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CCC(C(C=C1C=C(O)C(=O)O1)=CC(=O)O)=C(N)C=O,False,C16H17NO6,319.1056,23
CC(C)=CCC(C(N)=CC(=O)O)=C(C=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=C(O)Cc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(=CCc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1)CO,False,C16H17NO5,303.1107,22
CC1(C)OC1Cc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCC1(O)C(C=C2C=C(O)C(=O)O2)=CC(O)=CC1(N)O,False,C16H19NO6,321.1212,23
CC(C)=CCC1(O)C(N)=CC(O)=CC1(O)C=C1C=C(O)C(=O)O1,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(N)C=C(O)C(O)C1(O)C=C1C=C(O)C(=O)O1,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(C=C2C=C(O)C(=O)O2)C=C(O)C(O)C1(N)O,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(C=C2C=C(O)C(=O)O2)C(O)C(O)(O)C=C1N,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(N)C(O)C(O)(O)C=C1C=C1C=C(O)C(=O)O1,False,C16H19NO6,321.1212,23
CC(C)=CCC1=C(C=C2C=C(O)C(=O)O2)C2OC2(O)C=C1N,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(N)C2OC2(O)C=C1C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(C=C2C=C(O)C(=O)O2)C=C(O)C2OC12N,False,C16H17NO5,303.1107,22
CC(C)=CCC1=C(N)C=C(O)C2OC12C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCC12OC1(N)C=C(O)C=C2C=C1C=C(O)C(=O)O1,False,C16H17NO5,303.1107,22
CC(C)=CCC12OC1(C=C1C=C(O)C(=O)O1)C=C(O)C=C2N,False,C16H17NO5,303.1107,22
CC(C)=CCc1c(N)cc(O)cc1C(O)C1C=C(O)C(=O)O1,False,C16H19NO5,305.1263,22
CC(C)(O)CCc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H19NO5,305.1263,22
CC(C)C(O)Cc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C16H19NO5,305.1263,22
CC(C)=CC(O)c1c(N)cc(O)cc1C=C1C=C(O)C(O)O1,False,C16H19NO5,305.1263,22
CC(C)=C(O)Cc1c(N)cc(O)cc1C=C1C=C(O)C(O)O1,False,C16H19NO5,305.1263,22
CC(=CCc1c(N)cc(O)cc1C=C1C=C(O)C(O)O1)CO,False,C16H19NO5,305.1263,22
CC(C)=CCc1c(N)cc(O)cc1CC(=O)C=C(O)C(=O)O,False,C16H19NO5,305.1263,22
CC(C)=CCc1c(N)cccc1C=C1C=C(O)C(=O)O1,False,C16H17NO3,271.1208,20
CC(C)=CCc1c(N)cc(C(=O)O)cc1C=C1C=C(O)C(=O)O1,False,C17H17NO5,315.1107,23
CC=CCc1c(N)cc(O)cc1C=C1C=C(O)C(=O)O1,False,C15H15NO4,273.1001,20
CC(C)=CCc1c(N)cc(O)c(C)c1C=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(N)cc(O)cc1C(C)=C1C=C(O)C(=O)O1,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(C=C2C=C(O)C(=O)O2)cc(O)c(C)c1N,False,C17H19NO4,301.1314,22
CC(C)=CCc1c(N)cc(O)cc1C=C1OC(=O)C(O)=C1C,False,C17H19NO4,301.1314,22
C=C(C)CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
COc1cc(C=C2C=C(O)C(=O)O2)cc(N)c1C=C(C)C,False,C16H17NO4,287.1158,21
CC=CCOc1cc(C=C2C=C(O)C(=O)O2)cc(N)c1C,False,C16H17NO4,287.1158,21
COc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1C=C(C)C,False,C16H17NO4,287.1158,21
CC=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1C,False,C16H17NO4,287.1158,21
COc1cc(N)c(C=C(C)C)c(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
CC=CCOc1cc(N)c(C)c(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
COc1cc(N)cc(C(C=C(C)C)=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
CC=CCOc1cc(N)cc(C(C)=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
COc1cc(N)cc(C=C2OC(=O)C(O)=C2C=C(C)C)c1,False,C16H17NO4,287.1158,21
CC=CCOc1cc(N)cc(C=C2OC(=O)C(O)=C2C)c1,False,C16H17NO4,287.1158,21
CC=CC(C)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
CC=C(C)COc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
CCC=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
CC(C)C=COc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO4,287.1158,21
CC(C)CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H19NO4,289.1314,21
CC(C)=CC(C)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C17H19NO4,301.1314,22
CC(C)=C(C)COc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C17H19NO4,301.1314,22
CCC(C)=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C17H19NO4,301.1314,22
CC(C)=CCOc1cc(N)cc(C(C(=O)O)=C2C=C(O)C(=O)O2)c1,False,C17H17NO6,331.1056,24
CC(C)=CCOc1cc(C=C2C=C(O)C(=O)O2)cc(N)c1C(=O)O,False,C17H17NO6,331.1056,24
CC(C)=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1C(=O)O,False,C17H17NO6,331.1056,24
CC(C)=CCOc1cc(N)c(C(=O)O)c(C=C2C=C(O)C(=O)O2)c1,False,C17H17NO6,331.1056,24
CC(=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1)CC(=O)O,False,C17H17NO6,331.1056,24
CC(C)=CC(Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1)C(=O)O,False,C17H17NO6,331.1056,24
CC(C)=C(COc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1)C(=O)O,False,C17H17NO6,331.1056,24
CC(C)=CCOc1cc(N)cc(C(O)=C2C=C(O)C(=O)O2)c1,False,C16H17NO5,303.1107,22
CC(C)=CCOc1cc(C=C2C=C(O)C(=O)O2)cc(N)c1O,False,C16H17NO5,303.1107,22
CC(C)=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1O,False,C16H17NO5,303.1107,22
CC(C)=CCOc1cc(N)c(O)c(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO5,303.1107,22
CC(C)=CCOC(C=O)=CC(=CC(N)=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CCOC(C=O)=CC(N)=CC(=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CCOC(=O)C=C(N)C=C(C=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CCOC(=O)C=C(C=C(N)C=O)C=C1C=C(O)C(=O)O1,False,C16H17NO6,319.1056,23
CC(C)=CC(O)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO5,303.1107,22
CC(C)=C(O)COc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO5,303.1107,22
CC(=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1)CO,False,C16H17NO5,303.1107,22
CC1(C)OC1COc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H17NO5,303.1107,22
CC(C)=CCOC1(O)C=C(N)C=C(C=C2C=C(O)C(=O)O2)C1O,False,C16H19NO6,321.1212,23
CC(C)=CCOC1(O)C=C(C=C2C=C(O)C(=O)O2)C=C(N)C1O,False,C16H19NO6,321.1212,23
CC(C)=CCOC1=CC(C=C2C=C(O)C(=O)O2)=CC(N)(O)C1O,False,C16H19NO6,321.1212,23
CC(C)=CCOC1=CC(N)=CC(O)(C=C2C=C(O)C(=O)O2)C1O,False,C16H19NO6,321.1212,23
CC(C)=CCOC1=CC(N)(O)C(O)C(C=C2C=C(O)C(=O)O2)=C1,False,C16H19NO6,321.1212,23
CC(C)=CCOC1=CC(O)(C=C2C=C(O)C(=O)O2)C(O)C(N)=C1,False,C16H19NO6,321.1212,23
CC(C)=CC=O,False,C5H8O,84.0575,6
CC(C)=CCOC1=CC2(N)OC2C(C=C2C=C(O)C(=O)O2)=C1,False,C16H17NO5,303.1107,22
CC(C)=CCOC1=CC2(C=C3C=C(O)C(=O)O3)OC2C(N)=C1,False,C16H17NO5,303.1107,22
CC(C)=CCOC1=CC(N)=CC2(C=C3C=C(O)C(=O)O3)OC12,False,C16H17NO5,303.1107,22
CC(C)=CCOC1=CC(C=C2C=C(O)C(=O)O2)=CC2(N)OC12,False,C16H17NO5,303.1107,22
CC(C)=CCOC12C=C(N)C=C(C=C3C=C(O)C(=O)O3)C1O2,False,C16H17NO5,303.1107,22
CC(C)=CCOC12C=C(C=C3C=C(O)C(=O)O3)C=C(N)C1O2,False,C16H17NO5,303.1107,22
CC(C)=CCO,False,C5H10O,86.0732,6
CC(C)=CCOc1cc(N)cc(C(O)C2C=C(O)C(=O)O2)c1,False,C16H19NO5,305.1263,22
CC(C)(O)CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H19NO5,305.1263,22
CC(C)C(O)COc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H19NO5,305.1263,22
CC(C)=CC(O)Oc1cc(N)cc(C=C2C=C(O)C(O)O2)c1,False,C16H19NO5,305.1263,22
CC(C)=C(O)COc1cc(N)cc(C=C2C=C(O)C(O)O2)c1,False,C16H19NO5,305.1263,22
CC(=CCOc1cc(N)cc(C=C2C=C(O)C(O)O2)c1)CO,False,C16H19NO5,305.1263,22
CC(C)=CCOc1cc(N)cc(O)c1,False,C11H15NO2,193.1103,14
CC(C)=CCOc1cc(N)cc(CC(=O)C=C(O)C(=O)O)c1,False,C16H19NO5,305.1263,22
CC(C)=CC(=O)Oc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C16H15NO5,301.095,22
CC=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1,False,C15H15NO4,273.1001,20
CC(C)=CCOc1cc(C=C2C=C(O)C(=O)O2)cc(N)c1C,False,C17H19NO4,301.1314,22
CC(C)=CCOc1cc(N)cc(C=C2C=C(O)C(=O)O2)c1C,False,C17H19NO4,301.1314,22
CC(C)=CCOc1cc(N)c(C)c(C=C2C=C(O)C(=O)O2)c1,False,C17H19NO4,301.1314,22
CC(C)=CCOc1cc(N)cc(C(C)=C2C=C(O)C(=O)O2)c1,False,C17H19NO4,301.1314,22
CC(C)=CCOc1cc(N)cc(C=C2OC(=O)C(O)=C2C)c1,False,C17H19NO4,301.1314,22
Cc1c(O)cc(C=C2C=C(O)C(=O)O2)cc1NC=O,False,C13H11NO5,261.0637,19
Cc1c(C=C2C=C(O)C(=O)O2)cc(O)cc1NC=O,False,C13H11NO5,261.0637,19
Cc1c(O)cc(NC=O)cc1C=C1C=C(O)C(=O)O1,False,C13H11NO5,261.0637,19
CC(=C1C=C(O)C(=O)O1)c1cc(O)cc(NC=O)c1,False,C13H11NO5,261.0637,19
CC1=C(O)C(=O)OC1=Cc1cc(O)cc(NC=O)c1,False,C13H11NO5,261.0637,19
O=C1OC(=Cc2cc3cc(c2)OCC(O)N3)C=C1O,False,C13H11NO5,261.0637,19
O=C1OC2=Cc3cc(O)cc(c3)NC(O)COC1=C2,False,C13H11NO5,261.0637,19
CC(O)Nc1cc(C=C2C=C(O)C(=O)O2)cc2c1O2,False,C13H11NO5,261.0637,19
