PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
45,404688291,137550801,COC(=O)C1=CC=C(C=C1)COC2=C(C=C(C=C2)Cl)CN3CCN(CC3)C(=O)CNC(=O)C(C(F)F)(F)F,Active,,,,0.16,IC50,=,160,nM
46,404688843,145974630,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=C(C=C3)Br)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)(C5)C7=CC=CC=C7,Active,,,,0.7,IC50,=,700,nM
47,404688861,145974644,COC(=O)C1=CC=C(C=C1)CCC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,0.02,IC50,=,20,nM
48,404688934,145974694,CC1(CCCCC1)CC(=O)NCC(=O)N2CCN(CC2)CC3=CC=CC=C3OCC4=CC=C(C=C4)C(=O)OC,Active,,,,0.08,IC50,=,80,nM
49,404688952,145974707,C1CC1C2=CC(=C(C=C2)N)CN3CCN(CC3)C(=O)CNC(=O)C4CC45CCC(CC5)(F)F,Active,,,,4.2,IC50,=,4200,nM
50,404689912,137550809,COC(=O)C1=CC=C(C=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC4CCC(CC4)(F)F,Active,,,,0.05,IC50,=,50,nM
51,404690367,145975638,C1CCC(CC1)C(CC(=O)NCC(=O)N2CCN(CC2)CC3=CC=CC=C3OCC4=CC=C(C=C4)Br)(F)F,Unspecified,,,,2,IC50,>,2000,nM
52,404690613,145975807,CCC1(CC1C(=O)NCC(=O)N2CCN(CC2)CC3=C(C=CC(=C3)Cl)N)CC,Active,,,,0.16,IC50,=,160,nM
53,404691465,145976362,C1CC(CCC12CC2C(=O)NCC(=O)N3CCN(CC3)CC4=C(C=CC(=C4)Cl)O)(F)F,Active,,,,0.18,IC50,=,180,nM
54,404692028,137550813,C1CC(CCC1CC(=O)NCC(=O)N2CCN(CC2)CC3=C(C=CC(=C3)Br)N)(F)F,Active,,,,1.74,IC50,=,1740,nM
55,404692061,145976763,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=C(C=C3)Br)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)(C5)O,Active,,,,0.5,IC50,=,500,nM
56,404692116,145976808,COC(=O)C1=CC=C(C=C1)/C=C/C2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,1.5,IC50,=,1500,nM
57,404692422,145977004,CNS(=O)(=O)C1=CC=C(C=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,0.3,IC50,=,300,nM
58,404692543,137550810,COC(=O)C1=CC=C(C=C1)COC2=CC=CC=C2CN3CCN(CC3)C(=O)CNC(=O)CC4CC(C4)(F)F,Active,,,,0.3,IC50,=,300,nM
59,404692600,145977119,CC1(CCCCC1)CC(=O)NCC(=O)N2CCN(CC2)CC3=CC=CC=C3OCC4=CC=C(C=C4)Br,Active,,,,0.52,IC50,=,520,nM
60,404693255,145977569,C1CN(CCN1CC2=CC(=C(C=C2F)F)Cl)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,0.37,IC50,=,370,nM
61,404693356,145977640,COS(=O)(=O)C1=CC=C(C=C1)COC2=C(C=C(C=C2)F)CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,0.005,IC50,=,5,nM
62,404693949,145978015,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=C(C=C3)Br)C(=O)CNC(=O)CC45CC6(CC(C4)(CC(C5)(C6)F)F)F,Active,,,,0.2,IC50,=,200,nM
63,404694210,145978190,COC1=CC(=C(C=C1)OCC2=CC=C(C=C2)C(=O)OC)CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,1.4,IC50,=,1400,nM
64,404694215,145978194,C1CN(CCN1CC2=C(C=CC(=C2)Cl)N)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,0.09,IC50,=,90,nM
65,404694287,145978239,COC(=O)C1=CC=C(C=C1)OC2=CC(=CC(=C2)CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5)Cl,Active,,,,0.016,IC50,=,16,nM
66,404694560,145978416,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=C(C=C3)Br)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)(C5)C7=CC(=C(C=C7)O)[N+](=O)[O-],Active,,,,0.6,IC50,=,600,nM
67,404695009,145978708,C1CN(CCN1CC2=C(C(=CC(=C2)Cl)F)F)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,0.67,IC50,=,670,nM
68,404695087,137550804,C1CC(CCC1CC(=O)NCC(=O)N2CCN(CC2)CC3=C(C=CC(=C3)Br)O)(F)F,Active,,,,0.79,IC50,=,790,nM
69,404695104,145978766,COC(=O)C1=CC=C(C=C1)COC2=C(C=C(C=C2)Cl)CN3CCN(CC3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,0.0011,IC50,=,1.1,nM
70,404695227,145978846,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=C(C=C3)S(=O)(=O)N)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,0.35,IC50,=,350,nM
