PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
44,461557067,162516448,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)Br,Unspecified,,,,100,CC50,>,100000,nM
45,461557797,162516396,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=C(C=CC(=C3)[N+](=O)[O-])O)O)CC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
46,461557859,162516427,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCC#C)O)CC3=CC=CC=C3,Unspecified,,,,95.5,CC50,=,95500,nM
47,461557949,162516430,C1CC1C2=C(C(=O)OC3=C2C=CC(=C3)OCC(CN4CCC(CC4)C(=O)N)O)CC5=CC=CC=C5,Unspecified,,,,100,CC50,>,100000,nM
48,461558223,162516424,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNCCC3=CC=NC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,16.6,CC50,=,16600,nM
49,461558235,162516423,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=NC=CS3)O)CC4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,99,CC50,=,99000,nM
50,461558651,162516436,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)OC4=CC=C(C=C4)F)CC5=CC=CC=C5,Unspecified,,,,66.4,CC50,=,66400,nM
51,461559599,162516440,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C(C)(C)C,Unspecified,,,,14.7,CC50,=,14700,nM
52,461559736,162516442,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=C(C=C(C=C4)OC)Br,Unspecified,,,,44.4,CC50,=,44400,nM
53,461560170,162516406,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C(=O)OC,Unspecified,,,,100,CC50,>,100000,nM
54,461560256,162516428,C1CN(CCC1C(=O)N)CC(COC2=CC3=C(C=C2)C(=C(C(=O)O3)CC4=CC=CC=C4)C5=CC=CC=C5)O,Unspecified,,,,25.2,CC50,=,25200,nM
55,461560892,162516439,CC1=CC2=C(C=C1)N=C(S2)NCC(COC3=CC4=C(C=C3)C(=C(C(=O)O4)CC5=CC=CC=C5)C)O,Unspecified,,,,100,CC50,>,100000,nM
56,461562087,162516400,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNC3=NC=CS3)O)CC4=CC=CC=C4,Unspecified,,,,93,CC50,=,93000,nM
57,461562242,162516398,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)N)O)CC4=CC=C(C=C4)C5=CC(=C(C=C5)C=O)F,Unspecified,,,,62.4,CC50,=,62400,nM
58,461562787,162516451,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CNN3C=CN=N3)O)CC4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
59,461562916,162677023,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(CN3CCC(CC3)C(=O)C)O)CC4=CC(=CC=C4)[N+](=O)[O-],Unspecified,,,,90.5,CC50,=,90500,nM
