PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
48,164142634,71505837,COC(=O)C1=CC=CC(=C1)CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,14,IC50,=,14000,nM
49,164142635,71262825,C1CN(CCN1CC2=CC(=CC=C2)C(=O)O)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,40,IC50,>,40000,nM
50,164142636,31595421,COC1=CC=C(C=C1)CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,5.4,IC50,=,5400,nM
51,164142637,27755981,C1CN(CCN1CC2=CC=C(C=C2)C#N)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,8,IC50,=,8000,nM
52,164142660,71527356,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=CC=C3[N+](=O)[O-])C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,1.6,IC50,=,1600,nM
53,164142661,71528583,C1CN(CCN1CC2=CC=CC=C2)C(=O)C(CC#N)NC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,22,IC50,=,22000,nM
54,164142662,71528584,CC(C(C(=O)N1CCN(CC1)CC2=CC=CC=C2)NC(=O)CC34CC5CC(C3)CC(C5)C4)O,Unspecified,,,,40,IC50,>,40000,nM
55,164142663,71528585,CC(C(C(=O)N1CCN(CC1)CC2=CC=CC=C2)NC(=O)CC34CC5CC(C3)CC(C5)C4)OCC6=CC=CC=C6,Unspecified,,,,29,IC50,=,29000,nM
56,164142664,71504369,C1CN(CCN1CC2=CC=CC=C2Br)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,3.4,IC50,=,3400,nM
57,164142665,71262806,C1CN(CCN1CC2=CC=CC=C2C(F)(F)F)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,1.8,IC50,=,1800,nM
58,164142666,71262873,C1CN(CCN1CC2=CC(=CC=C2)OCC3=CC=CC=C3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,4,IC50,=,4000,nM
59,164142667,27671580,C1CN(CCN1CC2=CC=CC=C2)C(=O)CNC(=O)CC3=CC=CC=C3,Unspecified,,,,40,IC50,>,40000,nM
60,164142668,18108752,C1CN(CCN1CC2=CC=CC=C2)C(=O)CNC(=O)C34CC5CC(C3)CC(C5)C4,Unspecified,,,,29,IC50,=,29000,nM
61,164145449,71262885,C1CN(CCN1CC2=CC3=CC=CC=C3C=C2)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,3,IC50,=,3000,nM
62,164145450,71528443,CC(C)C(C(=O)N1CCN(CC1)CC2=CC=CC=C2)NC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,40,IC50,>,40000,nM
63,164145451,71262824,C1CN(CCN1CC2=CC=CC=C2C#N)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,3.9,IC50,=,3900,nM
64,164145452,71262810,COC(=O)C1=CC=CC=C1CN2CCN(CC2)C(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,8,IC50,=,8000,nM
65,164145453,71528442,CC(C(=O)N1CCN(CC1)CC2=CC=CC=C2)NC(=O)CC34CC5CC(C3)CC(C5)C4,Unspecified,,,,40,IC50,>,40000,nM
66,164148228,7601500,C1CN(CCN1C(=O)CNC(=O)CC23CC4CC(C2)CC(C4)C3)C(=O)C5=CC=CC=C5,Active,,,,3,IC50,=,3000,nM
67,164148253,71262814,C1CN(CCN1CC2=CC=CC3=CC=CC=C32)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,3.4,IC50,=,3400,nM
68,164148254,71528728,CN(CC(=O)N1CCN(CC1)CC2=CC=CC=C2)C(=O)CC34CC5CC(C3)CC(C5)C4,Active,,,,6.7,IC50,=,6700,nM
69,164148255,71528730,C1CN(CCN1CC2=CC=CC=C2OCC3=CC=CC=C3)C(=O)CNC(=O)CC45CC6CC(C4)CC(C6)C5,Active,,,,2,IC50,=,2000,nM
70,164148256,1526596,C1CCC(CC1)C(=O)NCC(=O)N2CCN(CC2)CC3=CC=CC=C3,Unspecified,,,,27,IC50,=,27000,nM
