PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
32,194152525,73056183,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCC3=CC=CC=C3C(F)(F)F)N,Unspecified,,,,100,IC50,>,100000,nM,
33,194159452,73055602,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=CC3=C(C=C(N=C3C=C2)C)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
34,194159453,73055604,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)NC3=CC=C(C=C3)C(C)C)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
35,194159454,73055904,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=C(C=C3)C4=C5C=CC=NC5=CC=C4)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
36,194159455,73056181,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=CC(=C3)C4=CC=CC5=C4N=CC=C5)N,Unspecified,,,,100,IC50,>,100000,nM,
37,194159456,73054733,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC4=CC=CC=C4O3)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
38,194159457,73054734,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC4=C(N3)C=CC(=C4)OC)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
39,194166462,73056773,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCC3=C(N=CC=C3)OC)N,Unspecified,,,,100,IC50,>,100000,nM,
40,194166463,73055306,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)NC3=CC=C(C=C3)C4=CC=CC=C4)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
41,194166464,73055016,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)COC3=CC=C(C=C3)OCC4=CC=CC=C4)N,Unspecified,,,,100,IC50,>,100000,nM,
42,194166465,73055905,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=C(C=C3)C4=CC=CC5=C4N=CC=C5)N,Unspecified,,,,100,IC50,>,100000,nM,
43,194166466,73055906,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=CC(=C3)C4=CC5=C(C=C4)N=CC=C5)N,Unspecified,,,,100,IC50,>,100000,nM,
44,194166467,73056185,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)/C=C/C3=CC=CC=C3OC)N,Unspecified,,,,100,IC50,>,100000,nM,
45,194166468,73056477,CCOC1=CC=CC=C1CCC(=O)NC2=CC3=C(C=C(N=C3C=C2)C)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
46,194166469,73056478,CCCOC1=CC=CC=C1CCC(=O)NC2=CC3=C(C=C(N=C3C=C2)C)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
47,194173299,73055902,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=C(C=C3)C4=CC5=CC=CC=C5N=C4)N,Unspecified,,,,78,IC50,=,78000,nM,
48,194173300,73056473,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCC3=C(C=CC(=C3)Br)OC)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
49,194173301,73054451,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=C(C=C3)OC4=CC=CC=C4)N,Unspecified,,,,100,IC50,>,100000,nM,
50,194173302,73054455,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC(=CC=C3)N(C)C)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
51,194173303,73054732,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=NC4=CC=CC=C4C=C3)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
52,194180163,73055301,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCC3=C(C=CC(=C3)OC)OC)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
53,194180164,73054454,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=CO3)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
54,194186950,73056479,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CC3=CC=CC=C3OC)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
55,194186951,73056179,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=CC(=C3)C4=CN=CC5=CC=CC=C54)N,Unspecified,,,,50,IC50,=,50000,nM,
56,194186952,73055019,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCC3=CC=C(C=C3)OC)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
57,194186953,73056184,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCC3=CC=C(C=C3)F)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
58,194186954,73056475,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCC3=C(C=C(C=C3)Cl)OC)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
59,194186955,73056476,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCC3=C(C=C(C=C3)Br)OC)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
60,194186958,73054730,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=C(C=C3)N4CCOCC4)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
61,194186959,73054736,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C3=CC=C(C=C3)C4=CN=CC=C4)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
