PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
8,381847784,16130642,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5,Active,,,,0.365,Ki,=,365,nM,
9,381847784,16130642,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5,Active,,,,0.39,IC50,=,390,nM,
10,381847784,16130642,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5,Unspecified,,,Potential missing data,,Inhibition,,,,Dose-dependent effect
11,381851439,137641350,C1[C@H]2C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CSS1)C(=O)N[C@H](C(=O)N[C@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N2)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC4=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC3=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC9=CNC1=CC=CC=C19)CC1=CNC2=CC=CC=C21,Active,,,,0.043,IC50,=,43,nM,
12,381851439,137641350,C1[C@H]2C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CSS1)C(=O)N[C@H](C(=O)N[C@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N2)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC4=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC3=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC9=CNC1=CC=CC=C19)CC1=CNC2=CC=CC=C21,Active,,,,0.018,Ki,=,18,nM,
13,381851439,137641350,C1[C@H]2C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CSS1)C(=O)N[C@H](C(=O)N[C@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N2)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC4=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC3=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC9=CNC1=CC=CC=C19)CC1=CNC2=CC=CC=C21,Unspecified,,,Potential missing data,,Inhibition,,,,Dose-dependent effect
14,381858240,137645962,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4)CC5=CNC6=CC=CC=C65)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC7=CNC8=CC=CC=C87)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC9=CC=CC=C9,Active,,,,0.092,IC50,=,92,nM,
15,381858240,137645962,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4)CC5=CNC6=CC=CC=C65)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC7=CNC8=CC=CC=C87)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC9=CC=CC=C9,Unspecified,,,Potential missing data,,Inhibition,,,,Dose-dependent effect
16,381864636,137650294,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N3)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC4=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5)[C@@H](C)CC)NC(=O)[C@@H](NC2=O)CCCNC(=N)N)CC(C)C,Active,,,,1.041,IC50,=,1041,nM,
17,381865634,137650967,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CC(=O)O)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5,Active,,,,6.4,IC50,=,6400,nM,
18,381865634,137650967,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CC(=O)O)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5,Unspecified,,,Potential missing data,,Inhibition,,,,Dose-dependent effect
19,381870175,137654048,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(=O)O)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5,Active,,,,1.942,IC50,=,1942,nM,
20,381870451,137654231,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCC(=O)O)CC5=CC=CC=C5,Active,,,,3.5,IC50,=,3500,nM,
21,381870451,137654231,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCC(=O)O)CC5=CC=CC=C5,Unspecified,,,Potential missing data,,Inhibition,,,,Dose-dependent effect
22,381871047,137654626,C[C@H]([C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N3)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC4=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)NC(=O)[C@@H](NC2=O)CCCNC(=N)N)CC9=CNC1=CC=CC=C19)CC1=CC=CC=C1)CCCNC(=N)N)O,Active,,,,0.1,IC50,=,100,nM,
23,381871047,137654626,C[C@H]([C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N3)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC4=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)NC(=O)[C@@H](NC2=O)CCCNC(=N)N)CC9=CNC1=CC=CC=C19)CC1=CC=CC=C1)CCCNC(=N)N)O,Unspecified,,,Potential missing data,,Inhibition,,,,Dose-dependent effect
24,381871087,137654654,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CC(C)C)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5,Active,,,,0.558,IC50,=,558,nM,
25,381871946,137655213,C[C@H]([C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]2CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N3)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC4=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)NC(=O)[C@@H](NC2=O)CCCNC(=N)N)CC9=CNC1=CC=CC=C19)CC1=CNC2=CC=CC=C21)CCCNC(=N)N)CCCNC(=N)N)O,Active,,,,0.061,IC50,=,61,nM,
26,381871946,137655213,C[C@H]([C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]2CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N3)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC4=O)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)NC(=O)[C@@H](NC2=O)CCCNC(=N)N)CC9=CNC1=CC=CC=C19)CC1=CNC2=CC=CC=C21)CCCNC(=N)N)CCCNC(=N)N)O,Unspecified,,,Potential missing data,,Inhibition,,,,Dose-dependent effect
27,381881759,137658315,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N4)C(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC5=CNC6=CC=CC=C65)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC7=CC=CC=C7,Active,,,,0.221,IC50,=,221,nM,
28,381881925,137658353,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4)C(C)C)CC(=O)O)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC5=CC=CC=C5,Active,,,,0.714,IC50,=,714,nM,
29,381882751,137658826,CC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CO)C(C)C)CCCNC(=N)N)CCCNC(=N)N)CS)CC(C)C)CO)CCCNC(=N)N)CO)CC2=CC=CC=C2)CCCNC(=N)N)[C@@H](C)O)CO)[C@@H](C)CC,Unspecified,,,,10,IC50,>,10000,nM,
30,381886185,137661162,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4)CC5=CNC6=CC=CC=C65)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC7=CC=CC=C7,Active,,,,0.125,IC50,=,125,nM,
31,381886185,137661162,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H]3CSSC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H]4CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4)CC5=CNC6=CC=CC=C65)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC3=O)CC(C)C)CCCNC(=N)N)CCCNC(=N)N)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)O)CCCNC(=N)N)CC7=CC=CC=C7,Unspecified,,,Potential missing data,,Inhibition,,,,Dose-dependent effect
