"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL1676212";"F";"Antimicrobial activity against anrB-deficient Listeria monocytogenes EGD-e at 30 ug after 16 hrs by disk diffusion assay";"Listeria monocytogenes";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL1695504";"F";"Antibacterial activity against methicillin-sensitive Listeria monocytogenes EGD assessed as concentration required to no apparent bacterial growth after 24 hrs";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1687740";"19564365";"10.1128/aac.00203-09";"2009";"Antimicrob Agents Chemother";"53";"3734";"3743";"";"";"";"";"";""
"CHEMBL1815608";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 14780 by broth dilution method";"Listeria monocytogenes";"16";"16";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 14780";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1811859";"21524830";"10.1016/j.ejmech.2011.04.011";"2011";"Eur J Med Chem";"46";"2880";"2894";"";"";"";"";"";""
"CHEMBL1047886";"F";"Antibacterial activity against Listeria monocytogenes ATCC 15313 after 24 hrs by agar disk diffusion assay";"Listeria monocytogenes";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 15313";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1156002";"19700225";"10.1016/j.ejmech.2009.07.003";"2009";"Eur J Med Chem";"44";"4681";"4689";"";"";"";"";"";""
"CHEMBL1017810";"F";"Antibacterial activity against Listeria monocytogenes ATCC 15313 after 24 hrs by disk diffusion method";"Listeria monocytogenes";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1152842";"18417256";"10.1016/j.ejmech.2008.02.038";"2009";"Eur J Med Chem";"44";"365";"372";"";"";"";"";"";""
"CHEMBL1045570";"F";"Antilysterial activity against leucocin A-sensitive Listeria monocytogenes B73 assessed as bacterial lysis at 10 uM after 60 mins by broth microdilution assay";"Listeria monocytogenes";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"B73";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1155276";"19586775";"10.1016/j.bmc.2009.06.029";"2009";"Bioorg Med Chem";"17";"5541";"5548";"";"";"";"";"";""
"CHEMBL1265593";"F";"Antimicrobial activity against Listeria monocytogenes by broth dilution method";"Listeria monocytogenes";"4";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255467";"20231392";"10.1128/aac.01569-09";"2010";"Antimicrob Agents Chemother";"54";"2063";"2069";"";"";"";"";"";""
"CHEMBL1045432";"F";"Antibacterial activity against leucocin A-sensitive Listeria monocytogenes B73 after 16 hrs by micro-gel well diffusion assay";"Listeria monocytogenes";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"B73";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1155276";"19586775";"10.1016/j.bmc.2009.06.029";"2009";"Bioorg Med Chem";"17";"5541";"5548";"";"";"";"";"";""
"CHEMBL1633653";"F";"Antibacterial activity against Listeria monocytogenes EGD-e in BALB/c mouse central nervous system listeriosis model assessed as log reduction in bacterial CFU per ml of blood at 50 mg/kg, ip administered 36 hrs postinfection as single dose measured within 1 hr";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"CHEMBL3987606";"Central nervous system";"";"";"CHEMBL1629550";"18573932";"10.1128/aac.00177-08";"2008";"Antimicrob Agents Chemother";"52";"3210";"3215";"standard_type:DOSE standard_relation:= standard_value:50.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL1636644";"F";"Antimicrobial activity against Listeria monocytogenes DH-L1252 infected in murine bone marrow macrophages assessed as log reduction in intracellular bacterial count upto 10 hrs";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"DH-L1252";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1629599";"19015342";"10.1128/aac.00607-08";"2009";"Antimicrob Agents Chemother";"53";"756";"764";"";"";"";"";"";""
"CHEMBL1212153";"F";"Antibacterial activity against Listeria monocytogenes at 100 ug/ml after 24 hrs by paper disc diffusion technique";"Listeria monocytogenes";"30";"30";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1208666";"20452707";"10.1016/j.ejmech.2010.04.014";"2010";"Eur J Med Chem";"45";"3311";"3319";"";"";"";"";"";""
"CHEMBL1678224";"F";"Antimicrobial activity against telA-deficient Listeria monocytogenes EGD-e assessed as growth inhibition after 16 hrs by broth dilution method";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL1695503";"F";"Antibacterial activity against methicillin-sensitive Listeria monocytogenes EGD assessed as decrease of CFU after 24 hrs";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1687740";"19564365";"10.1128/aac.00203-09";"2009";"Antimicrob Agents Chemother";"53";"3734";"3743";"";"";"";"";"";""
"CHEMBL1678645";"F";"Antibacterial activity against 10'7 CFU/ml wild-type Listeria monocytogenes EGD-e Serovar 1/2a at 30 ug after 16 hrs by disk diffusion assay";"Listeria monocytogenes EGD-e";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Serovar 1/2a";"Scientific Literature";"169963";"";"";"";"";"CHEMBL1671746";"20713661";"10.1128/aac.00290-10";"2010";"Antimicrob Agents Chemother";"54";"4658";"4663";"";"";"";"";"";""
"CHEMBL1828005";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 7644 after 24 hrs by broth microdilution method";"Listeria monocytogenes";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 7644";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1821643";"21766884";"10.1021/np2002435";"2011";"J Nat Prod";"74";"1744";"1750";"";"";"";"";"";""
"CHEMBL1265849";"F";"Antibacterial activity against extracellular Listeria monocytogenes EGDe at four times of MIC by time-kill study";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGDe";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL1695142";"F";"Antibacterial activity against Listeria monocytogenes EGD after 24 hrs";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1687740";"19564365";"10.1128/aac.00203-09";"2009";"Antimicrob Agents Chemother";"53";"3734";"3743";"";"";"";"";"";""
"CHEMBL1676218";"F";"Antimicrobial activity against mprF-deficient Listeria monocytogenes EGD-e assessed as growth inhibition after 16 hrs by broth dilution method relative to wild type";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL1676219";"F";"Antimicrobial activity against telA-deficient Listeria monocytogenes EGD-e assessed as growth inhibition after 16 hrs by broth dilution method relative to wild type";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL707161";"F";"Antibacterial activity was determined against gram positive bacteria - Listeria monocytogenes (CIP 82110T)";"Listeria monocytogenes";"10";"10";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1159138";"None";"10.1016/0960-894X(96)00062-5";"1996";"Bioorg Med Chem Lett";"6";"529";"532";"";"";"";"";"";""
"CHEMBL1265846";"F";"Antibacterial activity against ciprofloxacin resistant Listeria monocytogenes CLIP 95966 Serovar 4b isolated from human";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 95966 Serovar 4b";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL1695505";"F";"Antibacterial activity against methicillin-sensitive Listeria monocytogenes EGD infected in human THP1 cells assessed as decrease of CFU after 24 hrs relative to initial inoculum";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"THP-1";"";"CHEMBL1687740";"19564365";"10.1128/aac.00203-09";"2009";"Antimicrob Agents Chemother";"53";"3734";"3743";"";"";"";"";"";""
"CHEMBL1678223";"F";"Antimicrobial activity against lisK-deficient Listeria monocytogenes EGD-e assessed as growth inhibition after 16 hrs by broth dilution method";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL1678647";"F";"Antibacterial activity against 10'7 CFU/ml wild-type Listeria monocytogenes EGD-e Serovar 1/2a at 1 ug after 16 hrs by disk diffusion assay";"Listeria monocytogenes EGD-e";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Serovar 1/2a";"Scientific Literature";"169963";"";"";"";"";"CHEMBL1671746";"20713661";"10.1128/aac.00290-10";"2010";"Antimicrob Agents Chemother";"54";"4658";"4663";"";"";"";"";"";""
"CHEMBL1036338";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 19111 after 18 hrs by broth microdilution assay";"Listeria monocytogenes";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1151419";"17846130";"10.1128/aac.00635-07";"2007";"Antimicrob Agents Chemother";"51";"4148";"4156";"";"";"";"";"";""
"CHEMBL1023527";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 19111 infected in BALB/c mouse assessed as survival of mouse at 4 mg/kg, iv administered 2 hrs after bacterial challenge measured after 4 days";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1151419";"17846130";"10.1128/aac.00635-07";"2007";"Antimicrob Agents Chemother";"51";"4148";"4156";"standard_type:DOSE standard_relation:= standard_value:4.0 standard_units:mg.kg-1 comments:None | standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL1023530";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 19111 infected in BALB/c mouse assessed as reduction in number of recovered CFU in spleen at 100 ug, iv measured after 3 days";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19111";"Scientific Literature";"1639";"CHEMBL3559722";"Spleen";"";"";"CHEMBL1151419";"17846130";"10.1128/aac.00635-07";"2007";"Antimicrob Agents Chemother";"51";"4148";"4156";"";"";"";"";"";""
"CHEMBL974657";"F";"Antimicrobial activity against Listeria monocytogenes after 16 hrs by microtiter plate assay";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1155564";"10978202";"10.1021/np000054m";"2000";"J Nat Prod";"63";"1082";"1089";"";"";"";"";"";""
"CHEMBL939469";"F";"Protection against Listeria monocytogenes infected iv dosed BALB/c mouse assessed as reduction in splenic bacteria administered 2 days prior to bacterial challenge measured after 2 days";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1152248";"18835160";"10.1016/j.bmcl.2008.09.060";"2008";"Bioorg Med Chem Lett";"18";"5350";"5354";"";"";"";"";"";""
"CHEMBL1636642";"F";"Antimicrobial activity against Listeria monocytogenes DH-L1252 infected in murine bone marrow macrophages assessed as decrease in GFP reporter gene expression at 18.1 uM after 15 hrs";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"DH-L1252";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1629599";"19015342";"10.1128/aac.00607-08";"2009";"Antimicrob Agents Chemother";"53";"756";"764";"";"";"";"";"";""
"CHEMBL915041";"F";"Antimicrobial activity against Listeria monocytogenes by broth microdilution method";"Listeria monocytogenes";"3";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1146199";"17220420";"10.1128/aac.01352-06";"2007";"Antimicrob Agents Chemother";"51";"1570";"1572";"";"";"";"";"";""
"CHEMBL1636654";"F";"Antimicrobial activity against Listeria monocytogenes 10403S infected in L2 cells assessed as decrease in number of plaque formation at 18.1 uM after 1 hr";"Listeria monocytogenes";"1";"1";"BAO_0000219";"cell-based format";"1";"1 - Target assigned is non-molecular";"10403S";"Scientific Literature";"1639";"";"";"L2";"";"CHEMBL1629599";"19015342";"10.1128/aac.00607-08";"2009";"Antimicrob Agents Chemother";"53";"756";"764";"";"";"";"";"";""
"CHEMBL903762";"F";"Antibacterial activity against Listeria monocytogenes after 72 hrs by disk diffusion method";"Listeria monocytogenes";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1142897";"17189664";"10.1016/j.ejmech.2006.09.023";"2007";"Eur J Med Chem";"42";"205";"213";"";"";"";"";"";""
"CHEMBL1636648";"F";"Inhibition of internalization of Listeria monocytogenes 10403S into murine Raw 264.7 cells pretreated at 18.1 uM for 2 hrs";"Listeria monocytogenes";"1";"1";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"10403S";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1629599";"19015342";"10.1128/aac.00607-08";"2009";"Antimicrob Agents Chemother";"53";"756";"764";"";"";"";"";"";""
"CHEMBL1263990";"F";"Antimicrobial activity against Listeria monocytogenes isolated from cerebrospinal fluid of meningitis patient by Etest method";"Listeria monocytogenes";"1";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"CHEMBL3638212";"Cerebrospinal fluid";"";"";"CHEMBL1255312";"18285470";"10.1128/aac.01139-07";"2008";"Antimicrob Agents Chemother";"52";"1850";"1851";"";"";"";"";"";""
"CHEMBL912381";"F";"Antibacterial activity against Listeria monocytogenes 3";"Listeria monocytogenes";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1137378";"17004711";"10.1021/jm051187d";"2006";"J Med Chem";"49";"5958";"5968";"";"";"";"";"";""
"CHEMBL912382";"F";"Antibacterial activity against Listeria monocytogenes 4";"Listeria monocytogenes";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1137378";"17004711";"10.1021/jm051187d";"2006";"J Med Chem";"49";"5958";"5968";"";"";"";"";"";""
"CHEMBL1112994";"F";"Antibacterial activity against Listeria monocytogenes CECT 4032 after 24 hrs by turbidimetry";"Listeria monocytogenes";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CECT 4032";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1157762";"20411945";"10.1021/jm100143f";"2010";"J Med Chem";"53";"4119";"4129";"";"";"";"";"";""
"CHEMBL1260743";"F";"Antibacterial activity against Listeria monocytogenes ATCC 19115 after 24 hrs by microdilution method in presence of 260 mM NaCl";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19115";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255495";"20385856";"10.1128/aac.01656-09";"2010";"Antimicrob Agents Chemother";"54";"2590";"2595";"";"";"";"";"";""
"CHEMBL1677404";"F";"Antibacterial activity against Listeria monocytogenes isolated from humans harboring tet(M) gene";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671693";"20385859";"10.1128/aac.01557-09";"2010";"Antimicrob Agents Chemother";"54";"2728";"2731";"";"";"";"";"";""
"CHEMBL1678226";"F";"Antimicrobial activity against Listeria monocytogenes EGD-e at 1 ug after 16 hrs by disk diffusion assay";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL915042";"F";"Antimicrobial activity against Listeria monocytogenes by Etest";"Listeria monocytogenes";"1";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1146199";"17220420";"10.1128/aac.01352-06";"2007";"Antimicrob Agents Chemother";"51";"1570";"1572";"";"";"";"";"";""
"CHEMBL1676220";"F";"Antimicrobial activity against lisK-deficient Listeria monocytogenes EGD-e assessed as growth inhibition after 16 hrs by broth dilution method relative to wild type";"Listeria monocytogenes";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"EGD-e";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1671725";"20643901";"10.1128/aac.00503-10";"2010";"Antimicrob Agents Chemother";"54";"4416";"4423";"";"";"";"";"";""
"CHEMBL1265839";"F";"Antibacterial activity against Listeria monocytogenes CLIP 70891 Serovar 1/2c";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 70891 Serovar 1/2c";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL1265847";"F";"Antibacterial activity against ciprofloxacin resistant Listeria monocytogenes CLIP 96056 Serovar 1/2b isolated from human";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"CLIP 96056 Serovar 1/2b";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1255333";"18299415";"10.1128/aac.01211-07";"2008";"Antimicrob Agents Chemother";"52";"1697";"1702";"";"";"";"";"";""
"CHEMBL3095408";"F";"Antimicrobial activity against Listeria monocytogenes ATCC 19115 after 24 hrs by broth microdilution method";"Listeria monocytogenes";"41";"41";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 19115";"Scientific Literature";"1639";"";"";"";"";"CHEMBL3091428";"24176398";"10.1016/j.bmcl.2013.10.024";"2013";"Bioorg Med Chem Lett";"23";"6764";"6768";"";"";"";"";"";""
"CHEMBL1039714";"F";"Antimicrobial activity against Listeria monocytogenes after 24 hrs by microdilution technique";"Listeria monocytogenes";"22";"44";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1154716";"19926364";"10.1016/j.ejmech.2009.10.037";"2010";"Eur J Med Chem";"45";"510";"518";"";"";"";"";"";""
"CHEMBL708667";"F";"In Vitro Anti Bacterial Activity (MIC90) against 90% of tested clinical Isolates of Listeria monocytogenes (20)";"Listeria monocytogenes";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1128718";"7473551";"10.1021/jm00021a013";"1995";"J Med Chem";"38";"4244";"4256";"";"";"";"";"";""
"CHEMBL890636";"F";"Antibacterial activity Listeria monocytogenes ATCC 15313 after 16 to 20 hrs by broth microdilution method";"Listeria monocytogenes";"7";"10";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1146217";"17602465";"10.1021/jm0703901";"2007";"J Med Chem";"50";"3696";"3705";"";"";"";"";"";""
"CHEMBL1771886";"F";"Antimicrobial activity against Listeria monocytogenes at 100 ug/disc after 24 hrs by disc diffusion method";"Listeria monocytogenes";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1639";"";"";"";"";"CHEMBL1770123";"21397370";"10.1016/j.ejmech.2011.02.039";"2011";"Eur J Med Chem";"46";"1803";"1812";"";"";"";"";"";""
