"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL3381199";"F";"Resistance index, ratio of EC50 for Venezuelan equine encephalitis virus V3526 containing non-structural protein 2 Y102C mutant to EC50 for wild type Venezuelan equine encephalitis virus TC83";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"V3526";"Scientific Literature";"11036";"";"";"";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"";"";"";"";"";""
"CHEMBL3381182";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC83 infected in C3H/HeN mouse assessed as mouse survival at 2.5 mg/kg/day, ip BID for 4 days dosed 4 hrs before viral infection (Rvb = 14%)";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC83";"Scientific Literature";"11036";"";"";"";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"standard_type:ROUTE standard_relation:None standard_value:None standard_units:None comments:None";"";"";"";"";""
"CHEMBL5096710";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in fibroblast expressing human telomerase reverse transcriptase assessed as inhibition of virus growth incubated with cells for 2 hrs followed by viral infection";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Fibroblast";"";"CHEMBL5096152";"33360799";"10.1016/j.ejmech.2020.113113";"2021";"Eur J Med Chem";"211";"113113";"113113";"";"";"";"";"";""
"CHEMBL3381195";"F";"Antiviral activity against Venezuelan equine encephalitis virus V3526 containing non-structural protein 4 Q210K mutant infected in Vero 76 cells assessed as reduction in virus-induced cytopathic effect after 2 days by Celltiter-Glo reagent based assay";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"V3526";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"";"";"";"";"";""
"CHEMBL3381191";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC83 containing non-structural protein 2 Y102C mutant infected in Vero 76 cells assessed as reduction in virus-induced cytopathic effect after 2 days by Celltiter-Glo reagent based assay";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC83";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"";"";"";"";"";""
"CHEMBL3381196";"F";"Resistance index, ratio of EC50 for Venezuelan equine encephalitis virus TC83 containing non-structural protein 2 Y102C mutant to EC50 for wild type Venezuelan equine encephalitis virus TC83";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC83";"Scientific Literature";"11036";"";"";"";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"";"";"";"";"";""
"CHEMBL2061768";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in african green monkey Vero cells assessed as reduction of viral replication";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Vero";"";"CHEMBL2057086";"22795626";"10.1016/j.bmcl.2012.06.075";"2012";"Bioorg Med Chem Lett";"22";"5182";"5184";"";"";"";"";"";""
"CHEMBL4046257";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in African green monkey Vero cells";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Vero";"";"CHEMBL4043174";"28807438";"10.1016/j.bmcl.2017.08.009";"2017";"Bioorg Med Chem Lett";"27";"4436";"4439";"";"";"";"";"";""
"CHEMBL3388467";"F";"Antiviral activity against Venezuelan equine encephalitis virus TrD infected in Vero 76 cells assessed as reduction in virus-induced cytopathic effect after 2 days by Celltiter-Glo reagent based assay";"Venezuelan equine encephalitis virus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TrD";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"";"";"";"";"";""
"CHEMBL4336422";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in African green monkey Vero 76 cells";"Venezuelan equine encephalitis virus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL4334462";"31358469";"10.1016/j.bmcl.2019.07.021";"2019";"Bioorg Med Chem Lett";"29";"2480";"2482";"";"";"";"";"";""
"CHEMBL4731360";"F";"Antiviral activity against Venezuelan equine encephalitis virus IC-SH3 infected in VeroE6 cells pretreated with compound for 2 hrs followed by viral infection at MOI of 0.01 and measured after 20 hrs by immunostaining based confocal microscopic analysis";"Venezuelan equine encephalitis virus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"IC-SH3";"Scientific Literature";"11036";"";"";"";"";"CHEMBL4725463";"33214821";"10.1021/acsmedchemlett.0c00215";"2020";"ACS Med Chem Lett";"11";"2139";"2145";"";"";"";"";"";""
"CHEMBL5038560";"F";"Antiviral activity against Venezuelan equine encephalitis virus co-culture with brain Primary neuron cells HNC001 as reduction on virus titre at 5 uM in Vero 76 cells measured after 18 hrs by TCID50-MTT assay";"Venezuelan equine encephalitis virus";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Primary neuron";"";"CHEMBL5036385";"35450382";"10.1021/acsmedchemlett.1c00539";"2022";"ACS Med Chem Lett";"13";"546";"553";"";"";"";"";"";""
"CHEMBL5038566";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in African green monkey Vero 76 cells assessed as reduction on virus yield at 5 uM after 18 hrs of post infection";"Venezuelan equine encephalitis virus";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL5036385";"35450382";"10.1021/acsmedchemlett.1c00539";"2022";"ACS Med Chem Lett";"13";"546";"553";"";"";"";"";"";""
"CHEMBL862116";"F";"Selective index against Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL1148631";"16451078";"10.1021/jm0509750";"2006";"J Med Chem";"49";"1140";"1148";"";"";"";"";"";""
"CHEMBL3381761";"F";"Resistance index, ratio of EC50 for Venezuelan equine encephalitis virus V3526 containing non-structural protein 4 Q210K mutant to EC50 for wild type Venezuelan equine encephalitis virus TC83";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"V3526";"Scientific Literature";"11036";"";"";"";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"";"";"";"";"";""
"CHEMBL2400077";"F";"Antiviral activity against Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL2396569";"23727195";"10.1016/j.bmc.2013.04.070";"2013";"Bioorg Med Chem";"21";"4374";"4377";"";"";"";"";"";""
"CHEMBL5038562";"F";"Antiviral activity against Venezuelan equine encephalitis virus co-culture with brain Primary neuron cells HNC001 as reduction on virus titre at 1 uM in Vero 76 cells measured after 18 hrs by TCID50-MTT assay";"Venezuelan equine encephalitis virus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Primary neuron";"";"CHEMBL5036385";"35450382";"10.1021/acsmedchemlett.1c00539";"2022";"ACS Med Chem Lett";"13";"546";"553";"";"";"";"";"";""
"CHEMBL5366317";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in human MRC5 cells assessed as inhibition of viral infection at 100 uM relative to control";"Venezuelan equine encephalitis virus";"45";"45";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"MRC5";"";"CHEMBL5365426";"37591319";"10.1016/j.bmcl.2023.129432";"2023";"Bioorg Med Chem Lett";"94";"129432";"129432";"";"";"";"";"";""
"CHEMBL1011331";"F";"Antiviral activity against Venezuelan equine encephalitis virus Trinidad donkey infected in african green monkey Vero cells assessed as inhibition of virus-induced cytopathic effect by MTT assay";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"Trinidad donkey";"Scientific Literature";"11036";"";"";"Vero";"";"CHEMBL1150051";"1336040";"10.1021/np50089a003";"1992";"J Nat Prod";"55";"1569";"1581";"";"";"";"";"";""
"CHEMBL3284799";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in po dosed monkey assessed as reduction in viremia";"Venezuelan equine encephalitis virus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL3272338";"191610";"10.1021/jm00213a011";"1977";"J Med Chem";"20";"364";"371";"";"";"";"";"";""
"CHEMBL820807";"F";"In vitro antiviral activity was tested against venezuelan equine encephalomyelitis (VEE) virus";"Venezuelan equine encephalitis virus";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL1123027";"2993613";"10.1021/jm00147a013";"1985";"J Med Chem";"28";"1198";"1203";"";"";"";"";"";""
"CHEMBL3607210";"F";"Antiviral activity against Venezuelan equine encephalitis virus infected in African green monkey Vero cells after 3 days by neutral red dye-based plaque reduction assay";"Venezuelan equine encephalitis virus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"Vero";"";"CHEMBL3603790";"26260336";"10.1016/j.bmc.2015.07.039";"2015";"Bioorg Med Chem";"23";"5496";"5501";"";"";"";"";"";""
"CHEMBL4046246";"F";"Antiviral activity against Venezuelan equine encephalitis virus";"Venezuelan equine encephalitis virus";"4";"4";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL4043174";"28807438";"10.1016/j.bmcl.2017.08.009";"2017";"Bioorg Med Chem Lett";"27";"4436";"4439";"";"";"";"";"";""
"CHEMBL5131783";"F";"Antiviral activity against VEEV";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"11036";"";"";"";"";"CHEMBL5131375";"33539089";"10.1021/acs.jmedchem.0c01467";"2022";"J Med Chem";"65";"893";"921";"";"";"";"";"";""
"CHEMBL3381192";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC83 containing non-structural protein 2 D116N mutant infected in Vero 76 cells assessed as reduction in virus-induced cytopathic effect after 2 days by Celltiter-Glo reagent based assay";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC83";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"";"";"";"";"";""
"CHEMBL3388465";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC83 infected in Vero 76 cells assessed as reduction in viral titer at 5 uM by crystal violet staining based microplaque assay relative to untreated control";"Venezuelan equine encephalitis virus";"61";"61";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC83";"Scientific Literature";"11036";"";"";"Vero 76";"";"CHEMBL3352189";"25244572";"10.1021/jm501203v";"2014";"J Med Chem";"57";"8608";"8621";"";"";"";"";"";""
"CHEMBL5131601";"F";"Antiviral activity against VEEV TC83-luc infected in African green monkey Vero cells assessed as cell viability by celltitre glo assay";"Venezuelan equine encephalitis virus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"TC38";"Scientific Literature";"11036";"";"";"Vero";"";"CHEMBL5131375";"33539089";"10.1021/acs.jmedchem.0c01467";"2022";"J Med Chem";"65";"893";"921";"";"";"";"";"";""
"CHEMBL4731363";"F";"Antiviral activity against Venezuelan equine encephalitis virus TC-83 infected in mouse Neuro-2a cells pretreated with compound for 2 hrs followed by viral infection at MOI of 3.5 and measured after 7 hrs by immunostaining based confocal microscopic analysis";"Venezuelan equine encephalitis virus";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"strain TC-83";"Scientific Literature";"11036";"";"";"N2a";"";"CHEMBL4725463";"33214821";"10.1021/acsmedchemlett.0c00215";"2020";"ACS Med Chem Lett";"11";"2139";"2145";"";"";"";"";"";""
