SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CC[C@@H]1C(O)OC(=CCNC(N)=[NH2+])C1CCO,False,C11H22N3O3+,244.1656,17
CCC1C(=CCNC(N)=O)OC(=O)[C@H]1CC,False,C11H18N2O3,226.1317,16
CCC1C(=CC=O)OC(=O)[C@H]1CC,False,C10H14O3,182.0943,13
CCC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C10H18N3O2+,212.1394,15
CC[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1(C)CC,False,C12H22N3O2+,240.1707,17
CCC1C(=CCNC(N)=[NH2+])OC(=O)[C@]1(C)CC,False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](C)C1(CCC)CNC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCCC1C2=CCNC(=[NH2+])N=C(O2)[C@H]1C,False,C11H18N3O+,208.1444,15
CCCC1C2=CCNC(N)=[N+]=C(O2)[C@H]1C,False,C11H18N3O+,208.1444,15
CCCC1C(=CCN(C)C(N)=[NH2+])OC(=O)[C@H]1C,False,C12H22N3O2+,240.1707,17
CCCC1C(=CCNC(=[NH2+])NC)OC(=O)[C@H]1C,False,C12H22N3O2+,240.1707,17
CCC(C)C1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C12H22N3O2+,240.1707,17
CCCC1C(=C(C)CNC(N)=[NH2+])OC(=O)[C@H]1C,False,C12H22N3O2+,240.1707,17
CCCC1C(=CC(C)NC(N)=[NH2+])OC(=O)[C@H]1C,False,C12H22N3O2+,240.1707,17
CC(C)CC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C12H22N3O2+,240.1707,17
CCCCC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C12H22N3O2+,240.1707,17
CCCC1C(=CCN(C(N)=[NH2+])C(C)=O)OC(=O)[C@H]1C,False,C13H22N3O3+,268.1656,19
CCCC1C(=CCN(C(N)=[NH2+])C(N)=O)OC(=O)[C@H]1C,False,C12H21N4O3+,269.1608,19
CCC(O)C1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C11H20N3O3+,242.1499,17
CCCC1C(=C(O)CNC(N)=[NH2+])OC(=O)[C@H]1C,False,C11H20N3O3+,242.1499,17
CCCC1C(=CC(O)NC(N)=[NH2+])OC(=O)[C@H]1C,False,C11H20N3O3+,242.1499,17
CC(O)CC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C11H20N3O3+,242.1499,17
C[C@@H]1C(=O)OC(=CCNC(N)=[NH2+])C1CCCO,False,C11H20N3O3+,242.1499,17
CCCC1[C@H](C)C(=O)OC12OC2CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCC1[C@H](C)C(=O)OC1(O)CCNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CCCC(C(O)=CCNC(N)=[NH2+])[C@H](C)C(=O)O,False,C11H22N3O3+,244.1656,17
CCC(O)C1C(=CCNC(N)=[NH2+])OC(O)[C@H]1C,False,C11H22N3O3+,244.1656,17
CCCC1C(=C(O)CNC(N)=[NH2+])OC(O)[C@H]1C,False,C11H22N3O3+,244.1656,17
CCCC1C(=CC(O)NC(N)=[NH2+])OC(O)[C@H]1C,False,C11H22N3O3+,244.1656,17
CC(O)CC1C(=CCNC(N)=[NH2+])OC(O)[C@H]1C,False,C11H22N3O3+,244.1656,17
C[C@@H]1C(O)OC(=CCNC(N)=[NH2+])C1CCCO,False,C11H22N3O3+,244.1656,17
CCCC1C(=CCNC(N)=O)OC(=O)[C@H]1C,False,C11H18N2O3,226.1317,16
CCCC1C(=CC=O)OC(=O)[C@H]1C,False,C10H14O3,182.0943,13
CCCC1(CC)C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C13H24N3O2+,254.1863,18
CCCC1(C)C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C12H22N3O2+,240.1707,17
CCC(CC)C1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C13H24N3O2+,254.1863,18
CCCC1C(=CCNC(N)=[NH2+])OC(=O)[C@@]1(C)CC,False,C13H24N3O2+,254.1863,18
CCCC1C(=CCNC(N)=[NH2+])OC(=O)C1(C)C,False,C12H22N3O2+,240.1707,17
CCCC1C(=C(CC)CNC(N)=[NH2+])OC(=O)[C@H]1C,False,C13H24N3O2+,254.1863,18
CCCC1C(=CC(CC)NC(N)=[NH2+])OC(=O)[C@H]1C,False,C13H24N3O2+,254.1863,18
CCC(C)CC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C13H24N3O2+,254.1863,18
CCCCCC1C(=CCNC(N)=[NH2+])OC(=O)[C@H]1C,False,C13H24N3O2+,254.1863,18
CCCC1C(=O)OC(=CCNC(N)=[NH2+])C1C,False,C11H20N3O2+,226.155,16
C=C1OC(=O)C(CNC(N)=[NH2+])C1CCCC,False,C11H20N3O2+,226.155,16
CCCC1C(=CCNC(N)=[NH2+])OC(=O)C1C,False,C11H20N3O2+,226.155,16
C=C1OC(=O)CC1(CCCC)CNC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCCC1CC(=O)OC1=C(C)CNC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCCC1CC(=O)OC1=CC(C)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCCCC1CC2=NC(=[NH2+])NCC=C1O2,False,C11H18N3O+,208.1444,15
CCCCC1CC2=[N+]=C(N)NCC=C1O2,False,C11H18N3O+,208.1444,15
CCCCC1CC(=O)OC1=CCN(C)C(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CCCCC1CC(=O)OC1=CCNC(=[NH2+])NC,False,C12H22N3O2+,240.1707,17
CCCC(C)C1CC(=O)OC1=CCNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CCCCC1CC(=O)OC1=C(C)CNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CCCCC1CC(=O)OC1=CC(C)NC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CCC(C)CC1CC(=O)OC1=CCNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CC(C)CCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CCCCCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CCCCC1CC(=O)OC1=CCN(C(N)=[NH2+])C(C)=O,False,C13H22N3O3+,268.1656,19
CCCCC1CC(=O)OC1=CCN(C(N)=[NH2+])C(N)=O,False,C12H21N4O3+,269.1608,19
CCCC(O)C1CC(=O)OC1=CCNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCCC1CC(=O)OC1=C(O)CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCCC1CC(=O)OC1=CC(O)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCC(O)CC1CC(=O)OC1=CCNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CC(O)CCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
NC(=[NH2+])NCC=C1OC(=O)CC1CCCCO,False,C11H20N3O3+,242.1499,17
CCCCC1CC(=O)OC12OC2CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCCCC1CC(=O)OC1(O)CCNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CCCCC(CC(=O)O)C(O)=CCNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CCCC(O)C1CC(O)OC1=CCNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CCCCC1CC(O)OC1=C(O)CNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CCCCC1CC(O)OC1=CC(O)NC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CCC(O)CC1CC(O)OC1=CCNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CC(O)CCC1CC(O)OC1=CCNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
NC(=[NH2+])NCC=C1OC(O)CC1CCCCO,False,C11H22N3O3+,244.1656,17
CCCCC1CC(=O)OC1=CCNC(N)=O,False,C11H18N2O3,226.1317,16
CCCCC1CC(=O)OC1=CC=O,False,C10H14O3,182.0943,13
CC1CC(=O)OC1=CCNC(N)=[NH2+],False,C8H14N3O2+,184.1081,13
CCCCC1C(=CCNC(N)=[NH2+])OC(=O)C1CCC,False,C14H26N3O2+,268.202,19
CCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C9H16N3O2+,198.1237,14
CCCCC1C(=CCNC(N)=[NH2+])OC(=O)C1CC,False,C13H24N3O2+,254.1863,18
CCCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C10H18N3O2+,212.1394,15
CCCCC1C(=CCNC(N)=[NH2+])OC(=O)C1C,False,C12H22N3O2+,240.1707,17
CCCCC1(CCC)CC(=O)OC1=CCNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCCCC1(CC)CC(=O)OC1=CCNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCCCC1(C)CC(=O)OC1=CCNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CCCC(CCC)C1CC(=O)OC1=CCNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCCC(CC)C1CC(=O)OC1=CCNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCCCC1CC(=O)OC1=C(CCC)CNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCCCC1CC(=O)OC1=C(CC)CNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCCCC1CC(=O)OC1=CC(CCC)NC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCCCC1CC(=O)OC1=CC(CC)NC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCCC(CC)CC1CC(=O)OC1=CCNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCC(CC)CC1CC(=O)OC1=CCNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCCC(C)CCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCC(C)CCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCCCCCCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
CCCCCCC1CC(=O)OC1=CCNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCCCC=C1OC(=O)CC1CNC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCCC=C1OC(=O)[C@@H](C)C1CNC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCC=C1OC(=O)[C@@H](CC)C1CNC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CC=C1OC(=O)[C@@H](CCC)C1CNC(N)=[NH2+],False,C11H20N3O2+,226.155,16
C=C1OC(=O)CC1C(CCCC)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
C=C1OC(=O)[C@@H](C)C1C(CCC)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
C=C1OC(=O)[C@@H](CC)C1C(CC)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
C=C1OC(=O)[C@@H](CCC)C1C(C)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
C=C1OC2=NC(=[NH2+])NCC1[C@@H]2CCCC,False,C11H18N3O+,208.1444,15
C=C1OC2=[N+]=C(N)NCC1[C@@H]2CCCC,False,C11H18N3O+,208.1444,15
C=C1OC(=O)[C@@H](CCCC)C1CN(C)C(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](CCCC)C1CNC(=[NH2+])NC,False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](C(C)CCC)C1CNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](CC(C)CC)C1CNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](CCC(C)C)C1CNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](CCCCC)C1CNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](C(O)CCC)C1CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
C=C1OC(=O)[C@@H](CC(O)CC)C1CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
C=C1OC(=O)[C@@H](CCC(C)O)C1CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
C=C1OC(=O)[C@@H](CCCCO)C1CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
C=C(O)C(CNC(N)=[NH2+])[C@H](CCCC)C(=O)O,False,C11H22N3O3+,244.1656,17
C=C1OC(O)[C@@H](C(O)CCC)C1CNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
C=C1OC(O)[C@@H](CC(O)CC)C1CNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
C=C1OC(O)[C@@H](CCC(C)O)C1CNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
C=C1OC(O)[C@@H](CCCCO)C1CNC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
C=C1OC(=O)[C@@H](CCCC)C1CNC(N)=O,False,C11H18N2O3,226.1317,16
C=C1OC(=O)[C@@H](CCCC)C1C=O,False,C10H14O3,182.0943,13
C=C1OC(=O)[C@@H](C)C1CNC(N)=[NH2+],False,C8H14N3O2+,184.1081,13
CCCC=C1OC(=O)[C@@H](CCCC)C1CNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1OC(=O)[C@@H](CC)C1CNC(N)=[NH2+],False,C9H16N3O2+,198.1237,14
CCC=C1OC(=O)[C@@H](CCCC)C1CNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
C=C1OC(=O)[C@@H](CCC)C1CNC(N)=[NH2+],False,C10H18N3O2+,212.1394,15
CC=C1OC(=O)[C@@H](CCCC)C1CNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](CCCC)C1(CCC)CNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1OC(=O)[C@@H](CCCC)C1(CC)CNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
C=C1OC(=O)[C@@H](CCCC)C1(C)CNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](CCCC)C1C(CCC)NC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1OC(=O)[C@@H](CCCC)C1C(CC)NC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
C=C1OC(=O)[C@@H](CCCC)C1C(C)NC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@](CCC)(CCCC)C1CNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1OC(=O)[C@](CC)(CCCC)C1CNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
C=C1OC(=O)[C@](C)(CCCC)C1CNC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
C=C1OC(=O)[C@@H](C(CCC)CCC)C1CNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1OC(=O)[C@@H](C(CC)CCC)C1CNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
C=C1OC(=O)[C@@H](CC(CC)CCC)C1CNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1OC(=O)[C@@H](CC(CC)CC)C1CNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
C=C1OC(=O)[C@@H](CCC(C)CCC)C1CNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1OC(=O)[C@@H](CCC(C)CC)C1CNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
C=C1OC(=O)[C@@H](CCCCCCC)C1CNC(N)=[NH2+],False,C14H26N3O2+,268.202,19
C=C1OC(=O)[C@@H](CCCCCC)C1CNC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCCC(NC(N)=[NH2+])C(C)=C1CCC(=O)O1,False,C11H20N3O2+,226.155,16
CCC(NC(N)=[NH2+])C(C)=C1C[C@H](C)C(=O)O1,False,C11H20N3O2+,226.155,16
CC[C@H]1CC(=C(C)C(C)NC(N)=[NH2+])OC1=O,False,C11H20N3O2+,226.155,16
CCC[C@H]1CC2=C(C)CNC(=[NH2+])N=C1O2,False,C11H18N3O+,208.1444,15
CCC[C@H]1CC2=C(C)CNC(N)=[N+]=C1O2,False,C11H18N3O+,208.1444,15
CCC[C@H]1CC(C(C)CNC(N)=[NH2+])OC1=O,False,C11H22N3O2+,228.1707,16
CCC[C@H]1CC(=C(C)CN(C)C(N)=[NH2+])OC1=O,False,C12H22N3O2+,240.1707,17
CCC[C@H]1CC(=C(C)CNC(=[NH2+])NC)OC1=O,False,C12H22N3O2+,240.1707,17
CCC[C@H]1CC(=C(CC)CNC(N)=[NH2+])OC1=O,False,C12H22N3O2+,240.1707,17
CCC[C@H]1CC(=C(C)C(C)NC(N)=[NH2+])OC1=O,False,C12H22N3O2+,240.1707,17
CCC[C@H]1CC(=C(C)CN(C(N)=[NH2+])C(C)=O)OC1=O,False,C13H22N3O3+,268.1656,19
CCC[C@H]1CC(=C(C)CN(C(N)=[NH2+])C(N)=O)OC1=O,False,C12H21N4O3+,269.1608,19
CC(CNC(N)=[NH2+])=C1C[C@H](CCCO)C(=O)O1,False,C11H20N3O3+,242.1499,17
CCC[C@H]1CC(=C(CO)CNC(N)=[NH2+])OC1=O,False,C11H20N3O3+,242.1499,17
CCC[C@H]1CC(=C(C)C(O)NC(N)=[NH2+])OC1=O,False,C11H20N3O3+,242.1499,17
CCC(O)[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C11H20N3O3+,242.1499,17
CC(CNC(N)=[NH2+])=C1C[C@H](CC(C)O)C(=O)O1,False,C11H20N3O3+,242.1499,17
CCC[C@H]1CC2(OC1=O)OC2(C)CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCC[C@H]1CC(O)(C(C)CNC(N)=[NH2+])OC1=O,False,C11H22N3O3+,244.1656,17
CCC[C@@H](CC(O)=C(C)CNC(N)=[NH2+])C(=O)O,False,C11H22N3O3+,244.1656,17
CC(CNC(N)=[NH2+])=C1C[C@H](CCCO)C(O)O1,False,C11H22N3O3+,244.1656,17
CCC[C@H]1CC(=C(CO)CNC(N)=[NH2+])OC1O,False,C11H22N3O3+,244.1656,17
CCC[C@H]1CC(=C(C)C(O)NC(N)=[NH2+])OC1O,False,C11H22N3O3+,244.1656,17
CCC(O)[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1O,False,C11H22N3O3+,244.1656,17
CC(CNC(N)=[NH2+])=C1C[C@H](CC(C)O)C(O)O1,False,C11H22N3O3+,244.1656,17
CCC[C@H]1CC(=C(C)CNC(N)=O)OC1=O,False,C11H18N2O3,226.1317,16
CCC[C@H]1CC(=C(C)C=O)OC1=O,False,C10H14O3,182.0943,13
CCC[C@H]1CC(=C(C)CN(C(N)=[NH2+])C(N)=[NH2+])OC1=O,False,C12H23N5O2+2,269.1841,19
CCC[C@H]1CC(=C(C)CN)OC1=O,False,C10H17NO2,183.1259,13
CC(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C9H16N3O2+,198.1237,14
CCCCC[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CC[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C10H18N3O2+,212.1394,15
CCCC(CNC(N)=[NH2+])=C1C[C@H](CCC)C(=O)O1,False,C13H24N3O2+,254.1863,18
CCC[C@H]1CC(=C(C)C(CC)NC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCC[C@@H]1C(=O)OC(=C(C)CNC(N)=[NH2+])C1CC,False,C13H24N3O2+,254.1863,18
CCC[C@]1(CC)CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCC(CC)[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCC(C)C[C@H]1CC(=C(C)CNC(N)=[NH2+])OC1=O,False,C13H24N3O2+,254.1863,18
CCC(=C1CCC(=O)O1)C(CC)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCC(=C1C[C@H](C)C(=O)O1)C(C)NC(N)=[NH2+],False,C11H20N3O2+,226.155,16
CCC1=C2C[C@H](CC)C(=NC(=[NH2+])NC1)O2,False,C11H18N3O+,208.1444,15
CCC1=C2C[C@H](CC)C(=[N+]=C(N)NC1)O2,False,C11H18N3O+,208.1444,15
CCC(CNC(N)=[NH2+])C1C[C@H](CC)C(=O)O1,False,C11H22N3O2+,228.1707,16
CCC(CN(C)C(N)=[NH2+])=C1C[C@H](CC)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCC(CNC(=[NH2+])NC)=C1C[C@H](CC)C(=O)O1,False,C12H22N3O2+,240.1707,17
CC[C@H]1CC(=C(CNC(N)=[NH2+])C(C)C)OC1=O,False,C12H22N3O2+,240.1707,17
CCC(=C1C[C@H](CC)C(=O)O1)C(C)NC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CCC(CNC(N)=[NH2+])=C1C[C@H](C(C)C)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCCC(CNC(N)=[NH2+])=C1C[C@H](CC)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCC(CN(C(N)=[NH2+])C(C)=O)=C1C[C@H](CC)C(=O)O1,False,C13H22N3O3+,268.1656,19
CCC(CN(C(N)=[NH2+])C(N)=O)=C1C[C@H](CC)C(=O)O1,False,C12H21N4O3+,269.1608,19
CCC(CNC(N)=[NH2+])=C1C[C@H](CCO)C(=O)O1,False,C11H20N3O3+,242.1499,17
CC[C@H]1CC(=C(CNC(N)=[NH2+])C(C)O)OC1=O,False,C11H20N3O3+,242.1499,17
CCC(=C1C[C@H](CC)C(=O)O1)C(O)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCC(CNC(N)=[NH2+])=C1C[C@H](C(C)O)C(=O)O1,False,C11H20N3O3+,242.1499,17
CC[C@H]1CC(=C(CCO)CNC(N)=[NH2+])OC1=O,False,C11H20N3O3+,242.1499,17
CC[C@H]1CC2(OC1=O)OC2(CC)CNC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CCC(CNC(N)=[NH2+])C1(O)C[C@H](CC)C(=O)O1,False,C11H22N3O3+,244.1656,17
CCC(CNC(N)=[NH2+])=C(O)C[C@H](CC)C(=O)O,False,C11H22N3O3+,244.1656,17
CCC(CNC(N)=[NH2+])=C1C[C@H](CCO)C(O)O1,False,C11H22N3O3+,244.1656,17
CC[C@H]1CC(=C(CNC(N)=[NH2+])C(C)O)OC1O,False,C11H22N3O3+,244.1656,17
CCC(=C1C[C@H](CC)C(O)O1)C(O)NC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CCC(CNC(N)=[NH2+])=C1C[C@H](C(C)O)C(O)O1,False,C11H22N3O3+,244.1656,17
CC[C@H]1CC(=C(CCO)CNC(N)=[NH2+])OC1O,False,C11H22N3O3+,244.1656,17
CCC(CNC(N)=O)=C1C[C@H](CC)C(=O)O1,False,C11H18N2O3,226.1317,16
CCC(C=O)=C1C[C@H](CC)C(=O)O1,False,C10H14O3,182.0943,13
CCC(CN(C(N)=[NH2+])C(N)=[NH2+])=C1C[C@H](CC)C(=O)O1,False,C12H23N5O2+2,269.1841,19
CCC(CN)=C1C[C@H](CC)C(=O)O1,False,C10H17NO2,183.1259,13
CCC(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C10H18N3O2+,212.1394,15
CCC(C)C(CNC(N)=[NH2+])=C1C[C@H](CC)C(=O)O1,False,C13H24N3O2+,254.1863,18
CCC(=C1C[C@H](CC)C(=O)O1)C(CC)NC(N)=[NH2+],False,C13H24N3O2+,254.1863,18
CCC(CNC(N)=[NH2+])=C1OC(=O)[C@@H](CC)C1CC,False,C13H24N3O2+,254.1863,18
CCC(CNC(N)=[NH2+])=C1OC(=O)[C@@H](CC)C1C,False,C12H22N3O2+,240.1707,17
CCC(CNC(N)=[NH2+])=C1CC(CC)(CC)C(=O)O1,False,C13H24N3O2+,254.1863,18
CCC(CNC(N)=[NH2+])=C1C[C@@](C)(CC)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCCCC(CNC(N)=[NH2+])=C1C[C@H](CC)C(=O)O1,False,C13H24N3O2+,254.1863,18
CCCC1=C2C[C@H](C)C(=NC(=[NH2+])NC1)O2,False,C11H18N3O+,208.1444,15
CCCC1=C2C[C@H](C)C(=[N+]=C(N)NC1)O2,False,C11H18N3O+,208.1444,15
CCCC(CNC(N)=[NH2+])C1C[C@H](C)C(=O)O1,False,C11H22N3O2+,228.1707,16
CCCC(CN(C)C(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCCC(CNC(=[NH2+])NC)=C1C[C@H](C)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCC(C)C(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCCC(=C1C[C@H](C)C(=O)O1)C(C)NC(N)=[NH2+],False,C12H22N3O2+,240.1707,17
CC(C)CC(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCCCC(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C12H22N3O2+,240.1707,17
CCCC(CN(C(N)=[NH2+])C(C)=O)=C1C[C@H](C)C(=O)O1,False,C13H22N3O3+,268.1656,19
CCCC(CN(C(N)=[NH2+])C(N)=O)=C1C[C@H](C)C(=O)O1,False,C12H21N4O3+,269.1608,19
CCC(O)C(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C11H20N3O3+,242.1499,17
CCCC(=C1C[C@H](C)C(=O)O1)C(O)NC(N)=[NH2+],False,C11H20N3O3+,242.1499,17
CC(O)CC(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C11H20N3O3+,242.1499,17
C[C@H]1CC(=C(CCCO)CNC(N)=[NH2+])OC1=O,False,C11H20N3O3+,242.1499,17
CCCC1(CNC(N)=[NH2+])OC12C[C@H](C)C(=O)O2,False,C11H20N3O3+,242.1499,17
CCCC(CNC(N)=[NH2+])C1(O)C[C@H](C)C(=O)O1,False,C11H22N3O3+,244.1656,17
CCCC(CNC(N)=[NH2+])=C(O)C[C@H](C)C(=O)O,False,C11H22N3O3+,244.1656,17
CCC(O)C(CNC(N)=[NH2+])=C1C[C@H](C)C(O)O1,False,C11H22N3O3+,244.1656,17
CCCC(=C1C[C@H](C)C(O)O1)C(O)NC(N)=[NH2+],False,C11H22N3O3+,244.1656,17
CC(O)CC(CNC(N)=[NH2+])=C1C[C@H](C)C(O)O1,False,C11H22N3O3+,244.1656,17
C[C@H]1CC(=C(CCCO)CNC(N)=[NH2+])OC1O,False,C11H22N3O3+,244.1656,17
CCCC(CNC(N)=O)=C1C[C@H](C)C(=O)O1,False,C11H18N2O3,226.1317,16
CCCC(C=O)=C1C[C@H](C)C(=O)O1,False,C10H14O3,182.0943,13
CCCC(CN(C(N)=[NH2+])C(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C12H23N5O2+2,269.1841,19
CCCC(CN)=C1C[C@H](C)C(=O)O1,False,C10H17NO2,183.1259,13
CCCC(CC)C(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C14H26N3O2+,268.202,19
CCC(CC)C(CNC(N)=[NH2+])=C1C[C@H](C)C(=O)O1,False,C13H24N3O2+,254.1863,18
