PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
49,103563940,136036626,COC1=CC=CC=C1NC(=S)N2[C@@H](CC(=N2)C3=CC=CC=C3O)C4=CC=CC=C4O,Active,,,,2,IC50,=,2000,nM
50,103563940,136036626,COC1=CC=CC=C1NC(=S)N2[C@@H](CC(=N2)C3=CC=CC=C3O)C4=CC=CC=C4O,Active,,,,5,MIC90,=,5000,nM
51,103563984,136036627,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=CO4,Active,,,,1,IC50,=,1000,nM
52,103563984,136036627,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=CO4,Active,,,,2,MIC90,=,2000,nM
53,103563986,136036628,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=CS4,Active,,,,0.01,IC50,=,10,nM
54,103563986,136036628,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=CS4,Unspecified,,,,9,MIC90,>,9000,nM
55,103564034,136036629,COC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=S)NC3=CC=CC=C3)C4=CC=CC=C4O,Active,,,,0.7,IC50,=,700,nM
56,103564034,136036629,COC1=CC=C(C=C1)[C@@H]2CC(=NN2C(=S)NC3=CC=CC=C3)C4=CC=CC=C4O,Unspecified,,,,19,MIC90,>,19000,nM
57,103564036,136036630,COC1=CC=CC=C1[C@@H]2CC(=NN2C(=S)NC3=CC=CC=C3)C4=CC=CC=C4O,Active,,,,0.4,IC50,=,400,nM
58,103564036,136036630,COC1=CC=CC=C1[C@@H]2CC(=NN2C(=S)NC3=CC=CC=C3)C4=CC=CC=C4O,Unspecified,,,,5,MIC90,>,5000,nM
59,103564071,136036631,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=C(C=C4)Cl,Active,,,,0.5,IC50,=,500,nM
60,103564071,136036631,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=C(C=C4)Cl,Active,,,,1,MIC90,=,1000,nM
61,103564074,136036632,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=CC=C4Cl,Unspecified,,,,5,IC50,>,5000,nM
62,103564074,136036632,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=CC=C4Cl,Unspecified,,,,5,MIC90,>,5000,nM
63,103564119,136036633,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,9,IC50,>,9000,nM
64,103564119,136036633,C1[C@H](N(N=C1C2=CC=CC=C2O)C(=S)NC3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,9,MIC90,>,9000,nM
65,242084574,19649,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,Active,,,,0.2,MIC90,=,200,nM
