PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
42,440139460,122600537,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,11.2,CC50,=,11200,nM
43,440139769,122600973,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=C(C=C4)OCC5)CC6=CC=CC=C6,Unspecified,,,,30,CC50,>,30000,nM
44,440139925,122600565,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
45,440141272,122600902,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OCCO)CC5=CC=CC=C5,Unspecified,,,,39,CC50,=,39000,nM
46,440141903,122600811,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C5COC5)CC6=CC=CC=C6,Active,,,,9.47,CC50,=,9470,nM
47,440144441,122600580,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)COC5=CC=CC=C5,Unspecified,,,,10,CC50,>,10000,nM
48,440145114,155533661,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)N5CCC6=CC=CC=C65,Unspecified,,,,100,CC50,>,100000,nM
49,440145154,122600676,CC(C)C1CCN(CC1)C[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC,Active,,,,3.8,CC50,=,3800,nM
50,440145790,122600608,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=N5,Unspecified,,,,10,CC50,>,10000,nM
51,440145932,122600839,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(C=C3)C=CN4)CC5=CC=CC=C5,Unspecified,,,,25.8,CC50,=,25800,nM
52,440146118,122600802,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OC(F)F)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
53,440146239,122600501,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN(CC5)CC(F)(F)F,Unspecified,,,,94.4,CC50,=,94400,nM
54,440146280,122600633,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5C6CCCC5CC6,Unspecified,,,,77.3,CC50,=,77300,nM
55,440146506,122600721,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C5(COC5)O)CC6=CC=CC=C6,Unspecified,,,,23.95,CC50,=,23950,nM
56,440146642,122600799,COC1=CC2=C(C=C1)N=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Unspecified,,,,25,CC50,>,25000,nM
57,440146897,122600914,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)C5=CC=CC=C5,Unspecified,,,,10,CC50,>,10000,nM
58,440147293,122600726,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CCC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
59,440147327,155535118,CC1(CCN(CC1)[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)C,Unspecified,,,,26.2,CC50,=,26200,nM
60,440148075,122600577,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CN4)CC5=CC=CC=C5,Unspecified,,,,15.2,CC50,=,15200,nM
61,440149169,122600624,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CN6CCC7(CC7)CC6,Active,,,,3.4,CC50,=,3400,nM
62,440149292,122600598,CC(C)OC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Unspecified,,,,49,CC50,=,49000,nM
63,440150166,122600606,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)COCC5=CC=CC=C5,Unspecified,,,,10,CC50,>,10000,nM
64,440151185,122600804,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OCC5CC5)CC6=CC=CC=C6,Unspecified,,,,30,CC50,>,30000,nM
65,440151330,122600747,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CCC5=CC=CC=C5,Active,,,,4.5,CC50,=,4500,nM
66,440151864,122600763,CC1=CC(=CC=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)C5CC5)CC6=CC=CC=C6,Active,,,,9.77,CC50,=,9770,nM
67,440151996,155538160,C[C@@H]1CCC[C@@H](N1[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)C,Active,,,,1.4,CC50,=,1400,nM
68,440152327,122600561,CCC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,7.97,CC50,=,7970,nM
69,440152350,122600603,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)COCC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
70,440152928,122600566,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=C(C=C5)OCC6=CC=CC=C6,Unspecified,,,,10,CC50,>,10000,nM
71,440153570,122600569,CC(C)(C)OC[C@H]1CN(CC(=O)N1CC2=CC=CC=C2)C(=O)C3=CC4=C(N3)C=CC(=C4)OC,Unspecified,,,,78.2,CC50,=,78200,nM
72,440153782,155539038,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)N5CCC(CC5)CC6=CC=CC=C6,Unspecified,,,,30,CC50,>,30000,nM
73,440154050,122600538,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CC6=CC=CC=C6,Unspecified,,,,25,CC50,>,25000,nM
74,440154709,155539420,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCCC[C@H]5C(F)(F)F,Unspecified,,,,100,CC50,>,100000,nM
75,440155840,122600441,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC6=C(C=C5)C=CN6)CC7=CC=CC=C7,Active,,,,9.21,CC50,=,9210,nM
76,440156005,122600545,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(C=C2)NN=C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,96.3,CC50,=,96300,nM
77,440156215,122600493,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCCC(C5)(F)F,Unspecified,,,,25,CC50,>,25000,nM
78,440156418,122600625,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CC6CCCC6C5,Unspecified,,,,10.6,CC50,=,10600,nM
79,440158025,122600803,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4S(=O)(=O)C)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
80,440159388,122600679,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCCC6=CC=CC=C65,Unspecified,,,,100,CC50,>,100000,nM
81,440160953,122600531,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=C(C=C4)OCCO)CC5=CC=CC=C5,Unspecified,,,,13.63,CC50,=,13630,nM
82,440162996,122600832,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)N4CCCC4)CC5=CC=CC=C5,Unspecified,,,,10,CC50,>,10000,nM
83,440163207,122600750,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4C5CC5)CC6=CC=CC=C6,Unspecified,,,,128.7,CC50,=,128700,nM
84,440163371,122589546,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=C(C=C5)O,Unspecified,,,,10,CC50,>,10000,nM
85,440164409,122600546,CC(=O)C1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC=CC=C3)CC4=CC=CC=C4,Unspecified,,,,25,CC50,>,25000,nM
86,440165210,122600756,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)OCCO)CC6=CC=CC=C6,Active,,,,4.3,CC50,=,4300,nM
87,440165819,122600453,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)C6(COC6)O)CC7=CC=CC=C7,Active,,,,5.56,CC50,=,5560,nM
88,440166119,122601009,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(C=C3)NC=C4)CC5=CC=CC=C5,Unspecified,,,,28.7,CC50,=,28700,nM
89,440168005,122600573,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=C(C=C4)C=CN5)CC6=CC=CC=C6,Active,,,,5,CC50,=,5000,nM
90,440168116,122600653,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6(CCC6)CC5,Active,,,,4.9,CC50,=,4900,nM
91,440169115,155545389,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)C4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
92,440169387,122600651,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN6C=CC=C6C5,Unspecified,,,,100,CC50,>,100000,nM
93,440169435,122600962,COC1=CC2=C(C=C1)OC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CCC5=CC=CC=C5,Active,,,,4.5,CC50,=,4500,nM
94,440171607,122600677,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6(CCC6)CC5,Active,,,,7.8,CC50,=,7800,nM
95,440172499,122600614,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4O)CC5=CC=CC=C5,Unspecified,,,,10.2,CC50,=,10200,nM
96,440172945,122600536,C1CC1COC2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CC6=CC=CC=C6,Unspecified,,,,30,CC50,>,30000,nM
97,440173351,122600830,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
98,440173370,122600602,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OC)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
99,440174208,122600572,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C(F)(F)F)CC5=CC=CC=C5,Unspecified,,,,27,CC50,>,27000,nM
100,440174385,122600552,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)OC(F)F)CC6=CC=CC=C6,Unspecified,,,,10.4,CC50,=,10400,nM
101,440174720,122600583,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=C(C=C4)F)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
102,440176485,122600458,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCCCC5,Unspecified,,,,76.9,CC50,=,76900,nM
103,440178930,155549326,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CN6CCN(CC6)CC7=CC=CC=C7,Active,,,,5.5,CC50,=,5500,nM
104,440181293,122600674,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5CCCCC5,Unspecified,,,,10,CC50,>,10000,nM
105,440181363,122600622,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6(CC6)CC5,Unspecified,,,,17.1,CC50,=,17100,nM
106,440182417,122600751,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C(=O)OC)CC5=CC=CC=C5,Unspecified,,,,30,CC50,=,30000,nM
107,440185571,122600535,CC1=CC2=C(C=C1)SC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,9.04,CC50,=,9040,nM
108,440185867,122600579,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)(F)F)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
109,440186002,122600587,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(N2)C=CC(=C3)F)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,17.2,CC50,=,17200,nM
110,440187604,155552793,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)CO)CC6=CC=CC=C6,Unspecified,,,,27.83,CC50,=,27830,nM
111,440187681,122600759,CC(=O)C1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Unspecified,,,,30,CC50,>,30000,nM
112,440188597,122600838,CC(C)C1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,10,CC50,>,10000,nM
113,440189416,122600549,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(C=C2)N=CN3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,100,CC50,>,100000,nM
114,440189685,122600841,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)OCC4CC4)CC5=CC=CC=C5,Unspecified,,,,20,CC50,=,20000,nM
115,440190371,122600957,CC1=CC=CC=C1CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Unspecified,,,,25,CC50,>,25000,nM
116,440190737,122600461,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN(CC5)C6=CC=C(C=C6)F,Unspecified,,,,30,CC50,>,30000,nM
117,440193098,122600978,CN1C=CC2=C1C=C(C=C2)CN3[C@H](CN(CC3=O)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)CC6=CC=CC=C6,Unspecified,,,,30,CC50,>,30000,nM
118,440193650,122600601,CN(C)C1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC(F)F)CC4=CC=CC=C4,Unspecified,,,,32,CC50,=,32000,nM
119,440195153,122600528,CC1=C2C=C(NC2=CC=C1)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Unspecified,,,,100,CC50,>,100000,nM
120,440196578,122600652,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6=CC=CC=C6C5,Unspecified,,,,51.8,CC50,=,51800,nM
121,440201498,122600831,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)C5CC5)CC6=CC=CC=C6,Unspecified,,,,34.7,CC50,=,34700,nM
