PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
41,440128948,122600584,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)N5C=CC=N5)CC6=CC=CC=C6,Active,,,,6.8,Solubility,=,6800,nM
42,440129258,122600795,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(N2)C=CC(=C3)C#N)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,10.8,Solubility,=,10800,nM
43,440130417,122601035,CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,25,Solubility,>,25000,nM
44,440132012,122600635,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CC6(C5)CCC6,Unspecified,,,,60.7,Solubility,=,60700,nM
45,440132322,122600794,COC1=CC=CC2=C1OC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,19,Solubility,=,19000,nM
46,440133017,122600846,CC1=C2C=C(NC2=CC=C1)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Active,,,,7.5,Solubility,=,7500,nM
47,440133630,155526122,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3CC(=O)N(CC3CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,16,Solubility,=,16000,nM
48,440134495,122600998,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,36.3,Solubility,=,36300,nM
49,440134672,122600597,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Active,,,,7.4,Solubility,=,7400,nM
50,440134682,122600600,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OCC5CC5)CC6=CC=CC=C6,Active,,,,5.4,Solubility,=,5400,nM
51,440135207,122600450,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCS(=O)(=O)CC5,Unspecified,,,,25,Solubility,>,25000,nM
52,440135381,122600548,C1CC1COC2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,27.6,Solubility,=,27600,nM
53,440135510,122600589,CC(C)OC1=CC=CC2=C1C=C(N2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,9.4,Solubility,=,9400,nM
54,440136731,122600798,C1CC1COC2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,7.6,Solubility,=,7600,nM
55,440137218,122600543,C1CC1C2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,23.2,Solubility,=,23200,nM
56,440137826,122600837,CC(C)C1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Active,,,,2.7,Solubility,=,2700,nM
57,440137960,122600455,CC1CCN(CC1)C[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC,Unspecified,,,,93.1,Solubility,=,93100,nM
58,440139460,122600537,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,7.7,Solubility,=,7700,nM
59,440139769,122600973,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=C(C=C4)OCC5)CC6=CC=CC=C6,Active,,,,7.5,Solubility,=,7500,nM
60,440139925,122600565,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,7.2,Solubility,=,7200,nM
61,440141130,122600680,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCN(CC5)C6CC6,Unspecified,,,,99.6,Solubility,=,99600,nM
62,440141272,122600902,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OCCO)CC5=CC=CC=C5,Unspecified,,,,30.2,Solubility,=,30200,nM
63,440141903,122600811,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C5COC5)CC6=CC=CC=C6,Unspecified,,,,13.3,Solubility,=,13300,nM
64,440144441,122600580,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)COC5=CC=CC=C5,Unspecified,,,,12.2,Solubility,=,12200,nM
65,440145114,155533661,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)N5CCC6=CC=CC=C65,Active,,,,7,Solubility,=,7000,nM
66,440145154,122600676,CC(C)C1CCN(CC1)C[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC,Unspecified,,,,12,Solubility,=,12000,nM
67,440145790,122600608,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=N5,Unspecified,,,,57.9,Solubility,=,57900,nM
68,440145932,122600839,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(C=C3)C=CN4)CC5=CC=CC=C5,Unspecified,,,,28.7,Solubility,=,28700,nM
69,440145977,122600447,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCCC5,Unspecified,,,,25,Solubility,>,25000,nM
70,440146118,122600802,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OC(F)F)CC5=CC=CC=C5,Active,,,,6.5,Solubility,=,6500,nM
71,440146239,122600501,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN(CC5)CC(F)(F)F,Unspecified,,,,65.6,Solubility,=,65600,nM
72,440146280,122600633,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5C6CCCC5CC6,Unspecified,,,,67.8,Solubility,=,67800,nM
73,440146506,122600721,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C5(COC5)O)CC6=CC=CC=C6,Unspecified,,,,28.5,Solubility,=,28500,nM
74,440146550,122600588,C1CC1COC2=CC=CC3=C2C=C(N3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CC6=CC=CC=C6,Active,,,,6.5,Solubility,=,6500,nM
75,440146642,122600799,COC1=CC2=C(C=C1)N=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,9.5,Solubility,=,9500,nM
76,440146897,122600914,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)C5=CC=CC=C5,Unspecified,,,,13.6,Solubility,=,13600,nM
77,440147255,122600560,C1[C@@H](N(C(=O)CN1C(=O)C2=CC=C(C=C2)C3COC3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,25,Solubility,>,25000,nM
78,440147293,122600726,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CCC5=CC=CC=C5,Active,,,,4.4,Solubility,=,4400,nM
79,440147327,155535118,CC1(CCN(CC1)[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)C,Unspecified,,,,35.4,Solubility,=,35400,nM
80,440147763,122600828,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)CN4CCOCC4)CC5=CC=CC=C5,Unspecified,,,,27.1,Solubility,=,27100,nM
81,440148075,122600577,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CN4)CC5=CC=CC=C5,Unspecified,,,,38.4,Solubility,=,38400,nM
82,440148096,155535615,COC1=CC=CC2=C1C=C(N2)C(=O)N3CC(=O)N(CC3CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,12.7,Solubility,=,12700,nM
83,440148949,122600529,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(N2)C=CC(=C3)C(F)(F)F)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,7.2,Solubility,=,7200,nM
84,440149169,122600624,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CN6CCC7(CC7)CC6,Active,,,,7.7,Solubility,=,7700,nM
85,440149292,122600598,CC(C)OC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Active,,,,5.7,Solubility,=,5700,nM
86,440150166,122600606,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)COCC5=CC=CC=C5,Unspecified,,,,11.7,Solubility,=,11700,nM
87,440150813,122601034,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)S(=O)(=O)C)CC4=CC=CC=C4,Unspecified,,,,25,Solubility,>,25000,nM
88,440151185,122600804,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OCC5CC5)CC6=CC=CC=C6,Active,,,,5.9,Solubility,=,5900,nM
89,440151330,122600747,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CCC5=CC=CC=C5,Active,,,,5.1,Solubility,=,5100,nM
90,440151864,122600763,CC1=CC(=CC=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)C5CC5)CC6=CC=CC=C6,Active,,,,3.2,Solubility,=,3200,nM
91,440151996,155538160,C[C@@H]1CCC[C@@H](N1[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)C,Unspecified,,,,100,Solubility,=,100000,nM
92,440152327,122600561,CCC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,61.9,Solubility,=,61900,nM
93,440152350,122600603,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)COCC5=CC=CC=C5,Active,,,,8.8,Solubility,=,8800,nM
94,440152928,122600566,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=C(C=C5)OCC6=CC=CC=C6,Active,,,,3.8,Solubility,=,3800,nM
95,440153570,122600569,CC(C)(C)OC[C@H]1CN(CC(=O)N1CC2=CC=CC=C2)C(=O)C3=CC4=C(N3)C=CC(=C4)OC,Unspecified,,,,65.5,Solubility,=,65500,nM
96,440153782,155539038,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)N5CCC(CC5)CC6=CC=CC=C6,Active,,,,9.3,Solubility,=,9300,nM
97,440154050,122600538,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CC6=CC=CC=C6,Active,,,,8.3,Solubility,=,8300,nM
98,440154709,155539420,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCCC[C@H]5C(F)(F)F,Unspecified,,,,12,Solubility,=,12000,nM
99,440155840,122600441,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC6=C(C=C5)C=CN6)CC7=CC=CC=C7,Unspecified,,,,12,Solubility,=,12000,nM
100,440156005,122600545,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(C=C2)NN=C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,25,Solubility,>,25000,nM
101,440156215,122600493,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCCC(C5)(F)F,Unspecified,,,,53.1,Solubility,=,53100,nM
102,440156418,122600625,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CC6CCCC6C5,Unspecified,,,,20.7,Solubility,=,20700,nM
103,440158025,122600803,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4S(=O)(=O)C)CC5=CC=CC=C5,Unspecified,,,,22.1,Solubility,=,22100,nM
104,440158954,122600907,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=CC=CC=C5N4)CC6=CC=CC=C6,Unspecified,,,,11,Solubility,=,11000,nM
105,440159388,122600679,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCCC6=CC=CC=C65,Active,,,,8.5,Solubility,=,8500,nM
106,440160953,122600531,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=C(C=C4)OCCO)CC5=CC=CC=C5,Unspecified,,,,21.85,Solubility,=,21850,nM
107,440162996,122600832,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)N4CCCC4)CC5=CC=CC=C5,Unspecified,,,,14.5,Solubility,=,14500,nM
108,440163207,122600750,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4C5CC5)CC6=CC=CC=C6,Active,,,,7.1,Solubility,=,7100,nM
109,440163371,122589546,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=C(C=C5)O,Unspecified,,,,11.8,Solubility,=,11800,nM
110,440163411,122600619,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN(CC5)S(=O)(=O)C6=CC=CC=C6,Unspecified,,,,16.9,Solubility,=,16900,nM
111,440164409,122600546,CC(=O)C1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC=CC=C3)CC4=CC=CC=C4,Unspecified,,,,25,Solubility,>,25000,nM
112,440165210,122600756,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)OCCO)CC6=CC=CC=C6,Active,,,,9.4,Solubility,=,9400,nM
113,440165819,122600453,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC(=CC=C5)C6(COC6)O)CC7=CC=CC=C7,Unspecified,,,,11.75,Solubility,=,11750,nM
114,440166119,122601009,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(C=C3)NC=C4)CC5=CC=CC=C5,Unspecified,,,,39.9,Solubility,=,39900,nM
115,440166453,122600550,C1CC1OC2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,28.7,Solubility,=,28700,nM
116,440166961,122600979,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC5=C4NC=C5)CC6=CC=CC=C6,Active,,,,7.4,Solubility,=,7400,nM
117,440168005,122600573,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=C(C=C4)C=CN5)CC6=CC=CC=C6,Unspecified,,,,10.21,Solubility,=,10210,nM
118,440168116,122600653,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCC6(CCC6)CC5,Unspecified,,,,11.8,Solubility,=,11800,nM
119,440169115,155545389,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)C4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,36.1,Solubility,=,36100,nM
120,440169387,122600651,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN6C=CC=C6C5,Unspecified,,,,29.7,Solubility,=,29700,nM
