PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6,103174096,5289501,C/C(=C\C1=CC=C(C=C1)C(=O)O)/C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,Active,,,,4.07,CC50,=,4070,nM,
7,103181342,5583,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,1.99,CC50,=,1990,nM,
8,103181342,5583,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,1.99,CC50,=,1990,nM,
9,103181545,5312114,C1CC(CCC1CNC2=NC3=CC=CC=C3C(=N2)N)CNS(=O)(=O)C4=CC=CC5=CC=CC=C54,Active,,,,4.38,CC50,=,4380,nM,
10,103181545,5312114,C1CC(CCC1CNC2=NC3=CC=CC=C3C(=N2)N)CNS(=O)(=O)C4=CC=CC5=CC=CC=C54,Active,,,,4.38,CC50,=,4380,nM,
11,103185543,10094345,CC(C)C1=CC=CC2=C1N=C(C=C2C3=CC=CC=C3)C4=CC=C(N4)C5=CC=C(C=C5)C(=O)O,Unspecified,,,,33,CC50,>,33000,nM,
12,103185543,10094345,CC(C)C1=CC=CC2=C1N=C(C=C2C3=CC=CC=C3)C4=CC=C(N4)C5=CC=C(C=C5)C(=O)O,Unspecified,,,,33,CC50,>,33000,nM,
13,103186523,5287620,C[C@H]1CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O1)O)O,Active,,,,0.06,CC50,=,60,nM,
14,103186523,5287620,C[C@H]1CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O1)O)O,Active,,,,0.06,CC50,=,60,nM,
15,103190631,2165,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,Unspecified,,,,16.78,CC50,=,16780,nM,
16,103190631,2165,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,Unspecified,,,,16.78,CC50,=,16780,nM,
17,103197137,3663,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,Active,,,,1.31,CC50,=,1310,nM,
18,103197137,3663,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,Active,,,,1.31,CC50,=,1310,nM,
19,103197668,2724387,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=S)N,Unspecified,,,,33,CC50,>,33000,nM,
20,103197668,2724387,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=S)N,Unspecified,,,,33,CC50,>,33000,nM,
21,103199497,4306515,COC1=CC=C(C=C1)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)Cl,Active,,,,3.92,CC50,=,3920,nM,
22,103199497,4306515,COC1=CC=C(C=C1)N2C(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)Cl,Active,,,,3.92,CC50,=,3920,nM,
23,103200288,4705,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC,Unspecified,,,,13.16,CC50,=,13160,nM,
24,103200288,4705,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC,Unspecified,,,,13.16,CC50,=,13160,nM,
25,103206701,2406,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,Active,,,,9.94,CC50,=,9940,nM,
26,103206701,2406,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,Active,,,,9.94,CC50,=,9940,nM,
27,103220983,3955,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,33,CC50,>,33000,nM,
28,103220983,3955,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,33,CC50,>,33000,nM,
29,103224661,24466,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,Active,,,,0.12,CC50,=,120,nM,
30,103224661,24466,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,Active,,,,0.12,CC50,=,120,nM,
31,103226686,446541,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,Active,,,,0.4,CC50,=,400,nM,
32,103226686,446541,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,Active,,,,5.5,CC50,=,5500,nM,
33,103226686,446541,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,Active,,,,0.4,CC50,=,400,nM,
34,103226686,446541,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,Active,,,,5.5,CC50,=,5500,nM,
35,103226686,446541,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,Unspecified,,,,13.03,CC50,=,13030,nM,
36,103226686,446541,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,Unspecified,,,,13.03,CC50,=,13030,nM,
37,103228169,5475,CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,Active,,,,3.08,CC50,=,3080,nM,
38,103228169,5475,CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,Active,,,,3.08,CC50,=,3080,nM,
39,103232878,5328135,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=C(C=CC=C3Cl)Cl)NC(=O)NC(C)(C)C,Unspecified,,,,12.68,CC50,=,12680,nM,
40,103232878,5328135,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=C(C=CC=C3Cl)Cl)NC(=O)NC(C)(C)C,Unspecified,,,,12.68,CC50,=,12680,nM,
41,103234529,73651,C1C[C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O,Unspecified,,,,15.68,CC50,=,15680,nM,
42,103234529,73651,C1C[C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O,Unspecified,,,,15.68,CC50,=,15680,nM,
43,103235899,644215,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCO,Active,,,,8.17,CC50,=,8170,nM,
44,103235899,644215,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCO,Active,,,,8.17,CC50,=,8170,nM,
45,103244999,7099,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N,Active,,,,2.67,CC50,=,2670,nM,
46,103244999,7099,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N,Active,,,,2.67,CC50,=,2670,nM,
47,103249137,447905,C1=CC=C(C=C1)C(CN(CCCOC2=CC=CC(=C2)CC(=O)O)CC3=C(C(=CC=C3)C(F)(F)F)Cl)C4=CC=CC=C4,Unspecified,,,,33,CC50,>,33000,nM,
48,103249137,447905,C1=CC=C(C=C1)C(CN(CCCOC2=CC=CC(=C2)CC(=O)O)CC3=C(C(=CC=C3)C(F)(F)F)Cl)C4=CC=CC=C4,Unspecified,,,,33,CC50,>,33000,nM,
49,103255895,462382,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,Active,,,,2.9,CC50,=,2900,nM,
50,103255895,462382,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,Active,,,,3.04,CC50,=,3040,nM,
51,103255895,462382,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,Active,,,,2.9,CC50,=,2900,nM,
52,103255895,462382,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,Active,,,,3.04,CC50,=,3040,nM,
53,103277645,5614,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,Active,,,,7.99,CC50,=,7990,nM,
54,103277645,5614,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,Active,,,,1.27,CC50,=,1270,nM,
55,103277645,5614,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,Active,,,,7.99,CC50,=,7990,nM,
56,103277645,5614,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,Active,,,,1.27,CC50,=,1270,nM,
57,103278662,6918386,CC(C)N1C=NC2=C(N=C(N=C21)N(CCO)CCO)NCC3=CC=C(C=C3)OC,Active,,,,6.49,CC50,=,6490,nM,
58,103278662,6918386,CC(C)N1C=NC2=C(N=C(N=C21)N(CCO)CCO)NCC3=CC=C(C=C3)OC,Active,,,,6.49,CC50,=,6490,nM,
59,103288972,16850,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,Unspecified,,,,33,CC50,>,33000,nM,
60,103288972,16850,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,Unspecified,,,,33,CC50,>,33000,nM,
61,103290984,17534,C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N,Unspecified,,,,33,CC50,>,33000,nM,
62,103290984,17534,C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)N,Unspecified,,,,33,CC50,>,33000,nM,
63,103291125,216325,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)OC(=O)CCC(=O)O)C(C)(C)C,Unspecified,,,,10.2,CC50,=,10200,nM,
64,103291125,216325,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)OC(=O)CCC(=O)O)C(C)(C)C,Unspecified,,,,10.2,CC50,=,10200,nM,
65,103294447,5190,C1CN(CCN1CC(COC2=CC=CC3=C2C=C(N3)C#N)O)C(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,12.67,CC50,=,12670,nM,
66,103294447,5190,C1CN(CCN1CC(COC2=CC=CC3=C2C=C(N3)C#N)O)C(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,12.67,CC50,=,12670,nM,
67,103305814,37393,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O,Unspecified,,,,33,CC50,>,33000,nM,
68,103305814,37393,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O,Unspecified,,,,33,CC50,>,33000,nM,
69,103311041,54900,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl,Unspecified,,,,33,CC50,>,33000,nM,
70,103311041,54900,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl,Unspecified,,,,33,CC50,>,33000,nM,
71,103311042,42890,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,Active,,,,0.2,CC50,=,200,nM,
72,103311042,42890,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,Active,,,,0.2,CC50,=,200,nM,
73,103348651,6197,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,Unspecified,,,,10.16,CC50,=,10160,nM,
74,103348651,6197,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,Unspecified,,,,10.16,CC50,=,10160,nM,
75,103354744,3038522,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,Unspecified,,,,33,CC50,>,33000,nM,
76,103354744,3038522,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,Unspecified,,,,33,CC50,>,33000,nM,
77,103362448,64142,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O,Unspecified,,,,33,CC50,>,33000,nM,
78,103362448,64142,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O,Unspecified,,,,33,CC50,>,33000,nM,
79,103373381,3248000,C1CN(CCC12C(=O)N(CN2C3=CC=CC=C3)CC4=CC(=CC=C4)F)CCCC(=O)C5=CC=C(C=C5)F,Unspecified,,,,27.41,CC50,=,27410,nM,
80,103373381,3248000,C1CN(CCC12C(=O)N(CN2C3=CC=CC=C3)CC4=CC(=CC=C4)F)CCCC(=O)C5=CC=C(C=C5)F,Unspecified,,,,27.41,CC50,=,27410,nM,
81,103384065,16136245,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,Unspecified,,,,33,CC50,>,33000,nM,
82,103384065,16136245,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,Unspecified,,,,33,CC50,>,33000,nM,
83,103385271,253602,CC(=O)O[C@@H]1[C@H](CN[C@@H]1CC2=CC=C(C=C2)OC)O,Active,,,,0.1,CC50,=,100,nM,
84,103385271,253602,CC(=O)O[C@@H]1[C@H](CN[C@@H]1CC2=CC=C(C=C2)OC)O,Active,,,,0.1,CC50,=,100,nM,
85,103389209,10316203,CC(C)(C)NCC1=C(C=C(C=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,Unspecified,,,,12.43,CC50,=,12430,nM,
86,103389209,10316203,CC(C)(C)NCC1=C(C=C(C=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,Unspecified,,,,12.43,CC50,=,12430,nM,
87,103392958,5329150,CC1=C(NC(=C1CCC(=O)O)C)/C=C\2/C3=C(C=C(C=C3)C4=CC=CC=C4)NC2=O,Active,,,,0.03,CC50,=,30,nM,
88,103392958,5329150,CC1=C(NC(=C1CCC(=O)O)C)/C=C\2/C3=C(C=C(C=C3)C4=CC=CC=C4)NC2=O,Active,,,,0.03,CC50,=,30,nM,
89,103405348,73087,C1=CN=C(C2=C1N(C=N2)[C@@H]3C=C([C@H]([C@H]3O)O)CO)N,Active,,,,0.3,CC50,=,300,nM,
90,103405348,73087,C1=CN=C(C2=C1N(C=N2)[C@@H]3C=C([C@H]([C@H]3O)O)CO)N,Active,,,,0.3,CC50,=,300,nM,
91,103439840,73078,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,Unspecified,,,,33,CC50,>,33000,nM,
92,103439840,73078,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,Unspecified,,,,33,CC50,>,33000,nM,
93,103444135,11784736,CC(C)N1CCN(CC1)C2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Unspecified,,,,33,CC50,>,33000,nM,
94,103444135,11784736,CC(C)N1CCN(CC1)C2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,Unspecified,,,,33,CC50,>,33000,nM,
95,103456957,11327430,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56,Active,,,,0.58,CC50,=,580,nM,
96,103456957,11327430,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56,Active,,,,0.58,CC50,=,580,nM,
97,103458139,9954083,CCN(CC)CCO[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C,Active,,,,3.43,CC50,=,3430,nM,
98,103458139,9954083,CCN(CC)CCO[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C,Active,,,,3.43,CC50,=,3430,nM,
99,103490739,449097,C1C[C@H](CN(C1)C2CCN(CC2)C(=O)C3=C4C=CC=CC4=CC5=CC=CC=C53)C(=O)N6CCOCC6,Unspecified,,,,10.22,CC50,=,10220,nM,
100,103490739,449097,C1C[C@H](CN(C1)C2CCN(CC2)C(=O)C3=C4C=CC=CC4=CC5=CC=CC=C53)C(=O)N6CCOCC6,Unspecified,,,,10.88,CC50,=,10880,nM,
101,103490739,449097,C1C[C@H](CN(C1)C2CCN(CC2)C(=O)C3=C4C=CC=CC4=CC5=CC=CC=C53)C(=O)N6CCOCC6,Unspecified,,,,10.22,CC50,=,10220,nM,
102,103490739,449097,C1C[C@H](CN(C1)C2CCN(CC2)C(=O)C3=C4C=CC=CC4=CC5=CC=CC=C53)C(=O)N6CCOCC6,Unspecified,,,,10.88,CC50,=,10880,nM,
103,103497492,94381,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4N3,Unspecified,,,,33,CC50,>,33000,nM,
104,103497492,94381,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C3=NC4=CC=CC=C4N3,Unspecified,,,,33,CC50,>,33000,nM,
105,103503953,135403646,C12=NNN=C1N=C(NC2=O)N,Unspecified,,,,10.38,CC50,=,10380,nM,
106,103503953,135403646,C12=NNN=C1N=C(NC2=O)N,Unspecified,,,,11.21,CC50,=,11210,nM,
107,103503953,135403646,C12=NNN=C1N=C(NC2=O)N,Unspecified,,,,10.38,CC50,=,10380,nM,
108,103503953,135403646,C12=NNN=C1N=C(NC2=O)N,Unspecified,,,,11.21,CC50,=,11210,nM,
109,103512892,169371,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,Active,,,,0.03,CC50,=,30,nM,
110,103512892,169371,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,Active,,,,0.03,CC50,=,30,nM,
111,103513296,5311501,CC1=C(C2=C3N1[C@@H](COC3=CC=C2)CN4CCOCC4)C(=O)C5=CC=CC6=CC=CC=C65,Active,,,,7.06,CC50,=,7060,nM,
112,103513296,5311501,CC1=C(C2=C3N1[C@@H](COC3=CC=C2)CN4CCOCC4)C(=O)C5=CC=CC6=CC=CC=C65,Active,,,,7.06,CC50,=,7060,nM,
113,103516894,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,33,CC50,>,33000,nM,
114,103516894,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,33,CC50,>,33000,nM,
115,103516894,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,33,CC50,>,33000,nM,
116,103516894,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,33,CC50,>,33000,nM,
117,103545198,65217,COC(=O)C1=CC=CC=C1C2=C3C=CC(=[NH2+])C=C3OC4=C2C=CC(=C4)N.[Cl-],Unspecified,,,,33,CC50,>,33000,nM,
118,103545198,65217,COC(=O)C1=CC=CC=C1C2=C3C=CC(=[NH2+])C=C3OC4=C2C=CC(=C4)N.[Cl-],Unspecified,,,,33,CC50,>,33000,nM,
119,103566217,9549297,CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)/C=C\3/C4=C(C=CC(=C4)S(=O)(=O)N(C)C5=CC(=CC=C5)Cl)NC3=O,Unspecified,,,,10.42,CC50,=,10420,nM,
120,103566217,9549297,CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)/C=C\3/C4=C(C=CC(=C4)S(=O)(=O)N(C)C5=CC(=CC=C5)Cl)NC3=O,Unspecified,,,,10.42,CC50,=,10420,nM,
121,103566428,448949,C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O,Unspecified,,,,33,CC50,>,33000,nM,
122,103566428,448949,C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O,Unspecified,,,,33,CC50,>,33000,nM,
123,103577780,11154925,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OC[C@@H](C)OC(=O)[C@H](C)N)C,Active,,,,2.58,CC50,=,2580,nM,
124,103577780,11154925,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OC[C@@H](C)OC(=O)[C@H](C)N)C,Active,,,,2.58,CC50,=,2580,nM,
125,103577996,24800541,B([C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O,Active,,,,0.46,CC50,=,460,nM,
126,103577996,24800541,B([C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O,Active,,,,0.46,CC50,=,460,nM,
127,103578954,16070041,C1=CC=C2C(=C1)C3=C(C=CC(=C3)Cl)C4=C2N=C(N4)C5=C(C=CC=C5C#N)C#N,Unspecified,,,,33,CC50,>,33000,nM,
128,103578954,16070041,C1=CC=C2C(=C1)C3=C(C=CC(=C3)Cl)C4=C2N=C(N4)C5=C(C=CC=C5C#N)C#N,Unspecified,,,,33,CC50,>,33000,nM,
129,103580709,21470,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)OC5=CC(=C(C=C5C[C@H]6C7=CC(=C(C=C7CCN6C)OC)OC)OC)OC)OC)OC,Unspecified,,,,33,CC50,>,33000,nM,
130,103580709,21470,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)OC5=CC(=C(C=C5C[C@H]6C7=CC(=C(C=C7CCN6C)OC)OC)OC)OC)OC)OC,Unspecified,,,,33,CC50,>,33000,nM,
131,103583760,10461815,CC1=C(NC(=C1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,Unspecified,,,,33,CC50,>,33000,nM,
132,103583760,10461815,CC1=C(NC(=C1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,Unspecified,,,,33,CC50,>,33000,nM,
133,103593440,135449332,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,Active,,,,3.26,CC50,=,3260,nM,
134,103593440,135449332,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,Active,,,,3.26,CC50,=,3260,nM,
135,103609853,24800108,CC1(CCCCCCC1)N2CCC(CC2)N3C4=CC=CC=C4N=C3[C@@H]5CCCNC5,Unspecified,,,,33,CC50,>,33000,nM,
