PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
28,504778042,172433158,CC(C)[C@H](C1=CC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C5=NN(N=C5)C,Unspecified,,,,25.3,EC90,=,25.3,uM,
29,504778043,172433159,CC(C)[C@H](C1=CC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)N,Unspecified,,,,37.058,EC50,=,37058,nM,
30,504778043,172433159,CC(C)[C@H](C1=CC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)N,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
31,504778045,171389883,CC(C)[C@@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)NC,Unspecified,,,,50,EC50,>,50000,nM,Falls Outside The Dose Series
32,504778045,171389883,CC(C)[C@@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)NC,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
33,504778048,172433163,CC(C)(C)[C@H](C1=NC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)N,Unspecified,,,,11.415,EC50,=,11415,nM,
34,504778048,172433163,CC(C)(C)[C@H](C1=NC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)N,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
35,504778049,172433164,CC(C)[C@H](C1=CC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C(=O)N,Unspecified,,,,50,EC50,>,50000,nM,Falls Outside The Dose Series
36,504778049,172433164,CC(C)[C@H](C1=CC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C(=O)N,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
37,504778056,172433170,CC(C)[C@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=C(N(N=C5)C)C#N,Active,,,,0.411,EC50,=,411,nM,
38,504778056,172433170,CC(C)[C@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=C(N(N=C5)C)C#N,Unspecified,,,,12.98,EC90,=,12.98,uM,
39,504778057,171389906,CC(C)[C@@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)N,Unspecified,,,,50,EC50,>,50000,nM,Falls Outside The Dose Series
40,504778057,171389906,CC(C)[C@@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)N,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
41,504778059,172433171,CC(C)[C@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C(=O)N[C@@H]5CCN(C5)C,Unspecified,,,,50,EC50,>,50000,nM,Falls Outside The Dose Series
42,504778059,172433171,CC(C)[C@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C(=O)N[C@@H]5CCN(C5)C,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
43,504778062,172433174,CCNC(=O)C1=CC2=C(N1)N=CN=C2N[C@@H](C3=CC4=C(C=C3)OCCO4)C(C)C,Unspecified,,,,41.05,EC50,=,41050,nM,
44,504778062,172433174,CCNC(=O)C1=CC2=C(N1)N=CN=C2N[C@@H](C3=CC4=C(C=C3)OCCO4)C(C)C,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
45,504778064,172433175,CC(C)[C@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=COC(=C5)CNC,Active,,,,3.343,EC50,=,3343,nM,
46,504778064,172433175,CC(C)[C@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=COC(=C5)CNC,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
47,504778070,172433177,CC(C)[C@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)NC,Unspecified,,,,50,EC50,>,50000,nM,Falls Outside The Dose Series
48,504778070,172433177,CC(C)[C@H](C1=CC2=C(CCCS2(=O)=O)C=C1)NC3=NC=NC4=C3C=C(N4)C5=CN(N=C5)CC(=O)NC,Unspecified,,,,50,EC90,>,50,uM,Falls Outside The Dose Series
49,504778071,172433178,CC(C)[C@H](C1=NC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C5=C(N(N=C5)C)C#N,Unspecified,,,,12.749,EC50,=,12749,nM,
50,504778071,172433178,CC(C)[C@H](C1=NC2=C(C=C1)OCCO2)NC3=NC=NC4=C3C=C(N4)C5=C(N(N=C5)C)C#N,Unspecified,,,,15.64,EC90,=,15.64,uM,
