PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
33,103164209,4184,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
34,103164209,4184,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
35,103164229,3687,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
36,103164229,3687,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
37,103164240,3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
38,103164240,3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
39,103164254,3702,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
40,103164254,3702,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
41,103164270,3373,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
42,103164270,3373,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
43,103164301,5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
44,103164301,5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
45,103164304,441048,CC1=NOC(=C1)CCCCCOC2=C(C=C(C=C2Cl)C3=NCCO3)Cl,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
46,103164304,441048,CC1=NOC(=C1)CCCCCOC2=C(C=C(C=C2Cl)C3=NCCO3)Cl,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
47,103164349,2375,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
48,103164349,2375,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
49,103164353,3016,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
50,103164353,3016,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
51,103164420,4171,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
52,103164420,4171,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
53,103164453,2119,CC(C)NCC(COC1=CC=CC=C1CC=C)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
54,103164453,2119,CC(C)NCC(COC1=CC=CC=C1CC=C)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
55,103164483,5288209,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 2
56,103164483,5288209,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C,Unspecified,,,,100,IC50,>,100000,nM,No. Measurements = 2
57,103164490,448537,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
58,103164490,448537,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
59,103164508,4032,CC1(C2CCC(C2)C1(C)NC)C,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
60,103164508,4032,CC1(C2CCC(C2)C1(C)NC)C,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
61,103164546,1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
62,103164546,1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
63,103164548,5284616,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
64,103164548,5284616,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
65,103164566,8739,C1=CC(=CC=C1C(=O)O)S(=O)(=O)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
66,103164566,8739,C1=CC(=CC=C1C(=O)O)S(=O)(=O)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
67,103164594,72894,C1=CC=C(C(=C1)N)S(=O)(=O)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
68,103164594,72894,C1=CC=C(C(=C1)N)S(=O)(=O)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
69,103164619,2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,Unspecified,,,,14.5,IC50,,14500,nM,No. Measurements = 1
70,103164619,2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,Unspecified,,,,14.4544,IC50,,14454.4,nM,No. Measurements = 1
71,103164631,14584,CCNC1C2CCC(C2)C1C3=CC=CC=C3,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
72,103164631,14584,CCNC1C2CCC(C2)C1C3=CC=CC=C3,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
73,103164643,2230,CN1CCC=C(C1)C(=O)OC,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
74,103164643,2230,CN1CCC=C(C1)C(=O)OC,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
75,103164678,4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
76,103164678,4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
77,103164700,3038,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
78,103164700,3038,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
79,103164710,3295,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
80,103164710,3295,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
81,103164734,4100,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
82,103164734,4100,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
83,103164735,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
84,103164735,1986,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
85,103164758,3998,C1=CC(=CC=C1CN)S(=O)(=O)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
86,103164758,3998,C1=CC(=CC=C1CN)S(=O)(=O)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
87,103164769,5333,C1=CC(=CC=C1N)S(=O)(=O)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
88,103164769,5333,C1=CC(=CC=C1N)S(=O)(=O)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
89,103164806,5702063,C1=CC(=C(C(=C1)Cl)/C=N/N=C(N)N)Cl,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
90,103164806,5702063,C1=CC(=C(C(=C1)Cl)/C=N/N=C(N)N)Cl,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
91,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
92,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
93,103164821,5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
94,103164821,5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
95,103164854,323,C1=CC=C2C(=C1)C=CC(=O)O2,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
96,103164854,323,C1=CC=C2C(=C1)C=CC(=O)O2,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
97,103164872,39186,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
98,103164872,39186,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
99,103164873,2249,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
100,103164873,2249,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
101,103164874,2244,CC(=O)OC1=CC=CC=C1C(=O)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
102,103164874,2244,CC(=O)OC1=CC=CC=C1C(=O)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
103,103164917,5566,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,Unspecified,,,,6.46,IC50,,6460,nM,No. Measurements = 2
104,103164917,5566,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,Unspecified,,,,6.45654,IC50,,6456.54,nM,No. Measurements = 2
105,103164922,5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
106,103164922,5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
107,103164936,2369,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
108,103164936,2369,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
109,103164944,338,C1=CC=C(C(=C1)C(=O)O)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
110,103164944,338,C1=CC=C(C(=C1)C(=O)O)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
111,103164951,4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
112,103164951,4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
113,103164961,4883,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
114,103164961,4883,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
115,103164989,4112,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
116,103164989,4112,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
117,103165086,2750,CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
118,103165086,2750,CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
119,103165116,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
120,103165116,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
121,103165163,5904,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
122,103165163,5904,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
123,103165167,2756,CC1=C(N=CN1)CSCCNC(=NC)NC#N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
124,103165167,2756,CC1=C(N=CN1)CSCCNC(=NC)NC#N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
125,103165247,5379,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
126,103165247,5379,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
127,103165317,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
128,103165317,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
129,103165320,152946,COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
130,103165320,152946,COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
131,103165348,55885,CC(C)(CNC(=O)N)NCC(COC(=O)C1=CC=CC=C1F)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
132,103165348,55885,CC(C)(CNC(=O)N)NCC(COC(=O)C1=CC=CC=C1F)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
133,103165561,3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
134,103165561,3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
135,103165562,3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
136,103165562,3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
137,103165583,457928,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CC(C)(C)C(=O)O)C)C(=O)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
138,103165583,457928,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CC(C)(C)C(=O)O)C)C(=O)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
139,103165591,4630,C1CCN(C1)CC#CCN2CCCC2=O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
140,103165591,4630,C1CCN(C1)CC#CCN2CCCC2=O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
141,103165594,4993,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
142,103165594,4993,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
143,103165609,5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
144,103165609,5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
145,103165638,5278,C1=CC=C2C(=C1)C(=NN(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
146,103165638,5278,C1=CC=C2C(=C1)C(=NN(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
147,103165644,5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
148,103165644,5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
149,103165645,3032285,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC=C,Unspecified,,,,20,IC50,>,20000,nM,No. Measurements = 1
150,103165645,3032285,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC=C,Unspecified,,,,19.9526,IC50,>,19952.6,nM,No. Measurements = 1
