PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
35,469799103,71373098,C1=CC=C2C(=C1)C=CC(=C2C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
36,469799117,163370571,CS(=O)(=O)NC1=C(C=C(C=C1)Br)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
37,469799626,163370535,CC(=O)NC1=CC=CC=C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
38,469800239,18104278,COC1=CC=CC(=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unspecified,,,,10.11,IC50,=,10110,nM,
39,469800258,3767152,COC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C2=C(C=CC(=C2)Br)O,Active,,,,4.22,IC50,=,4220,nM,
40,469800400,164610182,C1=CC(=C(C=C1C#N)Cl)NC(=O)C2=C(C=CC(=C2)C3=C(C=C(C=C3)F)F)O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
41,469800660,164610358,CN(C)C(=O)C1=CC(=CC=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Active,,,,4.47,IC50,=,4470,nM,
42,469801813,163370549,C1=CC=C2C(=C1)C(=CC=C2[N+](=O)[O-])NC(=O)C3=C(C=CC(=C3)Cl)O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
43,469802039,164611379,C1=CC(=C(C=C1Cl)C(=O)NC2=CC(=C(C=C2F)Cl)[N+](=O)[O-])O,Active,,,,4.52,IC50,=,4520,nM,
44,469805481,61635837,COC1=CC(=C(C=C1)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Active,,,,4.46,IC50,=,4460,nM,
45,469805697,163370500,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)Cl)C(F)(F)F,Active,,,,4.14,IC50,=,4140,nM,
46,469806991,163370476,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)NC3=C(C=C(C=C3)C#N)Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
47,469807624,163370454,C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Cl)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
48,469807849,43216066,CN1CCC(CC1)NC(=O)C2=C(C=CC(=C2)Cl)O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
49,469807901,163370534,CC(=O)C1=CC(=C(C=C1)O)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Unspecified,,,,11.14,IC50,=,11140,nM,
50,469810735,164617653,C1=CC=C2C(=C1)C(=O)C(=CN2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
51,469811321,124157484,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
52,469811899,83077977,C1=CC(=C(C=C1Cl)C(=O)NC2=C(C=C(C=C2Cl)F)Cl)O,Unspecified,,,,13.58,IC50,=,13580,nM,
53,469812444,164618896,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
54,469812770,163370509,C1=CC(=C(C(=C1)Cl)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
55,469813064,12321820,C1=CC(=CC=C1NC(=O)C2=C(C=CC(=C2)Cl)O)S(=O)(=O)N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
56,469814979,124157653,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)NC3=C(C=C(C=C3)C(F)(F)F)Cl,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
57,469814988,163370450,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)F)C(F)(F)F,Active,,,,1.49,IC50,=,1490,nM,
58,469815646,164621224,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)NC3=C(C=C(C=C3)C(F)(F)F)Cl)O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
59,469816496,103829122,C1=CC2=C(C(=C1)C(=O)NC3=C(C=C(C=C3)C#N)Cl)NC=C2,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
60,469816840,25217041,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=C(C=C2)Cl)O,Active,,,,1.35,IC50,=,1350,nM,
61,469817262,163370528,C1=CC2=C(C=CC(=C2)[N+](=O)[O-])C=C1NC(=O)C3=C(C=CC(=C3)Cl)O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
62,469819280,155662754,C1=CC(=C(C(=C1)O)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)O,Active,,,,1.53,IC50,=,1530,nM,
63,469820320,163370465,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)Cl)[N+](=O)[O-],Active,,,,3.68,IC50,=,3680,nM,
64,469820409,4679959,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])O,Unspecified,,,,46,IC50,>,46000,nM,
65,469822030,164625729,C1=CC2=C(C(=C1)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)NC=C2,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
66,469824751,86272473,COC1=CC(=C(C=C1)O)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Active,,,,8.53,IC50,=,8530,nM,
67,469825127,12840083,CC1=C(C(=CC=C1)NC(=O)C2=C(C=CC(=C2)Cl)O)C,Unspecified,,,,12.14,IC50,=,12140,nM,
68,469825542,17860290,C1=CC(=C(C=C1C(F)(F)F)Cl)NC(=O)C2=C(C=CC(=C2)Br)O,Active,,,,1.45,IC50,=,1450,nM,
69,469826979,124157513,COC1=CC(=C(C=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)O,Active,,,,2.82,IC50,=,2820,nM,
