PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
26,504839340,172470669,CN1C(=NC=N1)C(=O)N2CCC(CC2)C3=CC4=C(C=NN4C=C3)C(=O)N5CCCCC5,Unspecified,,,,Inhibition (mean),=,2.38,%
27,504839341,172470670,COCC1=CC(=NO1)CC(=O)NC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition (mean),=,2.968,%
28,504839342,172470671,C1CN(C[C@@H]1C2=NC=CN=C2)C3=NC=NC4=C3C=CN4,Unspecified,,,,Inhibition (mean),=,-1.697,%
29,504839343,155960094,C1COCCC1=C(COC(=O)C2=C3C=CNC3=NC=N2)Br,Unspecified,,,,Inhibition (mean),=,-5.359,%
30,504839451,172470741,CC(C)[C@@H](CO)[C@H](C(C)C)NC1=NC=NC2=C1C=CN2,Unspecified,,,,Inhibition (mean),=,13.06,%
31,504839451,172470741,CC(C)[C@@H](CO)[C@H](C(C)C)NC1=NC=NC2=C1C=CN2,Unspecified,,,,Inhibition (mean),=,6.651,%
32,504839452,172470742,CN(C1=CC=CC=C1O)C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,15.88,%
33,504839452,172470742,CN(C1=CC=CC=C1O)C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,10.02,%
34,504839453,172470743,CN1CCO[C@H](C1)CNC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-11.5,%
35,504839453,172470743,CN1CCO[C@H](C1)CNC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-12.02,%
36,504839454,172470744,C1COC[C@H]1C(=O)N(CCC(=O)N2CCNCC2)CC3=CC(=CC=C3)Cl,Unspecified,,,,Inhibition (mean),=,-3.965,%
37,504839454,172470744,C1COC[C@H]1C(=O)N(CCC(=O)N2CCNCC2)CC3=CC(=CC=C3)Cl,Unspecified,,,,Inhibition (mean),=,4.078,%
38,504839455,97018966,C[C@H](C1=CSC(=N1)C(C)C)NC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition (mean),=,3.067,%
39,504839455,97018966,C[C@H](C1=CSC(=N1)C(C)C)NC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition (mean),=,2.645,%
40,504839456,172470745,C1CCN(CC1)C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=NNC(=O)N5,Unspecified,,,,Inhibition (mean),=,34.58,%
41,504839456,172470745,C1CCN(CC1)C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=NNC(=O)N5,Unspecified,,,,Inhibition (mean),=,23.45,%
42,504839457,172470746,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=O)NC3=CC(=NN=C3)Cl,Unspecified,,,,Inhibition (mean),=,-0.19,%
43,504839457,172470746,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=O)NC3=CC(=NN=C3)Cl,Unspecified,,,,Inhibition (mean),=,-1.718,%
44,504839458,172470747,COCC1=NOC(=C1)CNC2=NC3=C(C(=O)N2)NC=N3,Unspecified,,,,Inhibition (mean),=,2.984,%
45,504839459,172470748,C1CCN[C@@H](C1)CNC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-2.573,%
46,504839459,172470748,C1CCN[C@@H](C1)CNC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-5.92,%
47,504839460,172470749,CN1C(=CN=N1)C(=O)N(CCC(=O)N2CCNCC2)CC3=CC(=CC=C3)Cl,Unspecified,,,,Inhibition (mean),=,-2.15,%
48,504839460,172470749,CN1C(=CN=N1)C(=O)N(CCC(=O)N2CCNCC2)CC3=CC(=CC=C3)Cl,Unspecified,,,,Inhibition (mean),=,0.447,%
49,504839461,172470750,C1CN(CC2=C1N=CN2)C(=O)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4,Unspecified,,,,Inhibition (mean),=,-2.379,%
50,504839461,172470750,C1CN(CC2=C1N=CN2)C(=O)C3=CC=C(C=C3)NC(=O)NC4=CC=CC=C4,Unspecified,,,,Inhibition (mean),=,-3.024,%
51,504839462,172470751,C1CCC(C1)N2C3=C(C=N2)[C@@H](CCC3)NC4=NC=NC5=C4C=CN5,Unspecified,,,,Inhibition (mean),=,14.27,%
52,504839462,172470751,C1CCC(C1)N2C3=C(C=N2)[C@@H](CCC3)NC4=NC=NC5=C4C=CN5,Unspecified,,,,Inhibition (mean),=,0.884,%
53,504839463,172470752,CC1=NN(C(=C1C#N)NCC2=CSC(=N2)COC)C,Unspecified,,,,Inhibition (mean),=,0.8,%
54,504839464,137927723,CC1=CC(=C(N=C1)CCNC2=NC=NC3=C2C=NN3)C,Unspecified,,,,Inhibition (mean),=,4.342,%
55,504839465,145884998,CC1=C2C(=CC=C1)OC(=N2)CCNC3=NC=NC4=C3C=CN4,Unspecified,,,,Inhibition (mean),=,-3.259,%
56,504839466,93613418,C1CO[C@H](CN1CC2=CC=CC=C2)CNC3=NC=NC4=C3NC=N4,Unspecified,,,,Inhibition (mean),=,-2.441,%
57,504839467,166351515,C1CC1(C2=CC=CC=C2)C(=O)NC3=CN=C4C(=C3)C=NN4,Unspecified,,,,Inhibition (mean),=,3.207,%
58,504839468,172470753,CCC1=C(C(=NN1)NC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3)Br,Unspecified,,,,Inhibition (mean),=,0.467,%
59,504839468,172470753,CCC1=C(C(=NN1)NC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3)Br,Unspecified,,,,Inhibition (mean),=,-5.574,%
60,504839469,172470754,C[C@H](C1=CC=NN1)NC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-2.773,%
61,504839469,172470754,C[C@H](C1=CC=NN1)NC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-4.99,%
62,504839470,172470755,CC(C)[C@H]1CN([C@H]1C(C)C)C2=NC=NC3=C2C=CN3,Unspecified,,,,Inhibition (mean),=,-2.201,%
63,504839470,172470755,CC(C)[C@H]1CN([C@H]1C(C)C)C2=NC=NC3=C2C=CN3,Unspecified,,,,Inhibition (mean),=,0.348,%
64,504839580,172470824,CC1=NOC(=N1)[C@@H]2CCCN(C2)C3=NC=NC4=C3C=CN4,Unspecified,,,,Inhibition (mean),=,1.916,%
65,504839581,154848816,C1=CC(=CC(=C1)Br)OC2=NC=C(C=C2)C(=O)NC3=CN=C4C(=C3)C=NN4,Unspecified,,,,Inhibition (mean),=,-0.183,%
66,504839582,71019706,C1=CC=C(C(=C1)C2=C3C=CNC3=NC=N2)OC(F)(F)F,Unspecified,,,,Inhibition (mean),=,2.117,%
67,504839582,71019706,C1=CC=C(C(=C1)C2=C3C=CNC3=NC=N2)OC(F)(F)F,Unspecified,,,,Inhibition (mean),=,-3.369,%
68,504839583,172470825,C1COC[C@H]([C@@H]1O)NC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-4.477,%
69,504839583,172470825,C1COC[C@H]([C@@H]1O)NC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-5.013,%
70,504839584,172470826,CC1=CC=C(C(=O)N1)C(=O)N2CCC(CC2)C3=CC4=C(C=NN4C=C3)C(=O)N5CCCCC5,Unspecified,,,,Inhibition (mean),=,3.662,%
71,504839584,172470826,CC1=CC=C(C(=O)N1)C(=O)N2CCC(CC2)C3=CC4=C(C=NN4C=C3)C(=O)N5CCCCC5,Unspecified,,,,Inhibition (mean),=,3.307,%
72,504839585,172470827,CNC[C@@H]1CCCN1C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-2.203,%
73,504839585,172470827,CNC[C@@H]1CCCN1C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-1.474,%
74,504839586,172470828,C1=CNC(=O)C=C1CNC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition (mean),=,-3.73,%
75,504839586,172470828,C1=CNC(=O)C=C1CNC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition (mean),=,-0.821,%
76,504839587,172470829,C1CC(=O)N[C@@H]1CNC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-1.468,%
77,504839587,172470829,C1CC(=O)N[C@@H]1CNC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-2.317,%
78,504839588,172470830,CCN1C=C(C=N1)CNC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,3.797,%
79,504839588,172470830,CCN1C=C(C=N1)CNC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,-1.76,%
80,504839589,42226837,COC1=CC(=C(C=C1)NC2=NC=NC3=C2C=NN3)OC,Unspecified,,,,Inhibition (mean),=,2.597,%
81,504839590,172470831,C1CN(CCN1)C(=O)CCN(CC2=CC(=CC=C2)Cl)C(=O)C3=CC=C(C=C3)O,Unspecified,,,,Inhibition (mean),=,-1.632,%
82,504839590,172470831,C1CN(CCN1)C(=O)CCN(CC2=CC(=CC=C2)Cl)C(=O)C3=CC=C(C=C3)O,Unspecified,,,,Inhibition (mean),=,-0.343,%
83,504839591,172470832,C1CN(C(=O)N1)C2=CC(=C(C=C2)F)C(=O)NC3=NC4=C(N3)C=C(C=C4)F,Unspecified,,,,Inhibition (mean),=,-7.707,%
84,504839592,39561136,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=O)NCCC3=CN=CC=C3,Unspecified,,,,Inhibition (mean),=,10.37,%
85,504839592,39561136,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=O)NCCC3=CN=CC=C3,Unspecified,,,,Inhibition (mean),=,1.269,%
86,504839593,172470833,CN1C=C(N=N1)CN(C)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,0.566,%
87,504839593,172470833,CN1C=C(N=N1)CN(C)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,0.883,%
88,504839594,172470834,CC(C)N1C(=NC=N1)CNC2=NC=C3C(=C2)C(=O)NC=N3,Unspecified,,,,Inhibition (mean),=,-1.486,%
89,504839595,97223911,CN(C1=NC=NC2=C1C=NN2)[C@@H](CCO)C3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,5.14,%
90,504839595,97223911,CN(C1=NC=NC2=C1C=NN2)[C@@H](CCO)C3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,8.856,%
91,504839596,172470835,CC(C)[C@H](C(=O)N(C)CC1=NN=C2N1CCC2)NC3=NC=NC4=C3C=CN4,Unspecified,,,,Inhibition (mean),=,-6.138,%
92,504839596,172470835,CC(C)[C@H](C(=O)N(C)CC1=NN=C2N1CCC2)NC3=NC=NC4=C3C=CN4,Unspecified,,,,Inhibition (mean),=,-8.89,%
93,504839597,172470836,C1=CC(=NC(=C1)F)CNC(=O)C2=CC3=C(N=C2)N=CNC3=O,Unspecified,,,,Inhibition (mean),=,-14.6,%
94,504839597,172470836,C1=CC(=NC(=C1)F)CNC(=O)C2=CC3=C(N=C2)N=CNC3=O,Unspecified,,,,Inhibition (mean),=,-14.82,%
95,504839598,94180491,C1COCCN1[C@H](CNC2=NC=NC3=C2C=NN3)C4=CC=CC=C4,Unspecified,,,,Inhibition (mean),=,-0.781,%
96,504839744,172470925,C1=C(SN=C1)CC(=O)NC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition (mean),=,-3.24,%
97,504839744,172470925,C1=C(SN=C1)CC(=O)NC2=NC=NC3=C2NC=N3,Unspecified,,,,Inhibition (mean),=,-9.501,%
98,504839745,139018612,CC1=NC2=C(C=CN2)C(=N1)NC(=O)C3=CC=NN3C(C)C,Unspecified,,,,Inhibition (mean),=,-4.346,%
99,504839745,139018612,CC1=NC2=C(C=CN2)C(=N1)NC(=O)C3=CC=NN3C(C)C,Unspecified,,,,Inhibition (mean),=,-2.642,%
100,504839746,172470926,CC1(CNCCN1C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3)C,Unspecified,,,,Inhibition (mean),=,1.393,%
101,504839746,172470926,CC1(CNCCN1C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3)C,Unspecified,,,,Inhibition (mean),=,2.242,%
102,504839747,172470927,CCO[C@@H]1C[C@H](C12CCOCC2)NC3=NC=NC4=C3C=CN4,Unspecified,,,,Inhibition (mean),=,2.316,%
103,504839748,172470928,CC1=C(C=NN1)CN(C)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,-0.031,%
104,504839748,172470928,CC1=C(C=NN1)CN(C)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,-3.77,%
105,504839749,172470929,CN1C=C(C(=N1)C#N)NC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,-0.539,%
106,504839749,172470929,CN1C=C(C(=N1)C#N)NC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,2.492,%
107,504839750,172470930,C1CN(CCC1C2=CC3=C(C=NN3C=C2)C(=O)NCC4=CNN=C4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-4.505,%
108,504839750,172470930,C1CN(CCC1C2=CC3=C(C=NN3C=C2)C(=O)NCC4=CNN=C4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-2.366,%
109,504839751,172470931,C1CC(CCC1CO)NC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,-2.577,%
110,504839751,172470931,C1CC(CCC1CO)NC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,-0.639,%
111,504839752,172470932,C1CN(CCN1)C(=O)CCN(CC2=CC(=CC=C2)Cl)C(=O)C3=C(C=CC=N3)Cl,Unspecified,,,,Inhibition (mean),=,7.518,%
112,504839752,172470932,C1CN(CCN1)C(=O)CCN(CC2=CC(=CC=C2)Cl)C(=O)C3=C(C=CC=N3)Cl,Unspecified,,,,Inhibition (mean),=,2.753,%
113,504839753,172470933,CO[C@]1(CCN(C1)C(=O)C2=C3C=CNC3=NC=N2)C(=O)O,Unspecified,,,,Inhibition (mean),=,-3.71,%
114,504839753,172470933,CO[C@]1(CCN(C1)C(=O)C2=C3C=CNC3=NC=N2)C(=O)O,Unspecified,,,,Inhibition (mean),=,-4.181,%
115,504839754,172470934,C1CNC(=O)C[C@@H]1CNC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,4.013,%
116,504839754,172470934,C1CNC(=O)C[C@@H]1CNC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,1.223,%
117,504839755,155955672,C1CCC2=C(C1)C(=NN2)CC(=O)NC3=CN=C4C(=C3)C=NN4,Unspecified,,,,Inhibition (mean),=,-1.262,%
118,504839756,172470935,CC1=C(C=CC2=C1C=NN2)C3=CC4=C(N=C3)N=CNC4=O,Unspecified,,,,Inhibition (mean),=,-4.364,%
119,504839756,172470935,CC1=C(C=CC2=C1C=NN2)C3=CC4=C(N=C3)N=CNC4=O,Unspecified,,,,Inhibition (mean),=,-3.121,%
120,504839757,172470936,CC1=C(N=CN1)C(=O)N2CCC(CC2)C3=CC4=C(C=NN4C=C3)C(=O)N5CCCCC5,Unspecified,,,,Inhibition (mean),=,32.04,%
121,504839757,172470936,CC1=C(N=CN1)C(=O)N2CCC(CC2)C3=CC4=C(C=NN4C=C3)C(=O)N5CCCCC5,Unspecified,,,,Inhibition (mean),=,16.42,%
122,504839758,132390982,C1CCC(C1)N2C=C(C=N2)S(=O)(=O)NC3=CN=C4C(=C3)C=NN4,Unspecified,,,,Inhibition (mean),=,0.415,%
123,504839759,132369260,CC1C(CCO1)(CNC(=O)C2=C3C=CNC3=NC=N2)O,Unspecified,,,,Inhibition (mean),=,1.864,%
124,504839760,172470937,CC1=C(C=C(C=N1)NCC2=CC3=C(N=C2)OCC(=O)N3)Cl,Unspecified,,,,Inhibition (mean),=,-0.368,%
125,504839858,172471005,CC(C)[C@H](C1=NN=CN1C)NC2=NC=NC3=C2C=CN3,Unspecified,,,,Inhibition (mean),=,10.83,%
126,504839858,172471005,CC(C)[C@H](C1=NN=CN1C)NC2=NC=NC3=C2C=CN3,Unspecified,,,,Inhibition (mean),=,4.589,%
127,504839859,171389856,C1C[C@H](CS(=O)(=O)C1)CNC2=NC=NC3=C2C=NN3,Unspecified,,,,Inhibition (mean),=,4.593,%
128,504839860,172471006,C1CCN(CC1)C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=C(N=CC=C5)C(=O)N,Unspecified,,,,Inhibition (mean),=,36.05,%
129,504839860,172471006,C1CCN(CC1)C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=C(N=CC=C5)C(=O)N,Unspecified,,,,Inhibition (mean),=,19.98,%
130,504839861,172471007,C1CN(CCN1)C(=O)CCN(CC2=CC(=CC=C2)Cl)C(=O)C3=NON=C3,Unspecified,,,,Inhibition (mean),=,-1.082,%
131,504839861,172471007,C1CN(CCN1)C(=O)CCN(CC2=CC(=CC=C2)Cl)C(=O)C3=NON=C3,Unspecified,,,,Inhibition (mean),=,-2.442,%
132,504839862,172471008,C1CN(CCC1C2=CC3=C(C=NN3C=C2)C(=O)NCC4=NC=CC=N4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-6.657,%
133,504839862,172471008,C1CN(CCC1C2=CC3=C(C=NN3C=C2)C(=O)NCC4=NC=CC=N4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-0.074,%
134,504839863,172471009,C[C@@H]1CN(CC(=O)N1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,0.29,%
135,504839863,172471009,C[C@@H]1CN(CC(=O)N1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3,Unspecified,,,,Inhibition (mean),=,-0.707,%
136,504839864,172471010,C[C@@H](C1=CN=CC=C1)NC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-6.209,%
137,504839864,172471010,C[C@@H](C1=CN=CC=C1)NC(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CC=CC=C5,Unspecified,,,,Inhibition (mean),=,-1.839,%
138,504839865,154862451,C1=CNC2=C1C(=NC=N2)NCCOC3=C(C=C(C=N3)Cl)Cl,Unspecified,,,,Inhibition (mean),=,-7.687,%
139,504839865,154862451,C1=CNC2=C1C(=NC=N2)NCCOC3=C(C=C(C=N3)Cl)Cl,Unspecified,,,,Inhibition (mean),=,-4.296,%
140,504839866,172471011,CN1C2=NC=CN=C2C(=N1)NC(=O)C3=CC4=NC=CN4C(=O)N3,Unspecified,,,,Inhibition (mean),=,-1.913,%
141,504839867,172471012,C[C@H](C1=NC=C(C(=O)N1)C(=O)O)NC(=O)C2=C3C=CNC3=NC=N2,Unspecified,,,,Inhibition (mean),=,10.73,%
142,504839867,172471012,C[C@H](C1=NC=C(C(=O)N1)C(=O)O)NC(=O)C2=C3C=CNC3=NC=N2,Unspecified,,,,Inhibition (mean),=,4.872,%
143,504839868,172471013,C1=COC=C1C2=CNC3=C2C(=O)NC=N3,Unspecified,,,,Inhibition (mean),=,-13.82,%
144,504839868,172471013,C1=COC=C1C2=CNC3=C2C(=O)NC=N3,Unspecified,,,,Inhibition (mean),=,-14.47,%
145,504839869,146148872,C1=CC(=CC(=C1)C(=O)NC2=CN=C3C(=C2)C=NN3)C4=NOC(=N4)C(F)(F)F,Unspecified,,,,Inhibition (mean),=,-1.621,%
146,504839869,146148872,C1=CC(=CC(=C1)C(=O)NC2=CN=C3C(=C2)C=NN3)C4=NOC(=N4)C(F)(F)F,Unspecified,,,,Inhibition (mean),=,-0.675,%
147,504839870,53514338,CC1=C(C(=NN1CC2=CC=CC=C2)C)CNC3=NC=NC4=C3C=NN4,Unspecified,,,,Inhibition (mean),=,-1.755,%
148,504839871,172471014,C1CO[C@@H](CN1C2=NC=NC3=C2C=CN3)C4=CC=CC=C4C(F)(F)F,Unspecified,,,,Inhibition (mean),=,-5.311,%
149,504839930,172471056,CS(=O)(=O)N1CC[C@H](C1)COC(=O)C2=C3C=CNC3=NC=N2,Unspecified,,,,Inhibition (mean),=,0.187,%
150,504839931,172471057,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=CC=N3)F,Unspecified,,,,Inhibition (mean),=,10.2,%
151,504839931,172471057,C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=CC=N3)F,Unspecified,,,,Inhibition (mean),=,4.588,%
152,504839932,172471058,C1CCN(CC1)C(=O)C2=C3C=C(C=CN3N=C2)C4CCN(CC4)C(=O)C5=CN=CC(=O)N5,Unspecified,,,,Inhibition (mean),=,41.91,%
