PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6,103291875,6238,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,Active,,,,2.47,IC50,=,2470,nM,
7,103305811,73364,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,Unspecified,,,,10.69,IC50,=,10690,nM,
8,103500897,10324367,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C,Active,,,,8,IC50,=,8000,nM,
9,103581449,64982,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O,Active,,,,6.41,IC50,=,6410,nM,
10,103627816,15959240,C1=CC=C2C(=C1)N=NN2OC(=O)C3=CC4=C(C=C3)NC=C4,Active,,,,0.0075,IC50,=,7.5,nM,
11,123087118,11857239,CCCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@@H]3[C@@H](C3(C)C)CN2C(=O)[C@H](C(C)(C)C)NC(=O)NC4(CCCCC4)CS(=O)(=O)C(C)(C)C,Active,,,,2.2,IC50,=,2200,nM,
12,131279998,400769,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)OC,Active,,,,5.81,IC50,=,5810,nM,
13,160697744,25151504,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5,Active,,,,6.7,IC50,=,6700,nM,
14,242436226,10022050,CC(=C)C(CC1=C(C=CC(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)OC)OO,Unspecified,,,,16,IC50,=,16000,nM,
15,242487552,901049,C1=CSC(=C1Cl)C(=O)OC2=CC(=CN=C2)Cl,Active,,,,0.1031,IC50,=,103.1,nM,
16,312394094,118737647,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2.[Na+],Active,,,,0.19,IC50,=,190,nM,
17,469806281,141697527,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC2=CC=CC=C2,Active,,,,0.4,IC50,=,400,nM,
18,469809550,11844348,C[C@H]([C@@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)OCC3=CC=CC=C3)OC(C)(C)C,Active,,,,0.105,IC50,=,105,nM,
19,482048860,154699455,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)[C@H](C(C)C)NC(=O)OCC2=CC=CC=C2,Active,,,,0.005,IC50,=,5,nM,
20,482055570,168275248,[2H][C@@](C1=CN=CC=C1)(C(=O)N[C@@H](C)C2=CC=C(C=C2)F)N(C3=CC4=C(C=C3)C5=CC=CC=C5O4)C(=O)C(=O)C,Active,,,,0.0081,IC50,=,8.1,nM,
21,494407695,11844230,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)OC(C)(C)C)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,151,IC50,=,151000,nM,Outside typical range
22,494407892,10435371,CCC[C@@H](C(=O)C(=O)NCC1=CC=CC=N1)NC(=O)[C@H](CC(C)C)NC(=O)OCC2=CC=CC=C2,Active,,,,0.45,IC50,=,450,nM,
23,494423633,171358288,C1COCCN1C(=O)C2=CC=CC(=C2)CN3C(=O)C4=CC=CC=C4[Se]3,Active,,,,0.000345,IC50,=,0.345,nM,Potential transcription error
24,520009052,177381782,CCCCC1CCC(CC1)COC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O,Active,,,,0.17,IC50,=,170,nM,
25,520013492,11988319,CCOC(=O)C1=CC(=O)OC2=CC(=C(C=C12)O)O,Unspecified,,,,46,IC50,=,46000,nM,
26,520014268,177374260,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC3=CC=CC=C3)N,Active,,,,0.9,IC50,=,900,nM,
27,520043137,177381783,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.054,IC50,=,54,nM,
28,520045960,177381785,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@H](C[C@@H]3CCNC3=O)C(=O)C(=O)N)C,Active,,,,0.012,IC50,=,12,nM,
29,520048519,162685302,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NN(CCC(=O)N)C(=O)C=C)NC(=O)OCC1=CC=CC=C1)OC(C)(C)C,Active,,,,0.034,IC50,=,34,nM,
30,520051917,167312484,COC[C@H](C(=O)N[C@H](CC1=CC=CC=C1)C(=O)C(=O)NCC2=NC=CS2)NC(=O)C3CCCC(C3)(F)F,Unspecified,,,,14.4,IC50,=,14400,nM,
