PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6,520005392,177374144,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C3=CC=CC=C3)C4=CC=CC=C4)NCC5=CC=C(S5)C(=O)O,Active,,,,9,IC50,=,9000,nM,
7,520006464,176142812,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC4=C(C=C3)C5=C(N4)C=CC(=C5)Cl)NCC6=CC=C(S6)C(=O)O,Active,,,,1.9,IC50,=,1900,nM,
8,520009816,177374132,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC=C(C=C4)C5=CC=C(C=C5)C(=O)O,Unspecified,,,,11.7,IC50,=,11700,nM,
9,520012765,177374139,CC(C1=CC=CC2=CC=CC=C21)C3=NC=C(O3)C4=CC=C(C=C4)C5=CC=C(S5)C(=O)O,Active,,,,7.7,IC50,=,7700,nM,
10,520012797,177374135,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC=C(C=C4)C5=CC=C(C=C5)C(=O)NOC,Active,,,,0.9,IC50,=,900,nM,
11,520012880,176209827,CC1=C(C=C(C=C1)NC2CCC(CC2)OC)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,113.8,IC50,=,113800,nM,Outside typical range
12,520012978,177374143,CC1=C(C=C(C=C1)C2=NOC(=N2)C3=CC=C(C=C3)C4=CC=CC=C4)NCC5=CC=C(S5)C(=O)O,Unspecified,,,,25.5,IC50,=,25500,nM,
13,520013063,176655316,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC=CC(=C3)C4=CC=CS4)NCC5=CC=C(S5)C(=O)O,Active,,,,4.1,IC50,=,4100,nM,
14,520013236,176209833,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC(=CC=C4)NCC5=CC=C(O5)C(=O)O,Unspecified,,,,96.5,IC50,=,96500,nM,
15,520013405,176142810,CC1=C(C=C(C=C1)C2=NOC(=N2)CC3=CC(=CC=C3)C4=CC=CS4)NCC5=CC=C(S5)C(=O)O,Active,,,,6.8,IC50,=,6800,nM,
16,520013409,177374128,CC1=C(C=C(C=C1)N)C2=NOC(=N2)C(C)C3=CC=CC4=CC=CC=C43,Unspecified,,,,200,IC50,>,200000,nM,Outside typical range
17,520013481,177374150,CC1=C(C=C(C=C1)C2=NOC(=N2)[C@@H](C)C3=CC4=C(C=C3)C=C(C=C4)OC)NCC5=CC=C(S5)C(=O)O,Active,,,,5.8,IC50,=,5800,nM,
18,520013692,177374141,CC1=C(C=C(C=C1)C2=NOC(=N2)C3=CC=CC4=CC=CC=C43)NCC5=CC=C(S5)C(=O)O,Unspecified,,,,11.6,IC50,=,11600,nM,
19,520013702,176209865,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC(=CC=C4)NCC5=CC=C(C=C5)C(=O)O,Active,,,,7.5,IC50,=,7500,nM,
20,520013717,176209828,CC1=C(C=C(C=C1)NC2=CC=C(C=C2)C(=O)O)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,10.7,IC50,=,10700,nM,
21,520013738,177374151,CC1=C(C=C(C=C1)C2=NOC(=N2)[C@H](C)C3=CC(=C(C=C3)C4=CC=CC=C4)F)NCC5=CC=C(S5)C(=O)O,Active,,,,4,IC50,=,4000,nM,
22,520013779,176209851,CC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C#N)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,200,IC50,>,200000,nM,Outside typical range
23,520013807,176209823,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC=C(C=C4)NC5=CC=C(C=C5)C(=O)O,Active,,,,4.2,IC50,=,4200,nM,
24,520013825,176209871,CC1=C(C=C(C=C1)NCC2=CC=C(C=C2)C(=O)O)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,11.2,IC50,=,11200,nM,
25,520013922,176209830,CC1=C(C=C(C=C1)NCC2=CC=C(C=C2)S(=O)(=O)C)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,59.2,IC50,=,59200,nM,
26,520013929,176209880,CC1=C(C=C(C=C1)NCC2=CC=C(S2)C(=O)O)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,10.4,IC50,=,10400,nM,
27,520013935,176209878,CC1=C(C=C(C=C1)NCC2=CC=C(O2)C(=O)O)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,14.4,IC50,=,14400,nM,
28,520013957,177374131,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC=CC4=CC=CC=C43)NCC5=CC=C(C=C5)C(=O)O,Active,,,,0.2,IC50,=,200,nM,
29,520014193,177374137,CC(C1=CC=CC2=CC=CC=C21)C3=NOC(=N3)C4=CC=C(C=C4)C5=CC=C(S5)C(=O)O,Active,,,,2.1,IC50,=,2100,nM,
30,520014221,176209852,CC1=C(C=C(C=C1)NCC2=CC=C(C=C2)O)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,176.5,IC50,=,176500,nM,Outside typical range
31,520014251,177374138,CC(C1=CC=CC2=CC=CC=C21)C3=NC=C(O3)C4=CC=C(C=C4)C5=CC=C(S5)C#N,Unspecified,,,,20.8,IC50,=,20800,nM,
32,520014315,177374145,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C3=CC=CC=C3)O)NCC4=CC=C(S4)C(=O)O,Unspecified,,,,435.4,IC50,=,435400,nM,Outside typical range
33,520014334,177374147,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC=C(C=C3)N4CC5=CC=CC=C5C4=O)NCC6=CC=C(S6)C(=O)O,Active,,,,3.9,IC50,=,3900,nM,
34,520014355,177374152,CC1=C(C=C(C=C1)C2=NOC(=N2)[C@@H](C)C3=CC(=C(C=C3)C4=CC=CC=C4)F)NCC5=CC=C(S5)C(=O)O,Active,,,,3.4,IC50,=,3400,nM,
35,520014365,176655313,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC=C(C=C4)NCC5=CC=C(C=C5)C(=O)O,Unspecified,,,,50.2,IC50,=,50200,nM,
36,520014374,176209897,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC(=CC=C4)NCC5=CC=C(S5)C(=O)O,Active,,,,7.6,IC50,=,7600,nM,
37,520014462,176209889,CC1=C(C=C(C=C1)NC2=CC=C(C=C2)C(=O)OC)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,70.9,IC50,=,70900,nM,
38,520014507,176209884,CC1=C(C=C(C=C1)NC2CCCC(C2)C(=O)O)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,35.1,IC50,=,35100,nM,
39,520014581,176655309,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC=C(C=C4)N(C)CC5=CC=C(S5)C(=O)O,Active,,,,4,IC50,=,4000,nM,
40,520014583,176209885,CC1=C(C=C(C=C1)NC2CCCCC2)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,100.6,IC50,=,100600,nM,Outside typical range
41,520014584,176209888,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC(=C(C=C4)OC)NCC5=CC=C(S5)C(=O)O,Active,,,,1.3,IC50,=,1300,nM,
42,520014741,176209846,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC=CC4=CC=CC=C43)NCC5=CC=C(S5)C(=O)O,Active,,,,0.1,IC50,=,100,nM,
43,520014760,176209842,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC(=CC(=C4)NCC5=CC=C(C=C5)C(=O)O)C(F)(F)F,Active,,,,0.2,IC50,=,200,nM,
44,520014787,176209821,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC=C(C=C4)NCC5=CC=C(S5)C(=O)O,Active,,,,0.2,IC50,=,200,nM,
45,520014806,177374148,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC4=C(C=C3)C=C(C=C4)OC)NCC5=CC=C(S5)C(=O)O,Active,,,,5.9,IC50,=,5900,nM,
46,520014824,176142830,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC=C(C=C3)CC(C)C)NCC4=CC=C(S4)C(=O)O,Active,,,,3.6,IC50,=,3600,nM,
47,520014880,176142820,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC(=CC=C3)OC4=CC=CC=C4)NCC5=CC=C(S5)C(=O)O,Active,,,,4.4,IC50,=,4400,nM,
48,520014886,176142818,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC=CC(=C3)C4=CC=CC=C4)NCC5=CC=C(S5)C(=O)O,Active,,,,4.3,IC50,=,4300,nM,
49,520015016,177374129,CC1=C(C=C(C=C1)NCC(C)(C)C)C2=NOC(=N2)C(C)C3=CC=CC4=CC=CC=C43,Unspecified,,,,200,IC50,>,200000,nM,Outside typical range
50,520015095,177374130,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=C(C=CC(=C4)NCC5=CC=C(C=C5)C(=O)O)Br,Active,,,,2.1,IC50,=,2100,nM,
51,520015106,177374134,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC=C(C=C4)C5=CC=C(S5)C#N,Active,,,,0.6,IC50,=,600,nM,
52,520015111,177374140,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)(C)C3=CC=C(C=C3)C4=CC=CC=C4)NCC5=CC=C(S5)C(=O)O,Unspecified,,,,35.4,IC50,=,35400,nM,
53,520015253,177374133,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC=C(C=C4)C5=CC=C(S5)C(=O)O,Active,,,,1.8,IC50,=,1800,nM,
54,520015282,176209820,CC(C1=CC=CC2=CC=CC=C21)C3=NC(=NO3)C4=CC(=CC(=C4)NCC5=CC=C(S5)C(=O)O)C(F)(F)F,Active,,,,0.1,IC50,=,100,nM,
55,520018005,172638498,CC1=C(C=C(C=C1)C2=NOC(=N2)C(C)C3=CC(=C(C=C3)C4=CC=CC=C4)F)NCC5=CC=C(S5)C(=O)O,Active,,,,1,IC50,=,1000,nM,
56,520027958,176209849,CC1=C(C=C(C=C1)NC2CCC(CC2)C#N)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,200,IC50,>,200000,nM,Outside typical range
57,520039314,177374149,CC1=C(C=C(C=C1)C2=NOC(=N2)[C@H](C)C3=CC4=C(C=C3)C=C(C=C4)OC)NCC5=CC=C(S5)C(=O)O,Unspecified,,,,10.5,IC50,=,10500,nM,
58,520054066,176209858,CC1=C(C=C(C=C1)NC2CCC(CC2)C(=O)O)C3=NOC(=N3)C(C)C4=CC=CC5=CC=CC=C54,Unspecified,,,,22.7,IC50,=,22700,nM,
59,520063440,177374142,CC1=C(C=C(C=C1)C2=NOC(=N2)C3=CC=CC=C3)NCC4=CC=C(S4)C(=O)O,Unspecified,,,,59,IC50,=,59000,nM,
