PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
28,103683969,10047612,CC1=C2CC[C@@H](C[C@@H](C2=CC=C1)O)CN3CCC(CC3)C4=C(C=CC=C4Cl)Cl,Active,,,,3.67,CC50,=,3670,nM,3.67 ± 3.21
29,103689473,104827,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.O.O.O.[Cl-],Active,,,,7.25,CC50,=,7250,nM,7.25 ± 2.93
30,103691394,1712095,CCOC1=C(C=C(C=C1)/C=C\2/C3=CC(=C(C=C3CCN2)OCC)OCC)OCC,Active,,,,9,CC50,=,9000,nM,9 ± 0.96
31,103744991,22049997,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,Unspecified,,,,19.97,CC50,=,19970,nM,19.97 ± 3.1
32,103770468,406563,CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,Active,,,,1.17,CC50,=,1170,nM,1.17 ± 0.43
33,103770819,9556529,C1=CC(=C(C=C1Cl)Cl)CO/N=C(\CN2C=CN=C2)/C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-],Unspecified,,,,26.36,CC50,=,26360,nM,26.36 ± 26.02
34,103770848,444025,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,Unspecified,,,,49.03,CC50,=,49030,nM,49.03 ± 45.94
35,104247904,656641,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,Unspecified,,,,10.3,CC50,=,10300,nM,10.3 ± 1.62
36,123093463,9889366,C[C@@H](CNS(=O)(=O)C(C)C)C1=CC=C(C=C1)C2=CC=C(C=C2)CCNS(=O)(=O)C,Active,,,,8.66,CC50,=,8660,nM,8.66 ± 1.75
37,124956564,11513676,CC[C@H]1C(=O)N([C@@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)C(C)C)CC)C)C,Unspecified,,,,20,CC50,>,20000,nM,> 20
38,136923685,11681588,C1CCC(CC1)N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F,Active,,,,8.24,CC50,=,8240,nM,8.24 ± 7.87
39,136937804,11167602,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,Active,,,,0.97,CC50,=,970,nM,0.97 ± 0.6
40,160681960,11978813,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4,Unspecified,,,,50.57,CC50,=,50570,nM,50.57 ± 68.65
41,160682508,5702159,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC.Cl,Unspecified,,,,11.04,CC50,=,11040,nM,11.04 ± 1.07
42,160682669,22324,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.O.[Cl-],Active,,,,0.66,CC50,=,660,nM,0.66 ± 0.05
43,160687891,121926,CCOC(=O)C1=NC=C2C(=C1COC)C3=C(N2)C=CC(=C3)OCC4=CC=CC=C4,Active,,,,0.91,CC50,=,910,nM,0.91 ± 0.13
44,160692474,9852519,C1CCC(CC1)N2CCN(CC2)C3=C(N=C(S3)NC(=O)C4=CC(=C(N=C4)N5CCC(CC5)C(=O)O)Cl)C6=CC(=CS6)Cl,Unspecified,,,,20.86,CC50,=,20860,nM,20.86 ± 29.46
45,160703517,9910986,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O.Cl,Active,,,,0.06,CC50,=,60,nM,0.06 ± 0
46,160703568,135413553,CCN=C1NC2=C(C=C(C=C2)Cl)C(O1)(C)C3=CC=CC=C3,Unspecified,,,,43.53,CC50,=,43530,nM,43.53 ± 38.68
47,160708511,11282283,C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6,Active,,,,0.06,CC50,=,60,nM,0.06 ± 0.01
48,160708744,24775005,C[C@@H]1CN(C[C@@H](O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F,Active,,,,2.26,CC50,=,2260,nM,2.26 ± 1.28
49,163314148,53469448,CN1C=C(C2=C(N=CN=C21)N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F,Unspecified,,,,70.35,CC50,=,70350,nM,70.35 ± 15.28
50,163315720,3823,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,Unspecified,,,,28.62,CC50,=,28620,nM,28.62 ± 4.97
51,163333106,4239764,C1C2CC3CC1CC(C2)C3N=C(N)NC4=CC=C(C=C4)I,Unspecified,,,,11.48,CC50,=,11480,nM,11.48 ± 9.83
52,164141656,11570805,CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N.CS(=O)(=O)O.CS(=O)(=O)O,Unspecified,,,,56.2,CC50,=,56200,nM,56.2 ± 9.79
53,164147217,66576990,C1CC2=CC=CC=C2[C@H]1NC3=C4C=CN(C4=NC=N3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N.Cl,Unspecified,,,,222.44,CC50,=,222440,nM,222.44 ± 332.15
54,174505180,5351307,C/C(=N\NC(=S)N1CCC1)/C2=CC=CC=N2,Active,,,,0.02,CC50,<,20,nM,<0.02
55,242179345,10223146,CC1=NN(C2=C1C(=CC(=N2)NNC(=O)NC3=CC(=NC(=C3)Cl)Cl)C(C)C)C,Unspecified,,,,16.45,CC50,=,16450,nM,16.45 ± 0.42
56,242361486,72331,CC(C)(CC[C@](CC(=O)OC)(C(=O)O[C@H]1[C@@H]2C3=CC4=C(C=C3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O)O,Active,,,,0.07,CC50,=,70,nM,0.07 ± 0.06
57,242584970,6918543,CS(=O)(=O)O.CS(=O)(=O)O.C=CCNC1=NC(=NC(=N1)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)NCC=C,Unspecified,,,,102.2,CC50,=,102200,nM,102.2 ± 73.63
58,242591399,46926973,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,Active,,,,7.61,CC50,=,7610,nM,7.61 ± 0.06
59,312365754,12761153,CCCC[C@]1(CC2=CC(=C(C(=C2C1=O)Cl)Cl)OCCCC(=O)O)C3CCCC3,Unspecified,,,,24.55,CC50,=,24550,nM,24.55 ± 11.69
60,318375450,58298316,CC(C)(C1=NC=C(C=C1)C2=CN=C3C(=N2)N(C(=O)CN3)C4CCC(CC4)OC)O,Active,,,,9.49,CC50,=,9490,nM,9.49 ± 2.55
61,336907714,25151352,C1=CC(=NC=C1CC2=CNC3=C2C=C(C=N3)Cl)NCC4=CN=C(C=C4)C(F)(F)F,Unspecified,,,,41.53,CC50,=,41530,nM,41.53 ± 32.45
62,374355250,5311180,CS(=O)(=O)O.CS(=O)(=O)O.C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,Unspecified,,,,20,CC50,>,20000,nM,> 20
63,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Unspecified,,,,2584.38,CC50,=,2.58438e+06,nM,2584.38 ± 4383.82
64,405270178,9864510,CCS(=O)(=O)N(CC1=CN=CC=C1)C2=CC=CC(=C2)C3=CC=C(C=C3)C#N,Unspecified,,,,13.4,CC50,=,13400,nM,13.4 ± 6.58
65,405270412,49806644,C1=CC2=C(C=C1OC(F)(F)F)NC(=N2)C3=NC=C(C=C3)OCCOCCOC4=CN=C(C=C4)C5=NC6=C(N5)C=C(C=C6)OC(F)(F)F,Active,,,,6.58,CC50,=,6580,nM,6.58 ± 9.76
66,405270614,4581100,CCCCCCCCCCCCCCCCCC[S+](CCC)C1=CC=CC=C1C(=O)OCC,Active,,,,0.89,CC50,=,890,nM,0.89 ± 0.83
67,461553357,6410104,CC1=C2C(=CC=C1)C3=C(N2)N=C(N=N3)N/N=C(\C)/C4=CC=CC=N4,Active,,,,0.06,CC50,=,60,nM,0.06 ± 0
