PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6,482049336,168270780,C1CC1N=C2C=C3C(=NC4=CC=CC=C4N3C5=CC=C(C=C5)Cl)C=C2NC6=CC=C(C=C6)Cl,Unspecified,,,,141,EC50,=,141000,nM,Outside typical range
7,482049629,168270980,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NCC5=CC=C(C=C5)Cl,Unspecified,,,,12.4,EC50,=,12400,nM,
8,482049888,168271160,COC1CCC(CC1)N=C2C=C3C(=NC4=CC=CC=C4N3C5=CN=C(C=C5)OC)C=C2NC6=CC=C(C=C6)F,Active,,,,10,EC50,<,10000,nM,
9,482050209,168271377,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=C(C=C(C=C5)OC)OC,Active,,,,10,EC50,<,10000,nM,
10,482052569,167732684,C1=CC=C(C=C1)NC2=CC3=NC4=CC=CC=C4N(C3=CC2=N)C5=CC=C(C=C5)Cl,Active,,,,10,EC50,<,10000,nM,
11,482053760,168273885,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CN=C(C=C5)OC,Unspecified,,,,153,EC50,=,153000,nM,Outside typical range
12,482057500,125273779,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=CC=C5,Unspecified,,,,40.9,EC50,=,40900,nM,
13,482058785,168277560,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=CC=C4)C=C1NCC5=CC=C(C=C5)F,Active,,,,10,EC50,<,10000,nM,
14,482058914,168277659,COC1=NC=C(C=C1)N2C3=CC=CC=C3N=C4C2=CC(=NC5CC5)C(=C4)NC6=CC=C(C=C6)F,Unspecified,,,,33.1,EC50,=,33100,nM,
15,482059271,168277936,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CN=C(C=C4)OC)C=C1NC5=CC=C(C=C5)OC,Active,,,,10,EC50,<,10000,nM,
16,482059331,168277974,COC1=CC=C(C=C1)NC2=CC3=NC4=CC=CC=C4N(C3=CC2=N)C5=CC=C(C=C5)Cl,Unspecified,,,,154,EC50,=,154000,nM,Outside typical range
17,482061581,168279623,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CN=C(C=C4)OC)C=C1NC5=CC=CC=C5,Active,,,,10,EC50,<,10000,nM,
18,482061766,168279752,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)F)C=C1NC5=CC=C(C=C5)Cl,Unspecified,,,,29.6,EC50,=,29600,nM,
19,482062890,168280577,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)F,Unspecified,,,,14.5,EC50,=,14500,nM,
20,482063840,168281264,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CN=C(C=C4)OC)C=C1NC5=CC(=CC=C5)F,Unspecified,,,,14.6,EC50,=,14600,nM,
21,482063896,168281309,CCCN=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)F,Unspecified,,,,10.3,EC50,=,10300,nM,
22,482064228,168281550,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)OC,Unspecified,,,,16.6,EC50,=,16600,nM,
23,482066455,634909,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)F)C=C1NC5=CC=C(C=C5)F,Unspecified,,,,18.1,EC50,=,18100,nM,
24,482066925,168283509,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CN=C(C=C4)OC)C=C1NC5=CC=C(C=C5)F,Active,,,,10,EC50,<,10000,nM,
25,482071115,168286534,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)OC(F)(F)F,Active,,,,9.98,EC50,=,9980,nM,
26,482076308,168290316,C1CC1N=C2C=C3C(=NC4=CC=CC=C4N3C5=CC=C(C=C5)Cl)C=C2NC6=CC=C(C=C6)F,Unspecified,,,,13.5,EC50,=,13500,nM,
27,482076613,168290531,CCCN=C1C=C2C(=NC3=CC=CC=C3N2C4=CN=C(C=C4)OC)C=C1NC5=CC=C(C=C5)F,Active,,,,10,EC50,<,10000,nM,
28,482078491,456266,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=CC=C4)C=C1NC5=CC=C(C=C5)Cl,Active,,,,10,EC50,<,10000,nM,
29,482080216,66805815,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=CC=C4)C=C1NC5=CN=C(C=C5)OC,Unspecified,,,,13.5,EC50,=,13500,nM,
30,482086939,168297151,COC1=CC(=C(C=C1)NC2=CC3=NC4=CC=CC=C4N(C3=CC2=N)C5=CC=C(C=C5)Cl)OC,Unspecified,,,,16.1,EC50,=,16100,nM,
31,482087749,168297629,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=CC=C4)C=C1NCC5=CC=CC=C5,Active,,,,10,EC50,<,10000,nM,
