PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
24,482063273,168280839,CCN(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)S(=O)(=O)C4=CC=CC=C4,Unspecified,,,Potential missing data,,IC50,,,,ND
25,482063743,168281191,C1=CC=C(C=C1)C(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,Potential missing data,,IC50,,,,ND
26,482063977,166595953,C1=CC(=CC=C1S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)Cl,Unspecified,,,,13.02,IC50,=,13020,nM,
27,482065173,166596392,C1=CC(=C(C=C1S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)Cl)Cl,Active,,,,0.482,IC50,=,482,nM,
28,482065907,166596032,CCN(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)S(=O)(=O)C4=CC(=C(C=C4)Br)[N+](=O)[O-],Active,,,,0.08,IC50,=,80,nM,
29,482066462,166595781,C1=CC(=C(C=C1S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)C#N)F,Active,,,,0.899,IC50,=,899,nM,
30,482070670,166596205,CCC1=C(C=C(C=C1)S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)[N+](=O)[O-],Active,,,,0.244,IC50,=,244,nM,
31,482071054,166596469,C1=CC(=CC(=C1)S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)C#N,Active,,,,5.3,IC50,=,5300,nM,
32,482071374,168286725,C1=CC(=C(C(=C1)S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)Cl)[N+](=O)[O-],Active,,,,2.1,IC50,=,2100,nM,
33,482076335,168290336,C1=CC(=CC(=C1)Cl)S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,Potential missing data,,IC50,,,,ND
34,482076810,166596378,CCN(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)S(=O)(=O)C4=CC=CC(=C4)C#N,Active,,,,0.96,IC50,=,960,nM,
35,482077150,166595638,COC1=C(C=CC(=C1)[N+](=O)[O-])S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Active,,,,5.1,IC50,=,5100,nM,
36,482079743,166595614,CCOC(=O)CCCCN(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)S(=O)(=O)C4=CC(=C(C=C4)OC)[N+](=O)[O-],Active,,,,0.114,IC50,=,114,nM,
37,482084162,166595801,CCN(C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)S(=O)(=O)C4=CC(=CC=C4)Cl,Active,,,,0.442,IC50,=,442,nM,
38,482086766,168297082,C1=CC(=C(C=C1C(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)[N+](=O)[O-])Cl,Unspecified,,,Potential missing data,,IC50,,,,ND
39,482087342,166596542,C1=CC(=C(C=C1S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)[N+](=O)[O-])Br,Active,,,,2.9,IC50,=,2900,nM,
40,482087521,166595574,C1=CC(=CC=C1[N+](=O)[O-])S(=O)(=O)NC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O,Unspecified,,,,14.1,IC50,=,14100,nM,
