PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
34,123087665,26964,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,Active,,,,0.1824,IC50 relative,=,0.1824,uM,Active
35,123088030,1180676,CN1CCN(CC1)C2=C(C(=O)N(C2=O)C3=CC(=C(C=C3)Cl)Cl)Cl,Active,,,,1.562,IC50 relative,=,1.562,uM,Active
36,123097243,1074953,C1COCCN1C2=C(C(=O)N(C2=O)C3=CC(=C(C=C3)Cl)Cl)Cl,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
37,124971573,16078986,C1=CC(=CC(=C1)N=C=S)NC(=S)NCCCCNC(=S)NC2=CC(=CC=C2)N=C=S,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
38,131275805,1510389,CC1=CC(=C(C=C1)C)N2C(=O)C3=C(S2)C=C(C=C3)F,Active,,,,0.02,IC50 relative,<,0.02,uM,Active
39,131277728,935415,CC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,Active,,,,0.02,IC50 relative,<,0.02,uM,Active
40,136943191,1570,C1=CC(=S)N(C=C1)O,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
41,136943198,9798923,CN(C)C1=CC(=C(C(=C1)OC)O)CN(C)CCC2=CC=C(C=C2)[N+](=O)[O-],Inactive,,,,20,IC50 relative,>,20,uM,Inactive
42,136943693,2733079,CC1=CC=C(C=C1)N2C(=O)N(C(=O)S2)CC3=CC=C(C=C3)F,Active,,,,0.1481,IC50 relative,=,0.1481,uM,Active
43,174502111,135635230,CC1=CC(=C(C=C1C)[N+](=O)[O-])C2=CC=C(O2)/C=C/3\C(=O)NC(=NC4=CC(=C(C=C4)Cl)C(=O)O)S3,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
44,194142947,774382,C1=CC=C(C(=C1)C2=NNC(=S)O2)Cl,Inactive,,,,7.714,IC50 relative,=,7.714,uM,Inactive
45,194146192,25142799,C1=CC=C2C(=C1)C=CC(=N2)/C=C/C(=O)C3=CC=NC=C3,Active,,,,0.191,IC50 relative,=,0.191,uM,Active
46,242084471,3938248,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=S)N,Active,,,,1.451,IC50 relative,=,1.451,uM,Active
47,242152075,5040456,CN(C)S(=O)(=O)C1=CC=CC(=C1)N2C(=O)C3=CC=CC=C3S2,Active,,,,0.02,IC50 relative,<,0.02,uM,Active
48,242200961,728720,C1CC2=CC=CC=C2N(C1)C(=S)NC(=O)C3=CC=CC=C3,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
49,242206191,2907339,CCOC1=C(C=CC(=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=NC=CC(=C4)C)OC,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
50,242216643,744304,COC1=CC2=C(C=C1)NC3=C2NC=NC3=S,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
51,242229259,3384730,CCN1CCN(CC1)C(C2=CC=C(C=C2)C(F)(F)F)C3=C(C4=C(C=CC=N4)C=C3)O,Active,,,,1.336,IC50 relative,=,1.336,uM,Active
52,242244438,2891495,C1COCCN1C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=C(C=C3)Cl,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
53,242309391,665603,COC1=CC2=C(C=C1)NC(=S)N2,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
54,242401022,2886035,CC1=CC(=CC(=C1)N2C(=O)CC(C2=O)SC3=NC=NN3)C,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
55,242431156,2381612,CCN(CC)S(=O)(=O)C1=CC=CC(=C1)N2C(=O)C3=CC=CC=C3S2,Active,,,,0.02,IC50 relative,<,0.02,uM,Active
56,242572155,32343,C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)[O-])I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)[O-].[Na+].[Na+],Inactive,,,,20,IC50 relative,>,20,uM,Inactive
57,318423664,59599728,CN1CCN(CC1)C(=O)C2=CC=C(S2)C3=CC4=C(C=C3)C(=C(C=C4)O)C=O,Inactive,,,,5.648,IC50 relative,=,5.648,uM,Inactive
58,336868601,71565985,CC1=C(C=NN1CC23CC4CC(C2)CC(C4)C3)C5=C(N=C(C=C5)N6CCC7=C(C6)C(=CC=C7)C(=O)NC8=NC9=CC=CC=C9S8)C(=O)O,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
59,336899369,2725942,C1COCCN1C(C2=CC=C(C=C2)C(F)(F)F)C3=CC4=C(C=C3O)OCO4,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
60,374263412,23684923,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC(F)F)OC.O.[Na+],Inactive,,,,20,IC50 relative,>,20,uM,Inactive
61,374333838,2308652,CCCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C#N)NC(=O)C4=CC=CS4,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
62,374336362,16760394,CC(C)[C@@H](C(=O)N[C@@H](CC(=O)OC)C(=O)CF)NC(=O)[C@H](CCC(=O)OC)NC(=O)[C@H](CC(=O)OC)NC(=O)OCC1=CC=CC=C1,Active,,,,0.02,IC50 relative,<,0.02,uM,Active
63,494418011,16211947,C1=CC2=C(C=CC(=C2N=C1)O)N.Cl.Cl,Inactive,,,,20,IC50 relative,>,20,uM,Inactive
64,494418033,13710524,C1=CC(=C(C=C1C(=C2C=CC(=O)C(=C2)C(=O)O)C3=CC(=C(C=C3)O)C(=O)O)C(=O)O)O.N.N.N,Active,,,,1.745,IC50 relative,=,1.745,uM,Active
