PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
21,164139652,71508793,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC=CS2)NC(=O)[C@H](C(C)C)NC(=O)OC3=CC=CC=C3,Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
22,164139653,71508794,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC=CS2)NC(=O)[C@H](C(C)C)NC(=O)OCC(C)C,Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
23,164142454,71508221,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)[C@H](C(C)C)NC(=O)COC4=CC=CC(=C4)OC,Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
24,164142455,71508284,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)[C@H](C(C)C)NC(=O)COC4=CC=C(C=C4)[N+](=O)[O-],Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
25,164145263,71508224,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)[C@H](C(C)C)NC(=O)COC4=CC=CC(=C4)N(C)C,Active,,,,0.003,Ki,=,3,nM,
26,164145264,71508283,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)[C@H](C(C)C)NC(=O)COC4=CC=C(C=C4)C(=O)O,Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
27,164148016,71508492,CC1=CN=C(S1)C(=O)[C@H](C[C@@H]2CCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)COC3=CC=CC(=C3)N(C)C,Active,,,,0.33,Ki,=,330,nM,
28,164148058,71508834,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC=CS2)NC(=O)[C@H](C(C)C)NC(=O)OCC(C)(C)C,Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
29,164148059,71508835,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC=CS2)NC(=O)[C@H](C(C)C)NC(=O)CCC3=CC=CC=C3,Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
30,164148060,71508837,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC=CS2)NC(=O)[C@H](C(C)C)NC(=O)COC3=CC=CC=C3,Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
31,164148061,71508885,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)[C@H](C(C)C)NC(=O)COC4=CC=CC=C4OC,Inconclusive,,,Potential missing data,,Ki,,,,Not Determined
