PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6,103489099,2744846,CC1=NC(=CS1)C2=NC(=CS2)C3=NC(=NC=C3)SCC(=O)NC4=CC=C(C=C4)Cl,Unspecified,,,,14,IC50,=,14000,nM,
7,103489264,135411083,COC1=CC=CC(=C1)C2=C(C(=O)NC(=N2)SCC(=O)NC3=CC=C(C=C3)S(=O)(=O)N)C#N,Unspecified,,,,40.738,IC50,=,40738,nM,
8,103489264,135411083,COC1=CC=CC(=C1)C2=C(C(=O)NC(=N2)SCC(=O)NC3=CC=C(C=C3)S(=O)(=O)N)C#N,Unspecified,,,,40,IC50,=,40000,nM,
9,103489265,135411084,CC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2)C#N)C3=CC(=CC=C3)OC,Unspecified,,,,60.256,IC50,=,60256,nM,
10,103489265,135411084,CC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2)C#N)C3=CC(=CC=C3)OC,Unspecified,,,,60,IC50,=,60000,nM,
11,103489355,135411089,CC(C(=O)NC1=CC=C(C=C1)Cl)SC2=NC(=C(C(=O)N2)C#N)C3=CC=CC=C3,Unspecified,,,,301.995,IC50,=,301995,nM,Outside typical range
12,103489355,135411089,CC(C(=O)NC1=CC=C(C=C1)Cl)SC2=NC(=C(C(=O)N2)C#N)C3=CC=CC=C3,Unspecified,,,,300,IC50,=,300000,nM,Outside typical range
13,103489366,135411090,CC(C)(C)C1=CC=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2)C#N)C3CCCCC3,Unspecified,,,,354.813,IC50,=,354813,nM,Outside typical range
14,103489366,135411090,CC(C)(C)C1=CC=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2)C#N)C3CCCCC3,Unspecified,,,,350,IC50,=,350000,nM,Outside typical range
15,103489367,2823615,CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NC=CC(=N2)C3=CC=C(C=C3)OC,Unspecified,,,,407.38,IC50,=,407380,nM,Outside typical range
16,103489367,2823615,CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NC=CC(=N2)C3=CC=C(C=C3)OC,Unspecified,,,,400,IC50,=,400000,nM,Outside typical range
17,103489395,135419065,CCCCC1=CC(=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2)C#N)C3CCCCC3)C,Unspecified,,,,204.174,IC50,=,204174,nM,Outside typical range
18,103489395,135419065,CCCCC1=CC(=C(C=C1)NC(=O)CSC2=NC(=C(C(=O)N2)C#N)C3CCCCC3)C,Unspecified,,,,200,IC50,=,200000,nM,Outside typical range
19,103489416,135408428,CC1=CC(=O)NC(=N1)SCC(=O)NC2=C(C=CC(=C2)Cl)OC3=CC=CC=C3,Unspecified,,,,100,IC50,=,100000,nM,
20,103489416,135408428,CC1=CC(=O)NC(=N1)SCC(=O)NC2=C(C=CC(=C2)Cl)OC3=CC=CC=C3,Unspecified,,,,100,IC50,=,100000,nM,
21,103489464,135410963,CC1=CC(=O)NC(=N1)SCC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)Cl,Unspecified,,,,204.174,IC50,=,204174,nM,Outside typical range
22,103489464,135410963,CC1=CC(=O)NC(=N1)SCC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)Cl,Unspecified,,,,200,IC50,=,200000,nM,Outside typical range
23,103489473,135427623,COC1=CC=CC(=C1)C2=C(C(=O)NC(=N2)SCC(=O)NC3=CC=C(C=C3)[N+](=O)[O-])C#N,Unspecified,,,,301.995,IC50,=,301995,nM,Outside typical range
24,103489473,135427623,COC1=CC=CC(=C1)C2=C(C(=O)NC(=N2)SCC(=O)NC3=CC=C(C=C3)[N+](=O)[O-])C#N,Unspecified,,,,300,IC50,=,300000,nM,Outside typical range
25,103489476,2745617,C1=CC=C(C=C1)C2=NOC(=C2)C3=NC(=NC=C3)SCC(=O)NC4=CC=C(C=C4)Cl,Unspecified,,,,15.1356,IC50,=,15135.6,nM,
26,103489476,2745617,C1=CC=C(C=C1)C2=NOC(=C2)C3=NC(=NC=C3)SCC(=O)NC4=CC=C(C=C4)Cl,Unspecified,,,,15,IC50,=,15000,nM,
27,103489477,135442547,CCCC1=CC(=O)NC(=N1)SCC(=O)NC2=CC=C(C=C2)Cl,Unspecified,,,,30.1995,IC50,=,30199.5,nM,
28,103489477,135442547,CCCC1=CC(=O)NC(=N1)SCC(=O)NC2=CC=C(C=C2)Cl,Unspecified,,,,30,IC50,=,30000,nM,
29,103489489,2744870,CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NC=CC(=N2)C3=CSC(=N3)COC4=CC=CC=C4Cl,Unspecified,,,,204.174,IC50,=,204174,nM,Outside typical range
30,103489489,2744870,CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NC=CC(=N2)C3=CSC(=N3)COC4=CC=CC=C4Cl,Unspecified,,,,200,IC50,=,200000,nM,Outside typical range
31,103489513,135411086,COC(C1=CC(=O)NC(=N1)SCC(=O)NC2=CC=C(C=C2)C(F)(F)F)OC,Unspecified,,,,204.174,IC50,=,204174,nM,Outside typical range
32,103489513,135411086,COC(C1=CC(=O)NC(=N1)SCC(=O)NC2=CC=C(C=C2)C(F)(F)F)OC,Unspecified,,,,200,IC50,=,200000,nM,Outside typical range
33,103489524,2744814,C1=CC=C(C=C1)C2=NC(=CS2)C3=NC(=NC=C3)SCC(=O)NC4=CC(=CC(=C4)Cl)Cl,Active,,,,3.01995,IC50,=,3019.95,nM,
34,103489524,2744814,C1=CC=C(C=C1)C2=NC(=CS2)C3=NC(=NC=C3)SCC(=O)NC4=CC(=CC(=C4)Cl)Cl,Active,,,,3,IC50,=,3000,nM,
35,103489527,2810524,CCOC(=O)C1=CN=C(N=C1N)SCC(=O)NC2=CC=C(C=C2)[N+](=O)[O-],Unspecified,,,,251.189,IC50,=,251189,nM,Outside typical range
36,103489527,2810524,CCOC(=O)C1=CN=C(N=C1N)SCC(=O)NC2=CC=C(C=C2)[N+](=O)[O-],Unspecified,,,,250,IC50,=,250000,nM,Outside typical range
37,103489803,2811874,CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NC=CC(=N2)C3=CC=CS3,Unspecified,,,,40.738,IC50,=,40738,nM,
38,103489803,2811874,CC(C)C1=CC=C(C=C1)NC(=O)CSC2=NC=CC(=N2)C3=CC=CS3,Unspecified,,,,40,IC50,=,40000,nM,
39,103489804,135410958,COC1=C(C=C(C=C1)NC(=O)CSC2=NC(=CC(=O)N2)C3=CC=CC=C3)OC,Unspecified,,,,45.7088,IC50,=,45708.8,nM,
40,103489804,135410958,COC1=C(C=C(C=C1)NC(=O)CSC2=NC(=CC(=O)N2)C3=CC=CC=C3)OC,Unspecified,,,,45,IC50,=,45000,nM,
41,103489838,136106200,CCC(C(=O)NC1=CC=C(C=C1)C(=O)C)SC2=NC(=C(C(=O)N2)C#N)C3=CC(=CC=C3)OC,Unspecified,,,,60.256,IC50,=,60256,nM,
42,103489838,136106200,CCC(C(=O)NC1=CC=C(C=C1)C(=O)C)SC2=NC(=C(C(=O)N2)C#N)C3=CC(=CC=C3)OC,Unspecified,,,,60,IC50,=,60000,nM,
43,103489921,135411087,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)SCC(=O)NC3=CC=CC(=C3)C(F)(F)F)C#N,Unspecified,,,,204.174,IC50,=,204174,nM,Outside typical range
44,103489921,135411087,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)SCC(=O)NC3=CC=CC(=C3)C(F)(F)F)C#N,Unspecified,,,,200,IC50,=,200000,nM,Outside typical range
45,103489962,2918713,CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)SC3=NC(=CC(=N3)C)C,Unspecified,,,,301.995,IC50,=,301995,nM,Outside typical range
46,103489962,2918713,CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)SC3=NC(=CC(=N3)C)C,Unspecified,,,,300,IC50,=,300000,nM,Outside typical range
47,103489963,1342108,CC1=CC(=NC(=N1)SCC(=O)NC2=C(C=C(C=C2)Cl)F)C(F)(F)F,Unspecified,,,,501.187,IC50,=,501187,nM,Outside typical range
48,103489963,1342108,CC1=CC(=NC(=N1)SCC(=O)NC2=C(C=C(C=C2)Cl)F)C(F)(F)F,Unspecified,,,,500,IC50,=,500000,nM,Outside typical range
49,103489964,135411091,CC1=C(N=C(NC1=O)SCC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C,Unspecified,,,,1000,IC50,>,1e+06,nM,Outside typical range
50,103489964,135411091,CC1=C(N=C(NC1=O)SCC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C,Unspecified,,,,1000,IC50,>,1e+06,nM,Outside typical range
51,103490099,2820914,CC1=CSC(=N1)C2=C(C(=C(S2)SC)C3=NC(=NC=C3)SCC(=O)NC4=CC=CC=C4Cl)C,Unspecified,,,,12.0226,IC50,=,12022.6,nM,
52,103490099,2820914,CC1=CSC(=N1)C2=C(C(=C(S2)SC)C3=NC(=NC=C3)SCC(=O)NC4=CC=CC=C4Cl)C,Unspecified,,,,12,IC50,=,12000,nM,
53,103490131,2745640,C1=CC(=CC=C1C(F)(F)F)NC(=O)CSC2=NC=CC(=N2)C3=CC(=NO3)C4=C(C=C(C=C4)Cl)Cl,Unspecified,,,,15.1356,IC50,=,15135.6,nM,
54,103490131,2745640,C1=CC(=CC=C1C(F)(F)F)NC(=O)CSC2=NC=CC(=N2)C3=CC(=NO3)C4=C(C=C(C=C4)Cl)Cl,Unspecified,,,,15,IC50,=,15000,nM,
55,103490132,2745653,C1=CC=C(C(=C1)C2=NOC(=C2)C3=NC(=NC=C3)SCC(=O)NC4=CC=C(C=C4)Cl)Cl,Unspecified,,,,15.1356,IC50,=,15135.6,nM,
56,103490132,2745653,C1=CC=C(C(=C1)C2=NOC(=C2)C3=NC(=NC=C3)SCC(=O)NC4=CC=C(C=C4)Cl)Cl,Unspecified,,,,15,IC50,=,15000,nM,
