PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
8,475979709,166626129,CC12CN(CC(C1=O)(CN(C2)C(=O)C#C)C)C(=O)C#C,Active,,,,5.5,IC50,=,5500,nM,
9,475980067,27378854,CC12CC(CN(C1)C(=O)C=C)(CN(C2)C(=O)C=C)C,Unspecified,,,,99.6,IC50,=,99600,nM,
10,475980825,768164,CC12CNCC(C1=O)(CNC2)C,Active,,,,2.6,IC50,=,2600,nM,
11,475980925,166626742,CCOC(=O)C1=CC(=NN1)N2C=C(N=N2)CN3CC4(CN(CC(C3)(C4=O)C)CC5=CN(N=N5)C6=NNC(=C6)C(=O)OCC)C,Unspecified,,,,13.6,IC50,=,13600,nM,
12,475980926,166626743,CC12CN(CC(C1=O)(CN(C2)C(=O)C3=NN(C4=C3CC5=CC=CC=C54)C)C)C(=O)C6=NN(C7=C6CC8=CC=CC=C87)C,Unspecified,,,,13,IC50,=,13000,nM,
13,475983334,166627946,CC12CN(CC(C1=O)(CN(C2)CC3=CN(N=N3)CCNC(=O)OC(C)(C)C)C)CC4=CN(N=N4)CCNC(=O)OC(C)(C)C,Active,,,,0.83,IC50,=,830,nM,
14,475984206,166628390,CC12CN(CC(C1=O)(CN(C2)C(=O)C3=NN(C(=C3)C4=CC=CC=C4)C5=CC=CC=C5)C)C(=O)C6=NN(C(=C6)C7=CC=CC=C7)C8=CC=CC=C8,Active,,,,1.4,IC50,=,1400,nM,
15,475985365,166628997,CC12CN(CC(C1=O)(CN(C2)CC3=CN(N=N3)CC4=CC=CC=C4)C)CC5=CN(N=N5)CC6=CC=CC=C6,Active,,,,2.2,IC50,=,2200,nM,
16,475985478,166629059,CC12CN(CC(C1=O)(CN(C2)CCN(C(=O)O)C(=O)O)C)CCN(CC(=O)O)CC(=O)O,Unspecified,,,,33.7,IC50,=,33700,nM,
17,475986190,166629411,CC12CN(CC(C1=O)(CN(C2)CC3=CN(N=N3)CC(=O)OC(C)(C)C)C)CC4=CN(N=N4)CC(=O)OC(C)(C)C,Active,,,,2.02,IC50,=,2020,nM,
18,475987520,570145,CC12CN(CC(C1=O)(CN(C2)C(=O)C3=CC=CC=C3)C)C(=O)C4=CC=CC=C4,Active,,,,3.3,IC50,=,3300,nM,
19,475990776,166631680,CC12C(=O)C(CN(C1)C(=O)/C=C/C3=CC=CC=C3)(CN(C2)C(=O)/C=C/C4=CC=CC=C4)C,Active,,,,4.8,IC50,=,4800,nM,
20,475991356,145994979,CC12CN(CC(C1=O)(CN(C2)CC#C)C)CC#C,Active,,,,8.8,IC50,=,8800,nM,
21,475991825,166632189,CC12CN(CC(C1=O)(CN(C2)C(=O)C3=NN(C(=C3)C4=CC=CC=C4)C)C)C(=O)C5=NN(C(=C5)C6=CC=CC=C6)C,Active,,,,1.45,IC50,=,1450,nM,
22,475992942,166632740,CC12CN(CC(C1)(CN(C2)C(=O)/C=C/C3=CC=CC=C3)C)C(=O)/C=C/C4=CC=CC=C4,Unspecified,,,,46.6,IC50,=,46600,nM,
23,475993573,166633039,CC12CN(CC(C1=O)(CN(C2)C(=O)C3=NN(C(=C3)C4=CC=CS4)C)C)C(=O)C5=NN(C(=C5)C6=CC=CS6)C,Active,,,,4.99,IC50,=,4990,nM,
24,475995401,166633953,CC12CN(CC(C1=O)(CN(C2)C(=O)C3=NN(C4=C3CCC5=CC=CC=C54)C)C)C(=O)C6=NN(C7=C6CCC8=CC=CC=C87)C,Active,,,,0.75,IC50,=,750,nM,
25,475997957,166635232,CC1=NOC(=C1)CN2CC3(CN(CC(C2)(C3=O)C)CC4=CC(=NO4)C)C,Active,,,,5.2,IC50,=,5200,nM,
26,475998432,166635475,CC12CN(CC(C1=O)(CN(C2)C(=O)OC(C)(C)C)C)C(=O)OC(C)(C)C,Active,,,,5.9,IC50,=,5900,nM,
27,475998496,166635505,CCOC(=O)C1=C(C=NN1)N2C=C(N=N2)CN3CC4(CN(CC(C3)(C4=O)C)CC5=CN(N=N5)C6=C(NN=C6)C(=O)OCC)C,Unspecified,,,,16.3,IC50,=,16300,nM,
28,475998868,4046044,CC12CN(CC(C1=O)(CN(C2)CC(=O)O)C)CC(=O)O,Active,,,,7.1,IC50,=,7100,nM,
