PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
25,520048678,171088253,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3=CC4=C(N3)C=C(C=C4)F)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,1.8,EC50,=,1800,nM,
26,520048745,171088269,CC1=CC(=CC=C1)[C@@H](C)C(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C3(C)C,Active,,,,0.17,EC50,=,170,nM,
27,520049015,171088231,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3=CC4=C(N3)C(=CC=C4)Cl)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.3,EC50,=,300,nM,
28,520049078,171088157,CC(C)C1=C2C=C(NC2=CC=C1)C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C4(C)C,Active,,,,0.37,EC50,=,370,nM,
29,520049542,171088242,CCC1=C2C=C(NC2=CC=C1)C(=O)N3C[C@H]4[C@@H]([C@H]3C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C4(C)C,Active,,,,0.63,EC50,=,630,nM,
30,520049571,171088300,CC1(C[C@H](N(C1)C(=O)C2=CC3=CC=CC=C3N2)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,7.1,EC50,=,7100,nM,
31,520049685,171088369,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)CCC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C,Active,,,,0.69,EC50,=,690,nM,
32,520049821,171088316,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3(CCCCC3)O)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,2.2,EC50,=,2200,nM,
33,520050050,171088322,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3(CC3)C4=CC(=CC=C4)Cl)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.09,EC50,=,90,nM,
34,520050109,171088343,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)CC3CCCCC3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.34,EC50,=,340,nM,
35,520050250,171088029,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3=CC4=C(N3)C=CC=C4F)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,1.8,EC50,=,1800,nM,
36,520050874,171088239,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)CC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C,Active,,,,1.1,EC50,=,1100,nM,
37,520051169,171088098,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3=CC4=C(N3)C(=CC=C4)C#N)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O)C,Active,,,,0.41,EC50,=,410,nM,
38,520051187,171088237,C1CCC(CC1)[C@@H]2C[C@H](N(C2)C(=O)C3=CC4=CC=CC=C4N3)C(=O)N[C@@H](C[C@@H]5CCNC5=O)C=O,Active,,,,0.77,EC50,=,770,nM,
39,520051278,171088221,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)C3CCCC3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
40,520052009,171088373,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@@H]2CC3(CC3)CN2C(=O)C4=CC5=CC=CC=C5N4,Active,,,,9.2,EC50,=,9200,nM,
