PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6,174514940,56973489,C1=CC=C(C=C1)C2=CC=C(C=C2)N(CC3=CSC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Unspecified,,,,16.82,IC50,=,16820,nM,
7,475978969,156027219,CC(C)CCN(C1=CC=C(C=C1)C2=CN=CC=C2)C(=O)CN3C4=CC=CC=C4N=N3,Active,,,,4.21,IC50,=,4210,nM,
8,475979251,156027221,C1CC(C1)CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Active,,,,0.78,IC50,=,780,nM,
9,475979454,156027225,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,Active,,,,0.25,IC50,=,250,nM,
10,475979773,156027234,COC1=C(C=CC(=C1)C2=CNN=C2)N(CC3=CC(=CC=C3)Cl)C(=O)CN4C5=CC=CC=C5N=N4,Active,,,,0.208,IC50,=,208,nM,
11,475979933,166626248,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=C(C=C3)Cl)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,Unspecified,,,,200,IC50,>,200000,nM,Outside typical range
12,475981651,156027232,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CNN=C5,Active,,,,0.334,IC50,=,334,nM,
13,475982623,156027215,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5=CC=CC=N5,Active,,,,0.9,IC50,=,900,nM,
14,475982636,156027226,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=C(C=C3)F)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,Active,,,,4.87,IC50,=,4870,nM,
15,475982688,156026028,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CC=CNC5=O,Active,,,,0.657,IC50,=,657,nM,
16,475982904,156027235,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CN=C(C=C4)C5=CNN=C5,Active,,,,0.336,IC50,=,336,nM,
17,475984408,156027222,C1CCC(C1)CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Active,,,,1,IC50,=,1000,nM,
18,475985786,166629211,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5=CC=CNC5=O,Active,,,,0.78,IC50,=,780,nM,
19,475988703,156027223,C1COCC1CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Unspecified,,,,20.5,IC50,=,20500,nM,
20,475991296,156027230,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CN=C3)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,Active,,,,0.37,IC50,=,370,nM,
21,475991667,156027213,CS(=O)(=O)NC1=CC=C(C=C1)N(CC2=CSC=C2)C(=O)CN3C4=CC=CC=C4N=N3,Active,,,,1.4,IC50,=,1400,nM,
22,475992007,156027227,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC(=C3)Cl)F)C4=CC=C(C=C4)C5=CN=CC=C5,Active,,,,0.074,IC50,=,74,nM,
23,475992403,156027217,CN1C=C(C=N1)C2=CC=C(C=C2)N(CC3=CSC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Unspecified,,,,22.78,IC50,=,22780,nM,
24,475992988,156027210,C1=CC=C(C=C1)N(CC2=CSC=C2)C(=O)CN3C4=CC=CC=C4N=N3,Unspecified,,,,19.73,IC50,=,19730,nM,
25,475993395,156027214,C1CC1S(=O)(=O)NC2=CC=C(C=C2)N(CC3=CSC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Active,,,,7.98,IC50,=,7980,nM,
26,475994143,156027211,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C(=O)N,Active,,,,0.38,IC50,=,380,nM,
27,475994661,156027212,C1CC1NC(=O)C2=CC=C(C=C2)N(CC3=CSC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Unspecified,,,,16.55,IC50,=,16550,nM,
28,475994921,156027236,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=NC=C(C=C4)C5=CNN=C5,Active,,,,0.214,IC50,=,214,nM,
29,475996926,156027218,CN1C=C(N=C1)C2=CC=C(C=C2)N(CC3=CSC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Unspecified,,,,11.31,IC50,=,11310,nM,
30,475996949,156026026,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5=CNN=C5,Active,,,,0.109,IC50,=,109,nM,
31,475997357,156027228,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC(=C3)Cl)Cl)C4=CC=C(C=C4)C5=CN=CC=C5,Active,,,,0.111,IC50,=,111,nM,
32,475997380,156027237,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC=C3)Cl)C4=CC=C(C=C4)C5=CN=CN5,Active,,,,0.019,IC50,=,19,nM,
33,475997619,156027220,C1CC1CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Active,,,,2.44,IC50,=,2440,nM,
34,475999078,156026027,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5=CN=CN5,Active,,,,0.148,IC50,=,148,nM,
35,475999824,156027224,C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=N3)C4=CC=C(C=C4)C5=CN=CC=C5,Active,,,,1.13,IC50,=,1130,nM,
36,475999918,166636204,COC1=C(C=CC(=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CN3C4=CC=CC=C4N=N3)C5=CNN=C5,Active,,,,0.206,IC50,=,206,nM,
37,476000447,156027229,CC1=CC(=CC(=C1)Cl)CN(C2=CC=C(C=C2)C3=CN=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,Active,,,,0.418,IC50,=,418,nM,
