PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6,242216898,4073193,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)CCC(=O)O,Unspecified,,,,47.863,IC50,=,47863,nM,
7,242290281,2932515,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)C3CC=CCC3C(=O)O,Unspecified,,,,14,IC50,=,14000,nM,
8,242290281,2932515,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)C3CC=CCC3C(=O)O,Unspecified,,,,14.1254,IC50,=,14125.4,nM,
9,520009775,1358942,COC(=O)C1=C(SC2=C1CCCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Unspecified,,,,19,IC50,=,19000,nM,
10,520009775,1358942,COC(=O)C1=C(SC2=C1CCCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Unspecified,,,,18.6209,IC50,=,18620.9,nM,
11,520041167,2165467,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Active,,,,6.3,IC50,=,6300,nM,
12,520041167,2165467,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Active,,,,6.30957,IC50,=,6309.57,nM,
13,520041167,2165467,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Unspecified,,,,12,IC50,=,12000,nM,
14,520041167,2165467,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Unspecified,,,,11.749,IC50,=,11749,nM,
15,520041360,4382087,COC(=O)C1=C(SC2=C1CCCCCC2)NC(=O)C3CC=CCC3C(=O)O,Unspecified,,,,15,IC50,=,15000,nM,
16,520041360,4382087,COC(=O)C1=C(SC2=C1CCCCCC2)NC(=O)C3CC=CCC3C(=O)O,Unspecified,,,,14.7911,IC50,=,14791.1,nM,
17,520041726,1358500,COC(=O)C1=C(SC2=C1CCCCCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Active,,,,7.8,IC50,=,7800,nM,
18,520041726,1358500,COC(=O)C1=C(SC2=C1CCCCCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Active,,,,7.76247,IC50,=,7762.47,nM,
19,520044132,4128481,COC(=O)C1=C(SC2=C1CCCC2)NC(=O)C3CC=CCC3C(=O)O,Unspecified,,,,28,IC50,=,28000,nM,
20,520044132,4128481,COC(=O)C1=C(SC2=C1CCCC2)NC(=O)C3CC=CCC3C(=O)O,Unspecified,,,,27.5423,IC50,=,27542.3,nM,
21,520045036,177653911,COC(=O)C1=C(SC2=C1CCCCCC2)NC(=O)C3=CC=CC=C3C(=O)O,Unspecified,,,,100,IC50,=,100000,nM,
22,520045036,177653911,COC(=O)C1=C(SC2=C1CCCCCC2)NC(=O)C3=CC=CC=C3C(=O)O,Unspecified,,,,104.713,IC50,=,104713,nM,Outside typical range
23,520045100,177653937,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)[C@@H]3[C@@H](C4CCC3C4)C(=O)O,Unspecified,,,,130,IC50,=,130000,nM,Outside typical range
24,520045100,177653937,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)[C@@H]3[C@@H](C4CCC3C4)C(=O)O,Unspecified,,,,128.825,IC50,=,128825,nM,Outside typical range
25,520045686,40435108,COC(=O)C1=C(SC2=C1CCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Unspecified,,,,22,IC50,=,22000,nM,
26,520045686,40435108,COC(=O)C1=C(SC2=C1CCC2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O,Unspecified,,,,21.8776,IC50,=,21877.6,nM,
27,520049346,177655844,CC(C)(C)C1CCC2=C(C1)C(=C(S2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O)C(=O)OC,Unspecified,,,,17,IC50,=,17000,nM,
28,520049346,177655844,CC(C)(C)C1CCC2=C(C1)C(=C(S2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O)C(=O)OC,Unspecified,,,,17.7828,IC50,=,17782.8,nM,
29,520049798,2165469,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)[C@@H]3CCCC[C@H]3C(=O)O,Active,,,,2.7,IC50,=,2700,nM,
30,520049798,2165469,COC(=O)C1=C(SC2=C1CCCCC2)NC(=O)[C@@H]3CCCC[C@H]3C(=O)O,Active,,,,2.75423,IC50,=,2754.23,nM,
31,520051362,177656767,CCC1CCC2=C(C1)C(=C(S2)NC(=O)[C@H]3CCCC[C@H]3C(=O)O)C(=O)OC,Unspecified,,,,100,IC50,>,100000,nM,
32,520052632,177657368,COC(=O)[C@@H]1CC=CC[C@@H]1C(=O)NC2=C(C3=C(S2)CCCCC3)C(=O)OC,Unspecified,,,,11,IC50,=,11000,nM,
33,520052632,177657368,COC(=O)[C@@H]1CC=CC[C@@H]1C(=O)NC2=C(C3=C(S2)CCCCC3)C(=O)OC,Unspecified,,,,10.7152,IC50,=,10715.2,nM,
34,520053381,1358501,COC(=O)C1=C(SC2=C1CCCCCC2)NC(=O)[C@@H]3CCCC[C@H]3C(=O)O,Active,,,,2.1,IC50,=,2100,nM,
35,520053381,1358501,COC(=O)C1=C(SC2=C1CCCCCC2)NC(=O)[C@@H]3CCCC[C@H]3C(=O)O,Active,,,,2.13796,IC50,=,2137.96,nM,
