PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
32,103592712,521106,C1=CC=C2C(=C1)C=CC(=C2SSC3=C(C=CC4=CC=CC=C43)O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
33,103597811,68635,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6.[Cl-],Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
34,103601611,9849425,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.OS(=O)(=O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
35,103624361,442514,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4O)O)O)O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
36,103640508,135413533,CN(C)CCNC1=NC2=C(C=CC(=C2)O)C3=C1C(=O)C4=CC=CC=C43,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
37,103646758,12928470,C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3.Br,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
38,103653784,11837140,C1=C(SC(=N1)SC2=NN=C(S2)N)[N+](=O)[O-],Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
39,103653878,2747117,C1COC2=C(O1)C=CC(=C2)N3C(=O)NN=C3SC4=NC=C(S4)[N+](=O)[O-],Active,,,,3.8,IC50,=,3800,nM,Ic50 Mers 3Cl-Pro
40,103701105,7347,CN(C)C(=S)SC(=S)N(C)C,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
41,103726749,3797,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3,Active,,,,8.1,IC50,=,8100,nM,Ic50 Mers 3Cl-Pro
42,103762022,85040,C1=CC(=NC=C1C(=O)O)SSC2=NC=C(C=C2)C(=O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
43,103770454,3005837,C1=CC(=S)N(C=C1)[O-].C1=CC(=S)N(C=C1)[O-].[Zn+2],Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
44,103770913,14720269,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC.[Na+],Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
45,103771056,2724354,[C@@H]([C@@H](C(=O)O)S)(C(=O)O)S,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
46,104234346,34359,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
47,123087665,26964,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
48,123097243,1074953,C1COCCN1C2=C(C(=O)N(C2=O)C3=CC(=C(C=C3)Cl)Cl)Cl,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
49,123100672,11957519,C1CC2=CC(=C(C=C2[C@@H]3[C@@H]1NCC4=CC=CC=C34)O)O.Cl,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
50,123100683,16219298,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)O)C)C.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
51,124965819,73343,C1CCN(C1)C(=S)S.N,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
52,136943693,2733079,CC1=CC=C(C=C1)N2C(=O)N(C(=O)S2)CC3=CC=C(C=C3)F,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
53,136944791,11427553,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,Active,,,,3.6,IC50,=,3600,nM,Ic50 Mers 3Cl-Pro
54,160671852,441244,C1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N.[Ag+],Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
55,160676883,9810709,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(/C(=N/NC(=O)CCCCCN6C(=O)C=CC6=O)/CO)O)N)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
56,160677187,2450,C(C(CO)([N+](=O)[O-])Br)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
57,160682527,72146,COC1=C(C=CC(=C1)C(=S)N2CCOCC2)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
58,160693324,636411,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=CC(=N3)OC,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
59,174500107,73111,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@@H]5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
60,174520461,,,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
61,242100320,682802,CN=C1N=C(N(S1)C2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
62,242184642,227681,CCC(=O)OCN1C(=O)C=CC1=O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
63,242277136,230748,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=C3C(=O)C=CC5=O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
64,242384689,7232,C1CCC(CC1)NSC2=NC3=CC=CC=C3S2,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
65,242481487,26436,CCOC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
66,242567599,5489012,C[C@@H]([C@@H](C1=CC=CC=C1)O)NCCC(=O)C2=CC(=CC=C2)OC.Cl,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
67,242567849,,,Active,,,,10,IC50,=,10000,nM,Ic50 Mers 3Cl-Pro
68,242590998,107882,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl.Cl,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
69,312364385,161557,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
70,312467935,59757974,CC(C)C1=NOC(=C1)CNC2=NC(=CC(=N2)N3CCN(CC3)C)NC4=NNC(=C4)C5CC5,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
71,312468007,11313622,C1=CC=C(C=C1)CN2C(=O)N(SC2=O)C3=CC=CC4=CC=CC=C43,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
72,312468007,11313622,C1=CC=C(C=C1)CN2C(=O)N(SC2=O)C3=CC=CC4=CC=CC=C43,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
73,336908578,,,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
74,405270174,5923508,C/C=C\1/C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
75,405270191,152256,C1=C(C(=C(C(=C1I)O)I)O)I,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
76,405270360,135398520,C1=C(C=C(C(=C1O)O)O)CNC(=S)/C=C/C2=CC(=C(C(=C2)Br)O)O,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
77,405270466,23384,C1=CC2=C(C=CC(=O)C2=O)C=C1Br,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
78,405270466,23384,C1=CC2=C(C=CC(=O)C2=O)C=C1Br,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
79,405270663,2817763,C1=C(C(=NC(=C1SC#N)N)N)SC#N,Active,,,,2.3,IC50,=,2300,nM,Ic50 Mers 3Cl-Pro
80,405270672,6918567,CC1=CC=CC=C1N(C)C(=O)C2=CC(=C(C=C2)S(=O)C3=NC=CS3)[N+](=O)[O-],Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
81,405275409,,,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
82,405276903,,,Unspecified,,,,10,IC50,>,10000,nM,Ic50 Mers 3Cl-Pro
83,482090996,,,Active,,,,10,IC50,=,10000,nM,Ic50 Mers 3Cl-Pro
84,494428864,3033924,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.O,Active,,,,7.6,IC50,=,7600,nM,Ic50 Mers 3Cl-Pro
