PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
24,504823614,172459683,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC(C)(C)OC2=CC(=CC=C2)F.[Na+],Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
25,504824083,172460020,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC(C)(C)SC2=CC=CC=C2.[Na+],Active,,,,0.01,EC50,=,10,nM,
26,504827068,172462084,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC(C)(C)SC2=CC=CC(=C2)F.[Na+],Active,,,,0.01,EC50,=,10,nM,
27,504827769,172462548,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC(C)(C)OC2=CC=C(C=C2)Cl.[Na+],Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
28,504827774,172462552,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCCSC2=CC=CC=C2.[Na+],Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
29,504829597,172463808,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC(C)(C)S(=O)C2=CC=CC=C2.[Na+],Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
30,504831126,172464875,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC(C)(C)SC2=CC=CC=C2,Active,,,,0.012,EC50,=,12,nM,
31,504831579,172465179,[2H]C([2H])(C(C)(C)SC1=CC=CC=C1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O,Active,,,,0.011,EC50,=,11,nM,
32,504832829,172466081,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC2CC2)NC(=O)OCC(C)(C)SC3=CC=CC=C3,Active,,,,0.05,EC50,=,50,nM,
33,504833306,172466443,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC(C)(C)OC2=CC=CC=C2,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
34,504833715,172466729,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC(C)(C)S(=O)(=O)C2=CC=CC=C2,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
35,504835444,172467953,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC(C)(C)SC2=CC=C(C=C2)F.[Na+],Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
36,504837373,172469321,[2H]C([2H])(C(C)(C)OC1=CC(=CC=C1)Cl)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O,Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
37,504838390,172470036,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)OCC(C)(C2=CC(=CC=C2)Cl)O,Active,,,,0.025,EC50,=,25,nM,
38,504838835,172470338,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC(C)(C)S(=O)(=O)C2=CC=CC=C2.[Na+],Inconclusive,,,Potential missing data,,EC50,,,,Not Determined
39,504840391,172471386,[2H]C([2H])(C(C)(C)SC1=CC=CC=C1)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(O)S(=O)(=O)[O-].[Na+],Active,,,,0.012,EC50,=,12,nM,
