SMILES,isStarter,molFormula,molWeight,numHeavyAtoms
CC(=O)Nc1ccc(C(O)=C2C=C(O)C(=O)O2)cc1,False,C13H11NO5,261.0637,19
CC(=O)Nc1ccc(C=C2C=C(O)C(=O)O2)cc1O,False,C13H11NO5,261.0637,19
CC(=O)Nc1ccc(C=C2C=C(O)C(=O)O2)c(O)c1,False,C13H11NO5,261.0637,19
CC(O)(C#N)Nc1ccc(C=C2C=C(O)C(=O)O2)cc1,False,C14H12N2O4,272.0797,20
CC(N)Nc1ccc(C=C2C=C(O)C(=O)O2)cc1,False,C13H14N2O3,246.1004,18
CC(=O)N(C(N)=O)c1ccc(C=C2C=C(O)C(=O)O2)cc1,False,C14H12N2O5,288.0746,21
O=C(CO)Nc1ccc(C=C2C=C(O)C(=O)O2)cc1,False,C13H11NO5,261.0637,19
COC(=O)Nc1ccc(C=C2C=C(O)C(=O)O2)cc1,False,C13H11NO5,261.0637,19
CC(=O)NC1=CC2OC2(C=C2C=C(O)C(=O)O2)C=C1,False,C13H11NO5,261.0637,19
CC(=O)NC1=CC=C(C=C2C=C(O)C(=O)O2)C2OC12,False,C13H11NO5,261.0637,19
CC(=O)NC12C=CC(C=C3C=C(O)C(=O)O3)=CC1O2,False,C13H11NO5,261.0637,19
CC(=O)OP(=O)(O)O,False,C2H5O5P,139.9875,8
CC(=O)Nc1ccc(C(O)C2C=C(O)C(=O)O2)cc1,False,C13H13NO5,263.0794,19
O=C1OC(=Cc2ccc(NC(O)CO)cc2)C=C1O,False,C13H13NO5,263.0794,19
O=C(CO)Nc1ccc(C=C2C=C(O)C(O)O2)cc1,False,C13H13NO5,263.0794,19
CC(=O)Nc1ccc(O)cc1,False,C8H9NO2,151.0633,11
CC(=O)Nc1ccc(CC(=O)C=C(O)C(=O)O)cc1,False,C13H13NO5,263.0794,19
O=CNc1ccc(C=C2C=C(O)C(=O)O2)cc1,False,C12H9NO4,231.0532,17
CC(=O)Nc1ccc(C=C2C=C(O)C(=O)O2)cc1C,False,C14H13NO4,259.0845,19
CC(=O)Nc1ccc(C=C2C=C(O)C(=O)O2)c(C)c1,False,C14H13NO4,259.0845,19
CC(=O)Nc1ccc(C(C)=C2C=C(O)C(=O)O2)cc1,False,C14H13NO4,259.0845,19
CC(=O)Nc1ccc(C=C2OC(=O)C(O)=C2C)cc1,False,C14H13NO4,259.0845,19
CC1=C(OC=O)C(=O)OC1=Cc1ccc(N)cc1,False,C13H11NO4,245.0688,18
CC(=C1C=C(OC=O)C(=O)O1)c1ccc(N)cc1,False,C13H11NO4,245.0688,18
Cc1cc(N)ccc1C=C1C=C(OC=O)C(=O)O1,False,C13H11NO4,245.0688,18
Cc1cc(C=C2C=C(OC=O)C(=O)O2)ccc1N,False,C13H11NO4,245.0688,18
CC1=Nc2ccc(cc2)C=C2C=C(O1)C(=O)O2,False,C13H9NO3,227.0582,17
CC(O)OC1=CC(=Cc2ccc(N)cc2)OC1=O,False,C13H13NO4,247.0845,18
CCOC1=CC(=Cc2ccc(N)cc2)OC1=O,False,C13H13NO3,231.0895,17
CCC(=O)OC1=CC(=Cc2ccc(N)cc2)OC1=O,False,C14H13NO4,259.0845,19
CC(=O)OC1=CC(=C(O)c2ccc(N)cc2)OC1=O,False,C13H11NO5,261.0637,19
CC(=O)OC1=CC(=Cc2ccc(N)cc2O)OC1=O,False,C13H11NO5,261.0637,19
CC(=O)OC1=CC(=Cc2ccc(N)c(O)c2)OC1=O,False,C13H11NO5,261.0637,19
CC(O)(C#N)OC1=CC(=Cc2ccc(N)cc2)OC1=O,False,C14H12N2O4,272.0797,20
CC(N)OC1=CC(=Cc2ccc(N)cc2)OC1=O,False,C13H14N2O3,246.1004,18
Nc1ccc(C=C2C=C(OC(=O)CO)C(=O)O2)cc1,False,C13H11NO5,261.0637,19
COC(=O)OC1=CC(=Cc2ccc(N)cc2)OC1=O,False,C13H11NO5,261.0637,19
CC(=O)OC1=CC(=CC2=CC3OC3(N)C=C2)OC1=O,False,C13H11NO5,261.0637,19
CC(=O)OC1=CC(=CC2=CC=C(N)C3OC23)OC1=O,False,C13H11NO5,261.0637,19
CC(=O)OC1=CC(=CC23C=CC(N)=CC2O3)OC1=O,False,C13H11NO5,261.0637,19
CC(=O)OC1=CC(C(O)c2ccc(N)cc2)OC1=O,False,C13H13NO5,263.0794,19
Nc1ccc(C=C2C=C(OC(O)CO)C(=O)O2)cc1,False,C13H13NO5,263.0794,19
Nc1ccc(C=C2C=C(OC(=O)CO)C(O)O2)cc1,False,C13H13NO5,263.0794,19
C=C1C=C(OC(C)=O)C(=O)O1,False,C7H6O4,154.0266,11
CC(=O)OC(=CC(=O)Cc1ccc(N)cc1)C(=O)O,False,C13H13NO5,263.0794,19
CC(=O)C1=CC(=Cc2ccc(N)cc2)OC1=O,False,C13H11NO3,229.0739,17
CC(=O)OC1=C(C)C(=Cc2ccc(N)cc2)OC1=O,False,C14H13NO4,259.0845,19
CC(=O)OC1=CC(=C(C)c2ccc(N)cc2)OC1=O,False,C14H13NO4,259.0845,19
CC(=O)OC1=CC(=Cc2ccc(N)cc2C)OC1=O,False,C14H13NO4,259.0845,19
CC(=O)OC1=CC(=Cc2ccc(N)c(C)c2)OC1=O,False,C14H13NO4,259.0845,19
Nc1cccc(C(C(=O)O)=C2C=C(O)C(=O)O2)c1,False,C12H9NO5,247.0481,18
Nc1ccc(C=C2OC(=O)C(O)=C2C(=O)O)cc1,False,C12H9NO5,247.0481,18
Nc1ccc(-c2c(O)c3oc2cc3O)cc1,False,C12H9NO3,215.0582,16
O=C1OC(=C2C(O)=Nc3ccc2cc3)C=C1O,False,C12H7NO4,229.0375,17
O=C(O)c1c2ccc(cc2)nc2oc1cc2O,False,C12H7NO4,229.0375,17
Nc1ccc2c(c1)OC(O)C2=C1C=C(O)C(=O)O1,False,C12H9NO5,247.0481,18
Nc1ccc2c(c1)OC1=CC(=C2C(O)O)OC1=O,False,C12H9NO5,247.0481,18
Nc1ccc(C2=C3OC(=O)C(O)=C3OC2O)cc1,False,C12H9NO5,247.0481,18
Nc1ccc(C(=C2OC(=O)C3=C2O3)C(O)O)cc1,False,C12H9NO5,247.0481,18
Nc1ccc2cc1OC(O)C2=C1C=C(O)C(=O)O1,False,C12H9NO5,247.0481,18
Nc1ccc2cc1OC1=CC(=C2C(O)O)OC1=O,False,C12H9NO5,247.0481,18
Nc1ccc(C(=C2C=C(O)C(=O)O2)C(O)O)cc1,False,C12H11NO5,249.0637,18
Nc1ccc(C(C=O)=C2C=C(O)C(=O)O2)cc1,False,C12H9NO4,231.0532,17
Nc1ccc(C(C(=O)O)C2C=C(O)C(=O)O2)cc1,False,C12H11NO5,249.0637,18
Nc1ccc(C(CO)=C2C=C(O)C(=O)O2)cc1,False,C12H11NO4,233.0688,17
COC(=O)C(=C1C=C(O)C(=O)O1)c1ccc(N)cc1,False,C13H11NO5,261.0637,19
N#CC(O)(O)C(=C1C=C(O)C(=O)O1)c1ccc(N)cc1,False,C13H10N2O5,274.059,20
Nc1ccc(C(C(=O)Cl)=C2C=C(O)C(=O)O2)cc1,False,C12H8ClNO4,265.0142,18
NC(=O)C(=C1C=C(O)C(=O)O1)c1ccc(N)cc1,False,C12H10N2O4,246.0641,18
N#CC(=C1C=C(O)C(=O)O1)c1ccc(N)cc1,False,C12H8N2O3,228.0535,17
Nc1ccc(C(C(=O)O)C2(N)C=C(O)C(=O)O2)cc1,False,C12H12N2O5,264.0746,19
Nc1ccc(C(=C2C=C(O)C(=O)O2)C(N)O)cc1,False,C12H12N2O4,248.0797,18
O=C(O)C=C1C=C(O)C(=O)O1,False,C6H4O5,156.0059,11
Nc1ccc(C(=O)C=C2C=C(O)C(=O)O2)cc1,False,C12H9NO4,231.0532,17
Nc1ccc2cc1C(=O)OC1=CC(=C2)OC1=O,False,C12H7NO4,229.0375,17
O=C1OC(=Cc2ccc3c(c2)C(O)=N3)C=C1O,False,C12H7NO4,229.0375,17
Nc1ccc(C=C2C=C(O)C(=O)O2)c2c1C(O)O2,False,C12H9NO5,247.0481,18
Nc1ccc2c(c1C(O)O)OC1=CC(=C2)OC1=O,False,C12H9NO5,247.0481,18
Nc1c2cc(C=C3C=C(O)C(=O)O3)cc1C(O)O2,False,C12H9NO5,247.0481,18
Nc1c2cc(cc1C(O)O)C=C1C=C(O2)C(=O)O1,False,C12H9NO5,247.0481,18
Nc1cc2c(C=C3C=C(O)C(=O)O3)cc1C(O)O2,False,C12H9NO5,247.0481,18
Nc1cc2c(cc1C(O)O)C=C1C=C(O2)C(=O)O1,False,C12H9NO5,247.0481,18
Nc1ccc2cc1C(O)OC2=C1C=C(O)C(=O)O1,False,C12H9NO5,247.0481,18
Nc1ccc(-c2oc3cc2OC3=O)cc1C(O)O,False,C12H9NO5,247.0481,18
Nc1ccc2cc1C(O)OC1=C(O)C(=O)OC1=C2,False,C12H9NO5,247.0481,18
Nc1ccc(C=C2OC(=O)C3=C2O3)cc1C(O)O,False,C12H9NO5,247.0481,18
Nc1ccc(C=C2C=C(O)C(=O)O2)cc1C(O)O,False,C12H11NO5,249.0637,18
Nc1ccc(C=C2C=C(O)C(=O)O2)cc1C=O,False,C12H9NO4,231.0532,17
NC1=C(C(=O)O)C=C(C=C2C=C(O)C(=O)O2)CC1,False,C12H11NO5,249.0637,18
NC1=CCC(C=C2C=C(O)C(=O)O2)C=C1C(=O)O,False,C12H11NO5,249.0637,18
Nc1ccc(C=C2C=C(O)C(=O)O2)cc1CO,False,C12H11NO4,233.0688,17
COC(=O)c1cc(C=C2C=C(O)C(=O)O2)ccc1N,False,C13H11NO5,261.0637,19
N#CC(O)(O)c1cc(C=C2C=C(O)C(=O)O2)ccc1N,False,C13H10N2O5,274.059,20
NC(=O)c1cc(C=C2C=C(O)C(=O)O2)ccc1N,False,C12H10N2O4,246.0641,18
N#Cc1cc(C=C2C=C(O)C(=O)O2)ccc1N,False,C12H8N2O3,228.0535,17
Nc1ccc(C=C2C=C(O)C(=O)O2)cc1C(N)O,False,C12H12N2O4,248.0797,18
O=CO,False,CH2O2,46.0055,3
Nc1ccc(O)cc1C(=O)O,False,C7H7NO3,153.0426,11
Nc1ccc2c(c1)C(=O)OC1=CC(=C2)OC1=O,False,C12H7NO4,229.0375,17
O=C1OC(=Cc2ccc3cc2C(O)=N3)C=C1O,False,C12H7NO4,229.0375,17
Nc1ccc(C=C2C=C(O)C(=O)O2)c2c1OC2O,False,C12H9NO5,247.0481,18
Nc1ccc2c(C(O)O)c1OC1=CC(=C2)OC1=O,False,C12H9NO5,247.0481,18
Nc1ccc2c(c1)C(O)OC2=C1C=C(O)C(=O)O1,False,C12H9NO5,247.0481,18
Nc1ccc(-c2oc3cc2OC3=O)c(C(O)O)c1,False,C12H9NO5,247.0481,18
Nc1cc2c(C=C3C=C(O)C(=O)O3)c(c1)C(O)O2,False,C12H9NO5,247.0481,18
Nc1cc2c(c(C(O)O)c1)C=C1C=C(O2)C(=O)O1,False,C12H9NO5,247.0481,18
Nc1cc2c(C=C3C=C(O)C(=O)O3)cc1OC2O,False,C12H9NO5,247.0481,18
Nc1cc(C(O)O)c2cc1OC1=CC(=C2)OC1=O,False,C12H9NO5,247.0481,18
Nc1ccc2c(c1)C(O)OC1=C(O)C(=O)OC1=C2,False,C12H9NO5,247.0481,18
Nc1ccc(C=C2OC(=O)C3=C2O3)c(C(O)O)c1,False,C12H9NO5,247.0481,18
Nc1ccc(C=C2C=C(O)C(=O)O2)c(C(O)O)c1,False,C12H11NO5,249.0637,18
Nc1ccc(C=C2C=C(O)C(=O)O2)c(C=O)c1,False,C12H9NO4,231.0532,17
NC1C=C(C(=O)O)C(C=C2C=C(O)C(=O)O2)=CC1,False,C12H11NO5,249.0637,18
NC1=CC(C(=O)O)=C(C=C2C=C(O)C(=O)O2)CC1,False,C12H11NO5,249.0637,18
Nc1ccc(C=C2C=C(O)C(=O)O2)c(CO)c1,False,C12H11NO4,233.0688,17
COC(=O)c1cc(N)ccc1C=C1C=C(O)C(=O)O1,False,C13H11NO5,261.0637,19
N#CC(O)(O)c1cc(N)ccc1C=C1C=C(O)C(=O)O1,False,C13H10N2O5,274.059,20
NC(=O)c1cc(N)ccc1C=C1C=C(O)C(=O)O1,False,C12H10N2O4,246.0641,18
N#Cc1cc(N)ccc1C=C1C=C(O)C(=O)O1,False,C12H8N2O3,228.0535,17
Nc1ccc(C=C2C=C(O)C(=O)O2)c(C(N)O)c1,False,C12H12N2O4,248.0797,18
Nc1ccc(O)c(C(=O)O)c1,False,C7H7NO3,153.0426,11
Nc1cccc(C(O)=C2C=C(O)C(=O)O2)c1,False,C11H9NO4,219.0532,16
Nc1ccccc1C(O)=C1C=C(O)C(=O)O1,False,C11H9NO4,219.0532,16
Nc1ccc(-c2oc3cc2OC3=O)cc1,False,C11H7NO3,201.0426,15
Nc1ccccc1,False,C6H7N,93.0578,7
O=C=C1C=C(O)C(=O)O1,False,C5H2O4,125.9953,9
Oc1c2ccc(cc2)nc2oc1cc2O,False,C11H7NO3,201.0426,15
COC(=C1C=C(O)C(=O)O1)c1ccc(N)cc1,False,C12H11NO4,233.0688,17
CC(=O)OC(=C1C=C(O)C(=O)O1)c1ccc(N)cc1,False,C13H11NO5,261.0637,19
Nc1ccc(C(O)=C2C=C(O)C(=O)O2)c(O)c1,False,C11H9NO5,235.0481,17
Nc1ccc(C(O)=C2C=C(O)C(=O)O2)cc1O,False,C11H9NO5,235.0481,17
NC12C=CC(C(O)=C3C=C(O)C(=O)O3)=CC1O2,False,C11H9NO5,235.0481,17
NC1=CC=C(C(O)=C2C=C(O)C(=O)O2)C2OC12,False,C11H9NO5,235.0481,17
NC1=CC2OC2(C(O)=C2C=C(O)C(=O)O2)C=C1,False,C11H9NO5,235.0481,17
Nc1ccc(C(O)(O)C2C=C(O)C(=O)O2)cc1,False,C11H11NO5,237.0637,17
O=C1OC(=CO)C=C1O,False,C5H4O4,128.011,9
Nc1ccc(C(O)C(=O)C=C(O)C(=O)O)cc1,False,C11H11NO5,237.0637,17
COc1cc(C=C2C=C(O)C(=O)O2)ccc1N,False,C12H11NO4,233.0688,17
CC(C)=CCOc1cc(C=C2C=C(O)C(=O)O2)ccc1N,False,C16H17NO4,287.1158,21
CC(=O)Oc1cc(C=C2C=C(O)C(=O)O2)ccc1N,False,C13H11NO5,261.0637,19
Nc1ccc(C=C2C=C(O)C(=O)O2)c(O)c1O,False,C11H9NO5,235.0481,17
Nc1c(O)cc(C=C2C=C(O)C(=O)O2)cc1O,False,C11H9NO5,235.0481,17
Nc1cc(O)c(C=C2C=C(O)C(=O)O2)cc1O,False,C11H9NO5,235.0481,17
NC1=C(O)C=C(C=C2C=C(O)C(=O)O2)C2OC12,False,C11H9NO5,235.0481,17
NC1=CC2OC2(C=C2C=C(O)C(=O)O2)C=C1O,False,C11H9NO5,235.0481,17
NC1=C(O)C2OC2(C=C2C=C(O)C(=O)O2)C=C1,False,C11H9NO5,235.0481,17
NC12OC1C=C(C=C1C=C(O)C(=O)O1)C=C2O,False,C11H9NO5,235.0481,17
NC1=CC=C(C=C2C=C(O)C(=O)O2)C2OC12O,False,C11H9NO5,235.0481,17
NC12C=CC(C=C3C=C(O)C(=O)O3)=CC1(O)O2,False,C11H9NO5,235.0481,17
Nc1ccc(C(O)C2C=C(O)C(=O)O2)cc1O,False,C11H11NO5,237.0637,17
Nc1ccc(O)cc1O,False,C6H7NO2,125.0477,9
Nc1ccc(CC(=O)C=C(O)C(=O)O)cc1O,False,C11H11NO5,237.0637,17
COc1cc(N)ccc1C=C1C=C(O)C(=O)O1,False,C12H11NO4,233.0688,17
CC(C)=CCOc1cc(N)ccc1C=C1C=C(O)C(=O)O1,False,C16H17NO4,287.1158,21
CC(=O)Oc1cc(N)ccc1C=C1C=C(O)C(=O)O1,False,C13H11NO5,261.0637,19
Nc1cc(O)c(C=C2C=C(O)C(=O)O2)c(O)c1,False,C11H9NO5,235.0481,17
NC12C=C(O)C(C=C3C=C(O)C(=O)O3)=CC1O2,False,C11H9NO5,235.0481,17
NC1=CC(O)=C(C=C2C=C(O)C(=O)O2)C2OC12,False,C11H9NO5,235.0481,17
NC1=CC2OC2(C=C2C=C(O)C(=O)O2)C(O)=C1,False,C11H9NO5,235.0481,17
NC12C=CC(C=C3C=C(O)C(=O)O3)=C(O)C1O2,False,C11H9NO5,235.0481,17
NC1=CC2(O)OC2(C=C2C=C(O)C(=O)O2)C=C1,False,C11H9NO5,235.0481,17
NC1=CC=C(C=C2C=C(O)C(=O)O2)C2(O)OC12,False,C11H9NO5,235.0481,17
Nc1ccc(C(O)C2C=C(O)C(=O)O2)c(O)c1,False,C11H11NO5,237.0637,17
Nc1ccc(O)c(O)c1,False,C6H7NO2,125.0477,9
Nc1ccc(CC(=O)C=C(O)C(=O)O)c(O)c1,False,C11H11NO5,237.0637,17
COC1(N)C=CC(C=C2C=C(O)C(=O)O2)=CC1O,False,C12H13NO5,251.0794,18
COC1C=C(C=C2C=C(O)C(=O)O2)C=CC1(N)O,False,C12H13NO5,251.0794,18
COC1C(N)=CC=C(C=C2C=C(O)C(=O)O2)C1O,False,C12H13NO5,251.0794,18
COC1C(C=C2C=C(O)C(=O)O2)=CC=C(N)C1O,False,C12H13NO5,251.0794,18
COC1C=C(N)C=CC1(O)C=C1C=C(O)C(=O)O1,False,C12H13NO5,251.0794,18
COC1(C=C2C=C(O)C(=O)O2)C=CC(N)=CC1O,False,C12H13NO5,251.0794,18
NC1=CC2OC2(CC(=O)C=C(O)C(=O)O)C=C1,False,C11H11NO5,237.0637,17
NC1=CC=C(CC(=O)C=C(O)C(=O)O)C2OC12,False,C11H11NO5,237.0637,17
NC12C=CC(CC(=O)C=C(O)C(=O)O)=CC1O2,False,C11H11NO5,237.0637,17
Nc1ccc(C(O)C2=C(O)C(=O)OC2)cc1,False,C11H11NO4,221.0688,16
Nc1cccc(C(O)C2C=C(O)C(=O)O2)c1,False,C11H11NO4,221.0688,16
Nc1ccccc1C(O)C1C=C(O)C(=O)O1,False,C11H11NO4,221.0688,16
Nc1ccc(C2OC3=CC2OC3=O)cc1,False,C11H9NO3,203.0582,15
O=C1OCC=C1O,False,C4H4O3,100.016,7
Nc1ccc(C=O)cc1,False,C7H7NO,121.0528,9
O=CC1C=C(O)C(=O)O1,False,C5H4O4,128.011,9
OC1=CC2OC1=Nc1ccc(cc1)C2O,False,C11H9NO3,203.0582,15
Nc1ccc(C(=O)C2C=C(O)C(=O)O2)cc1,False,C11H9NO4,219.0532,16
COC(c1ccc(N)cc1)C1C=C(O)C(=O)O1,False,C12H13NO4,235.0845,17
CC(=O)OC(c1ccc(N)cc1)C1C=C(O)C(=O)O1,False,C13H13NO5,263.0794,19
NC12C=CC(C(O)C3C=C(O)C(=O)O3)=CC1O2,False,C11H11NO5,237.0637,17
NC1=CC=C(C(O)C2C=C(O)C(=O)O2)C2OC12,False,C11H11NO5,237.0637,17
NC1=CC2OC2(C(O)C2C=C(O)C(=O)O2)C=C1,False,C11H11NO5,237.0637,17
O=C1OC(CO)C=C1O,False,C5H6O4,130.0266,9
Nc1ccc(CC2C=C(O)C(=O)O2)cc1,False,C11H11NO3,205.0739,15
CC(=O)C=C(O)C(=O)O,False,C5H6O4,130.0266,9
Nc1ccc(OP(=O)(O)O)cc1,False,C6H8NO4P,189.0191,12
Nc1ccc(OS(=O)(=O)O)cc1,False,C6H7NO4S,189.0096,12
O=S(=O)(O)Nc1ccc(O)cc1,False,C6H7NO4S,189.0096,12
COc1ccc(N)cc1,False,C7H9NO,123.0684,9
CC(C)=CCOc1ccc(N)cc1,False,C11H15NO,177.1154,13
CC(=O)Oc1ccc(N)cc1,False,C8H9NO2,151.0633,11
NC(C=O)=CC=C(O)C=O,False,C6H7NO3,141.0426,10
NC(C=CC(=O)O)=CC=O,False,C6H7NO3,141.0426,10
NC1=CC(O)C(O)(O)C=C1,False,C6H9NO3,143.0582,10
NC1=CC=C(O)C(O)C1O,False,C6H9NO3,143.0582,10
NC1(O)C=CC(O)=CC1O,False,C6H9NO3,143.0582,10
NC12C=CC(O)=CC1O2,False,C6H7NO2,125.0477,9
NC1=CC=C(O)C2OC12,False,C6H7NO2,125.0477,9
NC1=CC2OC2(O)C=C1,False,C6H7NO2,125.0477,9
Nc1ccc(C(=O)O)cc1,False,C7H7NO2,137.0477,10
Nc1ccc(Nc2ccc(O)cc2)cc1,False,C12H12N2O,200.095,15
Nc1ccc(CC(=O)C=CO)cc1,False,C10H11NO2,177.079,13
Nc1cccc(CC(=O)C=C(O)C(=O)O)c1,False,C11H11NO4,221.0688,16
Nc1ccc(C(C(=O)O)C(=O)C=CO)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(CC(=O)C(=CO)C(=O)O)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(CC(=O)C=CO)cc1C(=O)O,False,C11H11NO4,221.0688,16
Nc1ccc(C(C=O)C=C(O)C(=O)O)cc1,False,C11H11NO4,221.0688,16
Cc1ccc(N)c(C(=O)C=C(O)C(=O)O)c1,False,C11H11NO4,221.0688,16
Nc1ccc(CC=O)cc1C=C(O)C(=O)O,False,C11H11NO4,221.0688,16
Nc1ccc(CC(=O)C=C=O)cc1,False,C10H9NO2,175.0633,13
Nc1ccc(CC2=C=C(O)C(=O)O2)cc1,False,C11H9NO3,203.0582,15
O=C1C=C(O)C(O)=Nc2ccc(cc2)C1,False,C11H9NO3,203.0582,15
O=C(O)C(O)=CC1=Nc2ccc(cc2)C1,False,C11H9NO3,203.0582,15
Nc1ccc(C2OC(O)C(O)=CC2=O)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(C2OC(=O)C(O)=CC2O)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(C2OC(C(O)O)=CC2=O)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(C2OC(C(=O)O)=CC2O)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(CC(=O)C2=C(O)C(O)O2)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(CC(O)C2=C(O)C(=O)O2)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(CC(=O)C2=C(C(O)O)O2)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(CC(O)C2=C(C(=O)O)O2)cc1,False,C11H11NO4,221.0688,16
Nc1ccc2c(c1)OC(O)C(O)=CC(=O)C2,False,C11H11NO4,221.0688,16
Nc1ccc2c(c1)OC(=O)C(O)=CC(O)C2,False,C11H11NO4,221.0688,16
Nc1ccc2c(c1)OC(C(O)O)=CC(=O)C2,False,C11H11NO4,221.0688,16
Nc1ccc2c(c1)OC(C(=O)O)=CC(O)C2,False,C11H11NO4,221.0688,16
Nc1ccc2cc1OC(O)C(O)=CC(=O)C2,False,C11H11NO4,221.0688,16
Nc1ccc2cc1OC(=O)C(O)=CC(O)C2,False,C11H11NO4,221.0688,16
Nc1ccc2cc1OC(C(O)O)=CC(=O)C2,False,C11H11NO4,221.0688,16
Nc1ccc2cc1OC(C(=O)O)=CC(O)C2,False,C11H11NO4,221.0688,16
Nc1ccc(CC(=O)CC(=O)C(=O)O)cc1,False,C11H11NO4,221.0688,16
Nc1ccc(CC(O)C=C(O)C(=O)O)cc1,False,C11H13NO4,223.0845,16
Nc1ccc(CC(=O)C=C(O)C(O)O)cc1,False,C11H13NO4,223.0845,16
Nc1ccc(CC(=O)C=C(O)C=O)cc1,False,C11H11NO3,205.0739,15
Nc1ccc(CC(=O)CC(O)C(=O)O)cc1,False,C11H13NO4,223.0845,16
Nc1ccc(CC(=O)C=C(O)CO)cc1,False,C11H13NO3,207.0895,15
COC(=O)C(O)=CC(=O)Cc1ccc(N)cc1,False,C12H13NO4,235.0845,17
CC(C(=O)C=C(O)C(=O)O)c1ccc(N)cc1,False,C12H13NO4,235.0845,17
CC(C(=O)Cc1ccc(N)cc1)=C(O)C(=O)O,False,C12H13NO4,235.0845,17
CC(=O)OC(=O)C(O)=CC(=O)Cc1ccc(N)cc1,False,C13H13NO5,263.0794,19
N#CC(O)(C=C(O)C(=O)O)Cc1ccc(N)cc1,False,C12H12N2O4,248.0797,18
N#CC(O)(O)C(O)=CC(=O)Cc1ccc(N)cc1,False,C12H12N2O4,248.0797,18
Nc1ccc(CC(=O)C=C(Cl)C(=O)O)cc1,False,C11H10ClNO3,239.0349,16
Nc1ccc(CC(=O)C=C(O)C(=O)Cl)cc1,False,C11H10ClNO3,239.0349,16
NC(=O)C(O)=CC(=O)Cc1ccc(N)cc1,False,C11H12N2O3,220.0848,16
N#CC(O)=CC(=O)Cc1ccc(N)cc1,False,C11H10N2O2,202.0742,15
Nc1ccc(CC(=O)C(N)C(O)C(=O)O)cc1,False,C11H14N2O4,238.0954,17
Nc1ccc(CC(=O)CC(N)(O)C(=O)O)cc1,False,C11H14N2O4,238.0954,17
Nc1ccc(CC(=O)C=C(O)C(N)O)cc1,False,C11H14N2O3,222.1004,16
Nc1ccc(CC(N)C=C(O)C(=O)O)cc1,False,C11H14N2O3,222.1004,16
Nc1ccc(CC(=O)C(O)=C(O)C(=O)O)cc1,False,C11H11NO5,237.0637,17
Nc1ccc(CC(=O)C2OC2(O)C(=O)O)cc1,False,C11H11NO5,237.0637,17
Nc1ccc(COC(=O)C=C(O)C(=O)O)cc1,False,C11H11NO5,237.0637,17
Nc1ccc(CC(=O)C=C(O)OC(=O)O)cc1,False,C11H11NO5,237.0637,17
Nc1ccc(CC(=O)CC(O)(O)C(=O)O)cc1,False,C11H13NO5,239.0794,17
Nc1ccc(CC(=O)C(O)C(O)C(=O)O)cc1,False,C11H13NO5,239.0794,17
Nc1ccc(C(O)C(=O)C=C(O)C(O)O)cc1,False,C11H13NO5,239.0794,17
Nc1ccc(C(O)C(O)C=C(O)C(=O)O)cc1,False,C11H13NO5,239.0794,17
Nc1ccc(CC(=O)C(O)=C(O)C(O)O)cc1,False,C11H13NO5,239.0794,17
Nc1ccc(CC(O)C(O)=C(O)C(=O)O)cc1,False,C11H13NO5,239.0794,17
Nc1ccc(CC(=O)C=CC(=O)O)cc1,False,C11H11NO3,205.0739,15
Nc1ccc(C(C(=O)C=C(O)C(=O)O)c2ccc(N)cc2)cc1,False,C17H16N2O4,312.111,23
Nc1ccc(CC(=O)C(=C(O)C(=O)O)c2ccc(N)cc2)cc1,False,C17H16N2O4,312.111,23
Nc1ccc(-c2cc(N)ccc2CC(=O)C=C(O)C(=O)O)cc1,False,C17H16N2O4,312.111,23
Nc1ccc(-c2cc(CC(=O)C=C(O)C(=O)O)ccc2N)cc1,False,C17H16N2O4,312.111,23
